embedding,labels
"-11.873516,-30.609318",2
"-8.764991,8.002607",0
"-14.882339,-18.901209",0
"17.739538,-17.871233",4
"-23.83087,-15.387901",0
"27.269764,3.8782601",4
"-15.411211,-18.917063",0
"-23.244081,-14.64497",0
"-19.402954,28.543121",2
"-11.123164,-29.264854",2
"9.56292,-8.280316",4
"13.490186,22.161253",3
"39.666912,-27.42417",5
"34.051147,10.527725",3
"-19.779366,29.115559",2
"-19.055622,-14.826027",0
"-18.548683,7.5019927",0
"20.526766,-19.169275",4
"-15.479611,28.862051",1
"31.778126,-9.045907",3
"-15.176921,-21.162613",0
"-16.726473,-15.4938",0
"-11.52501,-16.519022",2
"19.019701,35.18033",4
"-15.297287,-16.466347",0
"36.166782,2.735692",3
"-16.510445,-11.670533",0
"7.028673,3.008803",4
"22.79148,0.5839784",4
"10.38978,9.858371",4
"-18.788208,30.507189",2
"31.480696,4.322428",3
"16.84502,-16.189692",3
"10.603774,36.49699",5
"-10.9559145,-33.50496",2
"13.164543,23.707537",3
"5.798868,-7.319491",5
"45.85899,-12.399699",5
"16.02896,30.279314",5
"20.248625,16.336857",3
"-12.988052,-18.272833",0
"-35.013367,39.591698",1
"-16.187897,-16.859426",0
"39.71402,-27.54308",5
"-22.035484,-9.517295",0
"-8.1899395,-28.356098",0
"43.43493,-20.050543",5
"3.0205297,12.557601",4
"17.19334,-17.276665",4
"37.801018,-25.127491",5
"-36.092747,44.19677",1
"48.14997,-3.2860994",5
"-8.357693,-34.64789",1
"34.657845,-1.5703145",4
"-7.591431,-34.409317",2
"-29.971422,38.24602",5
"31.341864,2.9701977",4
"0.65980536,-17.714613",3
"18.52658,18.740198",3
"22.395718,14.466213",3
"-27.812002,37.878532",1
"-8.594751,-34.199226",1
"-34.899563,43.609",1
"5.8234186,1.8064682",4
"-17.794653,-13.591721",0
"27.537262,8.367425",5
"-0.10879748,-18.0363",0
"25.415236,12.66917",3
"50.49227,-5.7240767",5
"8.733892,7.6905704",4
"-9.177948,-33.859013",2
"-7.677723,2.560595",0
"-16.810272,12.400426",0
"23.86474,27.23177",5
"-7.9893284,-22.110352",5
"-28.137396,38.698895",1
"-22.677101,-10.025851",0
"11.902463,4.597048",3
"-9.001335,-32.469902",1
"-20.313591,-17.052011",0
"-8.279873,-33.03706",2
"44.587124,-9.220587",5
"-15.401901,8.0781765",0
"-19.702883,-17.889635",0
"21.206789,-6.652453",4
"-6.2104416,-28.83725",0
"4.6785226,-12.044569",0
"8.449159,24.43238",2
"-20.104181,-18.966675",0
"13.204205,5.4178224",4
"-14.97384,10.203072",0
"47.918793,-15.745255",5
"31.792967,-12.976605",5
"-16.120451,12.056503",0
"-18.32594,-15.049322",0
"12.3531885,3.4315934",4
"34.37563,-6.8590765",5
"21.045845,31.713886",4
"-5.6698937,-31.977957",0
"43.897846,-12.023795",3
"-7.575895,-33.337917",1
"3.483706,0.98887503",0
"40.09253,-21.694267",5
"-19.199982,-14.218305",0
"-18.336475,-16.302101",0
"-7.3619604,-29.096241",2
"-24.109474,-3.053305",0
"11.160281,-1.0739207",2
"-19.41724,-20.305508",0
"33.00521,9.064978",5
"-19.90428,-13.681928",0
"-34.34732,43.472054",1
"41.92339,-4.766719",3
"35.20558,-20.774174",5
"-34.120655,44.11059",1
"-11.792463,-19.280401",0
"-21.164354,29.441824",2
"41.040455,-8.233487",5
"-52.09879,9.419278",1
"-16.647457,11.283763",0
"-8.68862,-33.37344",2
"-33.835907,43.422123",1
"47.650845,-3.482307",5
"1.4547708,9.610918",3
"-1.5497215,-18.847467",0
"35.205936,3.8115711",3
"42.22056,-14.991238",3
"-16.27791,11.312467",0
"51.377007,-8.222443",5
"3.3359358,-17.968761",3
"38.136494,-6.3241663",5
"3.33841,-17.95699",2
"17.476942,3.713405",4
"37.49098,-15.438231",5
"-7.388978,-27.459776",0
"18.196587,13.198695",4
"-6.8135123,-33.988277",2
"21.062384,-2.8318655",3
"30.225248,-11.839258",3
"-19.931005,4.01204",0
"8.119696,35.153408",5
"20.691433,-18.2325",4
"43.52586,-7.29915",5
"22.874676,14.028082",3
"43.097332,-14.954172",3
"-19.120995,-17.788778",0
"-27.967276,38.471832",1
"-23.602055,-9.610484",0
"-7.693295,-33.62041",2
"11.50142,-10.537683",5
"-20.33378,-15.083051",0
"-52.09212,10.17999",2
"-34.449993,42.643353",1
"18.118916,17.366354",0
"20.005272,19.530336",3
"24.31979,19.716585",1
"14.295957,38.26147",4
"21.965776,-21.875042",4
"-19.799356,-13.329724",0
"20.976515,17.772718",4
"24.109423,-1.1897506",4
"17.837303,-6.9567194",3
"16.505095,1.2064227",4
"28.848148,13.19684",3
"37.09146,-15.40943",5
"-33.947037,42.944466",1
"48.726772,-2.1166103",5
"-27.40126,38.488903",1
"-9.140588,-27.398603",1
"-21.359205,-9.346931",0
"-20.883492,-18.380213",0
"9.109537,32.604645",3
"-52.42942,9.790965",1
"-23.50501,-7.269494",0
"-29.067894,39.963295",1
"26.931818,-4.3678555",5
"-20.61751,32.073887",2
"26.158209,21.945223",3
"42.00208,-3.2143028",3
"49.271286,-0.5881873",5
"-32.02786,44.2588",1
"13.30684,34.46532",3
"-17.110022,-19.564465",0
"-7.445587,-31.76679",2
"3.493459,13.4497595",1
"-13.960265,7.92352",0
"-17.94842,-16.849493",0
"-5.72288,-26.635246",2
"-26.095732,37.284386",1
"-30.100863,44.456867",1
"10.320956,-0.081920914",3
"43.19282,-8.876907",5
"4.9127617,35.891186",3
"18.494596,6.026204",3
"-21.315577,3.8182542",0
"-30.726068,42.880554",1
"36.305264,-12.524975",5
"6.213852,-8.818911",3
"-16.51839,8.6529665",0
"-17.858616,-20.020842",0
"-31.994028,42.80958",1
"-14.941229,10.861389",0
"7.3440013,3.8227417",3
"26.27355,21.480017",3
"-15.527439,11.4910555",0
"3.221664,-11.847975",0
"41.001255,-18.49138",4
"37.086243,-16.36099",5
"40.58735,-5.872638",4
"17.794603,-6.79261",4
"-7.911091,-31.276775",2
"41.424576,-19.383783",5
"16.081095,38.93465",3
"-31.736206,42.359596",1
"12.292127,-1.1603975",3
"43.35716,-20.00602",5
"10.8292885,-14.484205",5
"-30.7032,41.620125",1
"36.93405,-14.298099",5
"-13.0957155,13.051149",0
"6.742503,32.52917",4
"8.495505,34.821262",3
"-20.33634,31.027119",2
"-7.4916945,-30.469622",2
"26.58119,23.054312",3
"6.200193,-2.6278064",3
"-31.382326,41.652946",1
"26.924429,25.294407",4
"-7.6116247,-32.293427",2
"-52.19756,10.527813",5
"43.63583,-13.151879",3
"-4.300821,-25.905275",4
"22.339182,-22.199005",3
"27.534882,-9.749591",3
"46.441998,-2.1765833",5
"7.6696906,17.522366",3
"32.222065,3.3123558",3
"30.401472,-9.186371",4
"-5.7390804,-26.278996",0
"47.035355,-2.0122812",5
"19.98892,-20.497347",4
"-32.41521,43.68133",1
"-20.128761,-21.672949",0
"-21.776567,30.582642",2
"-20.96875,31.158445",0
"48.18737,-2.4895055",5
"-29.271374,40.38943",1
"35.940804,-11.071781",5
"27.369764,3.9502733",5
"-32.376842,42.81236",1
"-22.14671,-8.007429",0
"5.1686473,2.591793",4
"-32.594135,42.412716",1
"39.00806,-25.696661",4
"32.50251,2.6331563",4
"-31.515669,43.754093",1
"-20.347834,31.379545",2
"-8.251961,-31.620806",2
"-15.864838,-13.658695",0
"46.33212,-15.199858",5
"28.216608,10.623375",3
"-20.959646,31.757465",2
"6.366582,-5.2255306",0
"39.651493,-2.1810455",3
"-16.937124,-18.102722",0
"-18.242884,-16.096033",0
"32.355778,-19.200016",5
"-32.62117,41.508778",1
"-20.687834,30.383518",2
"21.405563,17.239353",3
"-14.816962,12.452964",0
"10.836582,-7.6723824",4
"-21.74448,31.736048",2
"50.813305,-4.837402",5
"46.321125,-10.08331",5
"-19.172318,31.74975",2
"6.565593,-20.334679",4
"43.80498,2.6909971",5
"-21.384129,-10.878635",0
"40.969887,-7.1720624",3
"-31.27831,43.194134",1
"6.860186,-12.278137",4
"-9.35168,-34.95437",2
"-21.746046,-6.962155",0
"37.660515,-25.592701",3
"-6.620418,-32.712082",2
"19.198265,13.702129",3
"42.085766,-2.9648986",3
"-6.8523026,-30.806229",2
"15.577325,-0.3119866",4
"-18.559809,-18.918312",0
"-14.340396,11.523725",0
"45.736813,-14.830492",4
"42.673218,-6.0068064",5
"26.840378,-4.5933948",5
"-18.045145,-18.503433",0
"-19.30787,31.8627",2
"-52.97982,9.248111",1
"-18.135561,-18.290545",0
