embedding,labels
"-2.127094,3.2935798,0.30134442,1.269866,0.08235426,-0.39754435,1.3832566,0.13438407,0.86613274,-0.8305299",2
"0.52440053,-1.8504145,-0.017687274,0.9055465,-0.24497183,-0.57316667,0.8301726,0.67802316,0.6550893,-0.97215956",2
"0.21028288,-0.16511564,-1.9654233,0.4443346,0.61584955,0.01439551,-1.6184506,-0.14577475,0.3941764,-0.16588241",5
"3.9830475,-2.1758177,-0.49385545,0.74320626,0.41978443,-0.46538103,1.2419974,0.6098098,-0.39287424,-0.2616618",5
"1.5726388,2.1182148,1.6704704,-0.37196898,-0.35226077,-1.491634,0.4875681,0.49371487,0.05064296,-0.71263546",3
"-1.0838194,-1.1955867,-0.9242663,-0.050048478,0.5943768,0.42964214,0.0833124,0.9269142,1.0789324,-0.18736584",0
"-2.5528746,1.1497899,-0.28297558,-0.62461215,-0.6146168,-0.46399045,0.26018986,-0.7328939,-1.0759608,0.70728785",0
"1.9960285,-1.8063549,0.071433045,1.4113789,-0.66569793,-0.07000066,-0.071435206,0.86565036,0.0818046,-0.78676754",4
"-3.2418594,-0.9820608,0.35641178,0.624293,-0.26180974,-0.7623281,0.3224204,-0.58814585,0.36021534,0.88840044",0
"1.2586013,-0.18675594,-0.6968541,0.12137775,-1.5830607,0.12552442,0.347245,-0.8636962,0.64725906,-0.81505954",4
"3.1619093,-0.4581303,-0.4589293,-0.02385345,0.68571955,1.896653,-0.51560414,0.28036988,-1.2354091,1.1197753",5
"-4.44717,-5.194115,0.5106078,-0.04834689,0.5831984,0.93398815,0.0207884,0.5954429,-0.05462685,-0.38487926",2
"-3.33576,-4.7116427,-0.2661465,-0.057477567,0.26995435,1.8899068,1.0048157,0.9976906,-0.06708872,0.46760038",0
"-3.2178535,-3.1941385,0.34448332,0.28539044,0.40840837,-0.08898007,0.8096319,-0.641637,0.71484375,-0.117733344",0
"4.5937343,-1.3853594,0.16085602,0.11413585,-0.3658634,1.0975585,-0.74917656,0.32897794,-1.2409362,-0.7142853",5
"-2.2385573,2.0715518,-0.45784876,-0.032720003,0.07473301,-0.19608073,0.4938338,0.49563032,-0.41303724,0.85454947",0
"4.3750525,-1.1507407,0.6520785,0.3646096,-0.016666366,1.4384259,-1.179319,0.47198752,-0.6692277,-0.19433562",5
"-4.509148,2.464457,-0.50223726,1.1898122,0.15039323,0.51075774,0.25382668,0.59662825,0.7207022,0.2928528",1
"-2.1143343,2.9298735,0.500307,1.0947518,0.33287585,-0.419543,1.7238189,0.39453515,1.045793,-0.7284017",2
"-3.4464808,1.8385758,-0.48885077,0.097986035,-0.047523808,-0.26088578,-0.54492503,0.16959277,-0.14970712,0.43049872",0
"4.3437257,-0.09778808,0.32768217,-0.010465524,0.38877496,1.5092752,-0.34686744,-0.009990975,-0.073898904,1.1717995",5
"0.6922758,2.549753,0.15142952,-1.690659,-0.3025648,-1.2794695,-0.23521124,0.19269826,-0.2434692,-0.020208891",3
"1.8747638,2.1164496,-0.09557314,-0.7286,-1.3733517,-1.6082169,0.63188165,0.76663196,-0.10602694,0.30786395",5
"-4.5871468,-5.1406446,0.44814977,-0.17697453,0.6685422,0.77001524,0.17115362,0.61692774,-0.012854637,-0.29276523",2
"-2.0528195,3.3009496,0.22721489,1.418924,0.09072796,-0.31988978,1.3377254,0.20638095,0.8540278,-0.86228734",2
"-2.044175,3.3501046,0.15934749,1.382295,0.014346165,-0.50312006,1.2270893,0.15639384,0.9098548,-0.8757691",2
"0.057290472,1.9242676,0.81499255,-1.0280343,-0.07305917,-0.78273267,-0.13646254,-1.6090394,-0.16101062,-0.86821586",4
"1.2583457,1.0172873,-0.5397947,-0.42031693,-1.5940995,-0.7801465,0.6769249,0.7714919,0.5544903,-0.16486074",4
"0.6957253,0.4420072,0.6713197,1.0592606,0.77884704,-0.6730316,-0.16349223,0.3712739,-0.79498523,-0.56592417",4
"-3.7723427,-0.5750158,0.2762335,-0.056114484,0.22120419,-0.36830527,0.26655078,-0.81664443,0.13488603,-1.2472699",0
"-0.24166626,1.9802035,0.66665214,-1.1751617,-0.18112536,-0.6617161,-0.10554266,-1.7256153,-0.34192288,-0.6334304",4
"3.3023064,-0.13981129,1.632501,0.035973616,0.87886214,0.44807318,0.084069885,0.8969933,0.8366421,0.18705863",4
"-1.1771964,1.7520033,0.29413027,-1.2227554,-0.48811263,-0.12681565,-0.24561189,-1.515526,-0.47944194,0.06483052",0
"1.0844824,0.014984574,-0.9227283,-1.1344264,-1.1583393,-0.7151193,0.39155215,-1.3849356,-0.22304305,-0.38642445",3
"-5.2489533,2.106091,-0.71927476,0.7676987,0.02081453,-0.00016078295,-0.36027703,0.335629,0.75353026,0.2038823",1
"4.8841567,-1.2348801,0.09054213,0.23097531,-0.23979272,1.5655774,-0.8892785,0.5862326,-1.2504923,-1.1988083",5
"-4.165633,-4.9409995,0.14498563,-0.41609958,0.09112883,1.3968055,0.5189872,1.0789486,-0.12019626,-0.258935",1
"4.979307,-1.210703,-0.6916007,0.19068147,0.40575543,1.0214859,-0.5433947,-0.75466496,0.76694703,0.93768513",5
"-3.067529,-1.8076992,-0.2345048,0.36842677,0.88619214,0.5126835,0.74172723,-0.23314218,0.4533137,-0.36986756",0
"-3.176454,-1.9214383,-0.08589159,0.21827304,0.5907425,0.35293096,0.71694565,-0.6023719,0.525778,-0.53737676",0
"-2.133729,3.317235,0.32117978,1.371198,0.06591546,-0.35587236,1.3978039,0.10099107,0.8512434,-0.8889923",2
"-2.213456,3.189905,0.42752156,1.5507929,0.14170879,-0.33346114,1.5834397,0.19909139,1.0162494,-0.97438425",2
"-2.1475961,3.3621585,0.3528366,1.3561448,0.0044714417,-0.32690954,1.4007095,0.009825018,0.84481627,-0.89803696",2
"-3.9265924,-0.761287,0.029988207,-0.13592088,-0.088196255,0.31460005,0.6646811,-0.9427895,-0.059989143,-0.3705668",0
"0.29279163,-0.4089416,-1.1325676,1.5554148,-0.9671793,-0.4730445,-1.3688011,0.11694012,-0.3420307,0.09029127",1
"4.376536,-0.7888578,-0.007213724,0.34752783,0.39356476,1.5582372,-1.1279721,0.09333852,-0.06415608,0.6320187",5
"4.6722736,-1.0961012,0.34077704,-0.37108964,-0.57279044,0.6807572,-0.58002263,-0.024717411,-1.126954,-0.8052515",5
"-5.2692366,2.1393392,-0.72034466,0.81067777,0.031594656,0.058719553,-0.23423259,0.37396386,0.72504616,0.19448088",1
"-3.3941677,-4.043774,0.012427601,0.15627961,0.97025216,1.7452749,-0.12515461,0.43396255,0.019896483,-0.1303774",2
"2.3149974,2.1935372,0.7397039,-0.54554176,-1.0676159,-1.1892684,0.69697726,0.7215255,0.3102835,-0.23059545",3
"-2.5173073,-2.3384876,-0.13692333,-0.52102196,-0.18926506,1.2114389,0.018036,0.28353658,0.2106156,-0.13775492",0
"1.7468642,2.3362324,1.6904776,-0.69560707,-0.31027064,-1.0889037,0.32619295,0.6687959,0.38690054,-0.8052174",4
"0.16135064,1.9053259,0.8397636,-0.5291476,0.08647187,-2.457412,-0.03391763,0.3443572,-0.9600912,-0.21486804",4
"2.8658412,-0.6954279,-0.21624915,0.38132814,-0.076137945,0.57365775,-0.51672465,-0.83239686,1.7991562,0.3796357",3
"2.048381,2.0699165,0.9425693,0.104947,-1.0665085,-1.455024,0.93899745,0.5553254,0.24154572,-0.29059562",5
"3.8627434,-0.5393092,0.7133377,-0.31243578,-0.08919506,1.4259155,-0.7056673,-0.69184124,0.12998946,-0.0153441215",5
"-1.7833773,3.5148962,-0.067695,0.5416236,-0.0095144855,-0.6377659,1.0431908,0.19004272,0.7126443,-0.37560007",2
"-1.9903816,3.4444404,0.031763345,0.9121224,0.22600257,-0.6159703,0.9995467,0.24843526,0.65623844,-0.7271919",2
"-4.601561,3.0130215,-0.9741503,0.6764325,-0.22654882,-0.3415179,-0.4983206,0.36104825,0.83359206,-0.5049796",1
"3.415978,-0.0700817,-1.391838,0.18558185,0.9629298,0.98936474,-0.59971285,0.715592,-0.6010563,0.814855",3
"0.7350974,-0.3321643,-0.9101984,1.3128903,-1.417413,-0.1706811,-0.41597676,0.0857683,0.37758568,-0.1898388",0
"2.264264,-1.7378582,0.6124075,0.43755123,0.09762829,-0.8362771,0.3945522,0.5113575,0.52756697,-1.087699",5
"2.7192812,-0.6552866,-0.5252352,0.16069101,0.90691495,1.6019093,-0.07116135,0.4725666,-1.063472,1.485886",5
"4.527506,-1.7822319,0.83788216,-0.0878486,-0.94219595,-0.9510294,1.8110803,0.05422232,-0.2812721,-0.15483958",5
"5.082393,-1.6331474,-0.73481363,-0.22156142,-0.33724403,-0.069599725,0.31455138,-0.28705585,-0.6778295,-0.57810014",5
"-4.14137,2.10894,-3.0160809,0.004776085,0.17663652,1.6867856,-2.1292374,0.19637148,-0.4913553,0.29679427",1
"2.8414602,-1.0184722,-0.5168947,0.26265004,0.018656898,-0.6329963,-0.08474979,-1.4334207,1.4034934,0.37174",3
"3.6169052,-0.54409844,-0.22733554,0.38135782,1.4060509,-0.16421397,0.59168047,0.44552746,0.65902174,1.3285167",5
"-3.8039968,-0.49184912,0.3881913,-0.46969414,-0.15324953,0.3116122,0.37876704,-1.0028815,-0.5185307,-0.5780174",0
"2.2525444,0.21510385,-1.7619246,0.23634134,-0.16081202,0.31338826,-0.021645756,1.1181693,-0.2734754,-0.6818244",3
"3.8732197,-0.74416375,-0.28485057,0.3648454,0.505877,-0.6424848,0.5975277,-1.0423313,1.2463712,1.4758608",4
"-3.4780846,-4.06852,0.031014742,0.20646074,1.0950048,1.7522011,0.17110799,0.44560364,-0.010716001,-0.124567986",1
"-1.3526073,-1.2238082,-0.9343744,0.14962074,0.63007194,0.3438419,-0.08778285,0.71495056,0.93136644,-0.24349858",0
"0.78414196,0.15204321,0.68737835,1.1947591,0.7224097,-0.63395286,-0.21127443,0.42755124,-0.87126946,-0.45966426",3
"-2.7125106,-2.1123486,-0.19111815,-0.2658655,-0.044185784,0.8727126,0.24292079,0.017473916,0.37094823,-0.31940666",0
"2.9411747,-1.6199558,-1.0169619,1.0818455,0.056590825,0.06545441,0.54500824,0.3626719,0.8879896,0.92835987",5
"1.6524482,1.1245462,-0.34907234,-0.68533903,0.123458475,-0.93423986,-0.5618044,-1.9916499,0.42502335,-1.0937698",3
"0.794083,0.21516143,-1.689307,0.19914353,0.6310787,-0.50527084,-1.448055,-0.77973795,0.19125861,-0.36582872",5
"-3.7589798,-4.7117953,0.45789868,0.386955,0.9760199,1.5811584,-0.98216814,0.32245263,0.21674813,-0.43261033",2
"-1.0101451,1.3791157,-0.93655956,-0.0599524,-0.3528794,0.11844135,-1.4525881,0.82008106,-0.8808229,0.44388428",0
"1.4760416,0.8546665,0.25639173,-0.7421311,-0.4016675,-0.004336573,0.2081367,-1.1541095,1.131281,-1.1874118",3
"-0.13274063,1.0821215,1.338603,0.15261275,0.7673962,-1.0610151,0.14476034,0.75095445,-0.6775345,-0.79834354",5
"3.6579316,-2.034354,-1.7165323,-0.8577395,-0.0037046785,-0.43792093,0.65550506,0.20315087,-0.80396056,0.7376321",5
"-0.092054784,0.018067276,-1.1413618,0.9704476,-0.9684936,0.00057841674,-1.7567867,0.19532079,-0.88541895,0.44407922",0
"2.245759,-0.21458353,-1.7766703,0.5061501,-0.7393467,0.014213449,0.28416234,0.8154198,0.020149155,-0.72510344",4
"-4.7299933,0.83160925,-2.9137223,0.17332907,0.6296771,2.3438332,-1.8431126,0.28050786,-0.5750796,-0.08799199",5
"-3.3874798,-3.990976,0.12800416,0.13036773,1.1290882,1.7259474,0.2122448,0.44266075,-0.07405091,-0.11674256",1
"-3.3079333,-4.169946,0.25556615,0.08063232,0.87510914,1.6153512,0.08244034,0.44609278,-0.05007767,-0.10772755",2
"3.8715556,-0.75224596,1.7728958,-0.122970834,0.13902254,0.79425687,-1.0313543,0.29902822,-0.032779343,0.31209034",4
"-0.094819166,1.7242452,0.046121705,0.20582241,1.3498013,-0.4415403,-0.4204909,0.64689016,-0.61245525,-0.8290079",4
"0.8783433,1.234822,1.0248486,0.9745899,-0.47952154,-1.3794465,0.7079387,0.3074123,-0.08562558,-0.3428673",4
"-3.3963003,3.02803,-0.48765916,1.2256321,-0.018978251,-0.056765977,0.15586956,0.42930096,1.0944135,-0.51869357",1
"3.9574773,-0.4794511,0.1427903,0.106344245,0.16064867,1.3827388,-1.1523023,-0.097805366,-0.08039784,0.51832664",5
"-3.6041656,2.9629633,-0.5535913,1.19626,-0.0317479,-0.01649341,0.029204115,0.44778812,1.0882199,-0.44966513",1
"-2.6655414,2.75665,0.09321888,0.14894809,-0.1165423,-0.16279364,0.52818006,-0.2225148,-0.54839784,0.09542996",0
"4.211743,-0.8924621,-0.39903906,0.31563616,0.37078273,1.2479192,-1.0673734,-0.31573123,0.35930386,0.9148557",5
"0.9387442,0.010464415,0.5393662,-0.12051017,0.843433,-0.96507055,0.5552887,-0.7522046,-0.69984347,0.20331876",3
"-3.1769478,-3.4551933,-0.6277253,0.5551494,1.4701478,2.11357,0.9118026,-0.0531726,-0.28991038,0.28190476",5
"4.7455916,-1.0775255,0.18916386,-0.1041515,-0.47238526,1.1820548,-0.35330248,0.18340564,-1.2250593,-1.0808917",5
"-3.7853868,2.9265063,-3.1869464,-0.09624065,0.058751315,1.3245002,-2.11544,0.18289009,-0.46008426,0.27076825",1
"4.051181,-1.5832973,0.44636256,-0.61430603,-0.77833027,-1.127018,-1.0357056,-0.048756287,-0.6414447,-0.20171084",3
"-3.1006558,-2.1596842,-0.13642588,0.010775208,-0.12312959,0.43568406,1.355797,-0.725316,0.30596137,0.40769875",0
"1.024447,0.43478712,0.07051144,-0.51852995,0.37533256,-1.3383673,0.44226727,-1.0207452,-0.7422135,0.13619225",3
"0.19133763,1.8551049,0.9958022,-0.40351793,-0.029743046,-2.6426673,0.053382523,0.24299726,-0.95752704,-0.15839103",5
"2.0276186,2.6745691,0.8169539,-0.75296164,-1.1193962,-1.147593,0.49956596,1.1566937,0.30941454,-0.16119091",3
"0.99867827,-1.6772876,0.09339755,1.0775262,-0.273528,-0.44267768,0.5413012,0.94897085,0.49685985,-0.7280368",3
"2.0596907,-0.53643066,-0.86031395,1.1477231,-0.23218498,-0.41812158,-0.5023641,-0.6922018,1.6594197,0.20804946",4
"5.0916944,-1.6715734,-0.59200263,-0.19516589,-0.42716345,0.20960103,0.014199133,-0.14183764,-0.9463347,-0.6903987",5
"-3.4806197,-4.416113,0.34719667,0.1489987,0.89792514,1.641428,-0.030204741,0.48036137,0.00937463,-0.21118319",2
"3.0495331,-0.0804831,0.41586757,-0.14398915,0.5251204,-0.77170396,1.3837705,0.7421886,0.86343235,0.9277246",3
"-3.23442,-1.8597765,0.19868016,-0.11679471,0.5473136,0.45621988,0.7481106,-1.0657926,0.24130924,-0.8484484",0
"-3.7912185,-0.4060724,0.6936722,-0.8413364,-0.6281701,0.09320138,-0.2949274,-1.5980388,-0.6579644,-0.5449255",0
"3.0559723,-0.11445567,0.70584303,-0.13377881,-0.16633512,0.810648,-0.27124983,-0.89200413,1.5579925,0.0079855155",3
"4.9953547,-1.2535727,-1.0221757,-0.22746205,0.23427597,0.027328128,0.762256,-0.5118765,0.12233113,0.9245377",5
"-3.656958,-0.6573762,-0.047128506,-0.028503977,-0.71983445,-0.5463643,0.7598162,-0.6344015,0.22077112,0.85058016",0
"-3.2777526,-3.9072022,-0.12684512,0.15925765,0.9768731,1.8092973,0.14418922,0.4459416,-0.03417434,0.02804477",1
"-1.0135705,0.8704254,-1.1244406,-0.05430589,-0.7371523,0.13297592,-1.732496,0.36307594,-1.1128498,0.55015856",0
"-2.2290606,0.3533804,0.5559863,-0.3964199,-1.3453696,-0.77453464,-0.63950187,-0.7150435,-1.156208,-0.6354043",0
"0.2212495,1.9254773,0.8180904,-0.5595997,-0.008169908,-2.4857485,0.009388541,0.29019296,-0.9507441,-0.17289509",5
"-3.6502926,-3.9723668,-0.14656745,0.24324192,1.1318346,1.7616992,-0.12306035,0.4029902,0.10819416,-0.27311566",2
"-2.4822288,-3.9225957,0.5421255,-0.62726647,0.09659355,1.5951667,0.47584486,0.39801806,-0.3258212,-0.32426524",2
"-3.1993632,-3.8659506,0.085869394,0.07761454,0.92518646,1.6674958,0.119094476,0.4557493,-0.056312192,-0.016516156",1
"4.061556,-1.2596542,1.0543116,-0.519949,-0.7943919,-0.44646093,-0.6742673,-0.042352088,-0.8479591,-0.13934328",3
"-3.5554066,-0.12540026,0.3893701,0.121403195,-1.1100184,-0.19153693,0.094998784,-0.59406686,0.17725465,-0.58518595",0
"-0.11738734,0.06019684,-0.5454782,0.5038613,-1.5238559,1.4128191,-1.4361832,-0.3156137,-1.0927789,0.6589293",0
"0.33232936,-0.30781266,-0.54572326,1.6713183,-0.81250155,-0.51355904,-0.59489673,0.32929078,0.14844741,-0.18739064",3
"-2.4685018,1.0852109,0.35520527,-0.83258986,-0.7521828,-0.15896863,-0.30896914,-0.8266612,-0.47200158,0.327219",0
"-4.864027,2.7486908,-0.99885637,0.5493489,-0.24389818,-0.4510788,-0.69295347,0.35020277,0.8017315,-0.37572286",1
"4.6121416,-0.8178337,0.2538393,-0.6875364,-0.55175346,0.94584244,-0.4378875,-0.68805444,-0.56674546,-0.9152008",5
"2.3382316,-0.06202548,-0.034814835,-0.14471337,1.9413993,-0.26761115,-0.044963546,0.94531083,-0.05099578,1.1865863",5
"-3.6698625,-4.486138,0.25721434,0.25690213,0.9557967,1.7069132,-0.6477232,0.4138786,0.14454673,-0.4027968",2
"3.508579,-1.666042,1.2079191,0.7482896,-0.03092053,0.25145096,0.29085118,1.2113237,-0.70721126,-1.3421406",4
"1.4290359,-0.4530141,-1.8646398,-0.23170337,0.8135856,-0.9255578,-1.589214,0.0336208,-0.40539184,0.029202133",3
"-0.4315094,1.0785342,-0.37755212,1.2399379,-0.29397592,0.10406682,0.2098761,0.7564539,0.6298227,-0.40043578",3
"-0.99184096,1.77964,-0.47419935,1.1717037,-0.108974285,0.23463874,0.20754321,0.86329514,0.53977835,-0.2978031",0
"0.80723363,0.11612068,-1.786213,0.2666524,0.93327993,-0.36537167,-1.4791822,-0.58770406,0.03973024,-0.30531567",5
"0.5447243,0.35558587,-1.072821,0.014788481,1.2688916,-0.19765489,-0.9027594,1.1511244,-0.75078297,-0.24777387",0
"3.28236,0.43579233,0.8849133,-0.23160546,-0.53404576,-0.12853096,0.20086175,0.022338748,1.3956351,0.5351227",3
"-4.7901206,2.6351535,-0.96318656,0.54600376,-0.25554028,-0.51609546,-0.8513197,0.33875552,0.91730547,-0.3119195",1
"1.6311735,-1.7750285,0.40278986,-0.0406558,1.57897,-0.82069665,0.5658135,-0.81074196,0.4419813,-0.6349812",3
"3.1636202,-1.0228468,-0.4925468,-1.0509989,-0.46459678,-1.2213969,-0.47646874,-0.7456542,-0.58504397,-0.16917308",3
"3.5406425,-0.39820558,0.69098496,0.17902815,1.6423875,0.13041446,0.22149405,0.96849376,0.30439124,1.1730827",5
"-4.630219,1.2369794,-2.8537714,0.16000046,0.43165398,2.1056383,-1.9152881,0.24556704,-0.5228167,0.09867904",1
"-2.736332,2.6092508,0.1523032,0.08812716,-0.1875006,-0.18746637,0.52020144,-0.3131861,-0.5721705,0.115831114",0
"4.8848267,-1.9980468,-0.12496816,0.14790505,-0.5042964,0.92184865,-0.5564506,0.072792836,-1.5048269,-0.50942373",5
"-2.7182877,2.1166022,-0.05297658,-0.009823557,-0.18173699,-0.15909147,0.06666499,-0.15078388,-0.63130194,0.34220588",0
"1.8831744,-1.1151384,0.71270406,0.5146176,0.26730847,-0.6104513,0.92509836,1.2519867,0.954364,-0.44237322",4
"-3.6806457,-1.5768814,0.23793319,-0.2447903,0.44004104,0.35598558,0.5375394,-1.0707715,0.033783298,-0.89929783",0
"0.19187677,-0.4430392,-0.29197448,1.8283997,-0.35300246,-0.84093267,-0.6388276,0.6282872,-0.09021715,-0.2246077",4
"-2.9250174,-1.9251782,-0.10292681,0.3789651,-0.028344456,-0.08137806,0.4620689,-0.23415348,0.7932787,-0.29176655",0
"-3.332679,-3.839712,-0.035513684,0.20328112,1.1251682,1.7376047,0.2501195,0.35333726,-0.065647736,-0.034198698",1
"0.08693093,-1.3246194,0.39478162,1.3596083,0.15969528,-0.35720393,-0.05148811,0.94271976,-0.19895093,-0.30364028",2
"-1.8889617,3.4626296,-0.03356765,0.7168219,0.40630385,-0.86143017,0.8337483,0.34285143,0.5824845,-0.7686093",2
"-3.0663495,-3.8379202,0.15265903,0.06290099,0.8985547,1.6412653,0.2360643,0.37935275,-0.11861448,0.053332493",1
"2.5140197,-0.30809483,-1.1215315,0.22340171,0.5261159,1.0442461,-1.6512525,0.09843061,-0.10571083,0.4763881",3
"-2.7846174,-3.8962731,0.2851138,-0.5413225,0.33491877,1.7514036,0.43989846,0.6269716,-0.25492328,-0.29238498",2
"0.9354425,1.5583607,0.20708366,-0.6014922,-0.65963805,-2.1125765,0.72150123,-0.54967374,-0.9439418,0.16994616",5
"-3.318933,-3.3717973,-0.31217754,0.3040108,1.1994914,1.6451285,0.39239106,0.26761806,0.0057357918,0.054276556",0
"4.056493,-0.7905649,-0.13062765,0.1191815,0.3063909,-0.92422605,1.3928728,-0.46402672,0.8199019,0.49935347",3
"-3.756517,2.9592087,-0.5880737,1.1549754,-0.035334356,0.01017924,-0.022123177,0.4465477,1.049687,-0.3972391",1
"-4.8548007,2.7315204,-0.9635157,0.58018506,-0.21401587,-0.41911763,-0.72425795,0.34812668,0.84932345,-0.31232664",1
"-5.1284056,2.6882427,-1.0179487,0.3750415,-0.19413087,-0.6318221,-1.1149538,0.3126944,0.8214534,-0.22283179",1
"4.278071,-0.8771809,-0.1507437,0.41544703,0.43727386,-0.3184903,0.7254486,-0.8227506,1.0340651,1.5051805",3
"2.2300239,2.258429,0.7591692,-0.04901367,-1.0353074,-1.2162932,0.94701636,0.40414122,0.44945845,-0.39964175",5
"-3.2792091,-4.1005774,0.20024455,0.06376604,0.87156266,1.655488,0.0029988831,0.47399992,-0.025366373,-0.114139326",2
"-2.9209204,-1.7874035,-0.08693544,0.41783398,-0.1588387,-0.19885845,0.42061526,-0.20478608,0.7941715,-0.21945576",0
"3.2979562,-0.19959897,-1.5602112,0.05487033,1.0089616,0.987204,-0.40465745,0.43712795,-0.695932,1.138794",5
"1.6336563,0.36075515,-0.3275638,-0.5819938,1.4351712,-0.755298,0.117074214,0.64503044,0.16343188,0.7588357",4
"3.2416468,-0.9461645,-0.19025198,-1.1096567,-0.6568793,-1.1621948,-0.51427937,-0.76580167,-0.6105154,-0.13215591",3
"-1.935361,0.31809893,-0.40257803,0.064169645,-1.2903641,-0.2618119,-1.2347088,-0.14587386,-1.728733,-0.14365101",0
"4.2391834,-1.3199204,-0.16678116,0.13148676,-0.25562215,-0.95665896,1.119468,-0.73270124,0.42879295,-0.1215879",3
"1.2380884,2.4839175,-0.14095795,-1.3584218,-0.7358181,-1.1925032,0.0028548166,0.6516266,-0.06286279,0.13474846",5
"4.8327756,-0.92477053,-0.50193495,0.27729282,0.503949,1.1335624,-0.63575476,-0.4591273,0.65361524,0.98087543",5
"-3.5590017,-1.6399072,0.18269767,-0.1829734,0.44386342,0.29032543,0.5908473,-0.98537594,0.1283398,-0.8475917",0
"-2.030045,3.3784773,0.0522802,0.7698157,0.14741985,-0.58444715,0.9932624,0.18154176,0.5871162,-0.59532297",2
"4.611578,-0.8150437,0.33289093,-0.10209106,-0.58629125,1.7903826,-0.1170863,0.020025201,-1.4995562,-0.8461319",3
"1.3764712,2.4425511,-0.19394396,-2.1896615,-0.5731677,-0.90832657,0.43487522,-0.963375,-0.48512843,0.013397256",4
"3.4805653,-0.23501971,-1.3535632,-0.15549809,0.8299126,1.1403203,-0.114380665,0.0894226,-0.75293064,1.4797715",5
"-1.4410388,3.5718527,-0.2516903,0.8538198,0.67917156,-0.050367896,1.1534836,0.92406017,0.13510607,-0.34049952",2
"0.18940404,1.0854163,-0.028488306,0.1746141,1.2357811,-0.40613058,-0.43927413,0.5568274,-0.3920264,-0.77833",4
"2.1742318,2.099026,0.6742338,-0.24331361,-1.2450961,-1.4233102,0.8436715,0.7837898,0.21511751,-0.09518376",5
"-2.8205202,-5.397547,0.8810695,0.889753,-0.08650598,0.5717116,0.23328203,-0.69996184,-0.47575378,0.99665445",2
"0.72890496,-0.29753882,-0.64376247,1.3705014,-1.2400477,0.038137052,-0.44404307,0.1605464,0.40756634,-0.08949876",4
"1.1308563,2.0464816,1.7812375,-0.03254761,-0.2611454,-1.9617053,0.49480066,0.5503776,-0.25364938,-0.6386731",3
"-1.5998319,3.385044,-0.17006844,0.8138074,0.5027121,-0.14935742,1.2591839,0.7993883,0.28296402,-0.26863837",2
"-5.306128,3.8760319,-0.9767479,0.8339634,0.054399088,0.39602953,-0.49474764,0.117840484,0.76201177,-0.27178517",1
"-3.2259574,-2.019891,0.61529547,-0.3870312,0.61715865,0.57886404,0.84448576,-1.5096962,-0.09773993,-0.9127453",0
"-1.2866164,3.4018312,-0.3465413,0.93276423,0.59733295,0.07503667,1.0034491,0.9687638,0.15534276,-0.3224929",2
"3.7856052,-0.934003,1.623583,0.21723686,-0.14168951,0.77510166,-0.8394288,0.32550615,-0.21237427,0.62949073",5
"-2.6354556,-4.6766787,0.5998628,0.12743217,0.057381246,1.5134152,0.5747392,-0.7652588,-0.5254294,0.1521596",2
"3.7598295,-1.7580055,1.3436992,0.50930065,-0.4271219,0.23392326,0.14439107,0.63140196,-0.9553308,-0.67923856",5
"-2.980465,-4.9694996,0.7017206,0.24409457,0.047486983,1.1109388,0.555114,-1.0460986,-0.36385694,0.039544243",2
"-3.3457925,-2.0441933,0.7574465,-0.003739999,0.09030859,-0.6916273,0.6502095,-0.6166244,0.35035923,0.52585226",0
"-5.4260416,3.8222437,-1.0291487,0.7496398,0.031724546,0.31039122,-0.56552446,0.14785402,0.7154353,-0.264726",1
"-3.0184505,-5.0703726,0.76178,0.34141916,0.092231855,1.0537246,0.42655495,-0.935085,-0.3095719,0.10665897",1
"-3.7990146,-0.71277034,0.2994917,-0.27405712,0.048419174,0.24320051,0.569738,-1.0092013,-0.25530314,-0.44584316",0
"-1.0562757,1.1141026,-1.0436143,-0.18796276,-0.6467142,0.1539845,-1.5561261,0.4976963,-1.0773586,0.5035972",0
"-4.9039235,1.1608495,-2.6667345,0.28707045,0.34151593,2.1419325,-1.7335079,0.19971012,-0.4476967,0.17712142",1
"-4.4759817,3.4781659,-0.5523301,1.3913423,0.29014173,0.9172885,0.32364494,0.22128356,0.7723492,0.034888916",1
"-2.9854476,-4.986996,0.83254963,0.26144806,0.07948623,0.92546433,0.50364965,-0.9996603,-0.21243608,-0.008105657",2
"0.46441466,-0.18028373,-0.87892246,-0.7984885,1.1519101,-0.27439797,-0.20070185,1.2951305,0.33180904,0.21719828",4
"1.4263146,2.4781842,-0.1622227,-1.8974651,-0.48165664,-0.9039028,0.22742812,-0.6097599,-0.212914,-0.07904196",3
"0.7278218,-1.030351,0.5240195,1.3969263,0.05417437,-0.36127663,-0.26735917,0.86071825,-0.5048103,-0.19966368",3
"0.69584477,-0.46649662,-0.2004221,-0.33591965,-0.9277817,-0.035803143,0.84744364,0.29155463,0.602419,-0.7596032",3
"2.1452165,-0.02420513,-0.12467172,-0.21328169,1.7699125,-0.3464962,-0.005681142,0.8901921,-0.010649009,1.1023434",4
"-2.533234,1.8718143,-0.23285179,-0.1108291,-0.18080312,-0.11002031,-0.14076954,-0.013969132,-0.58909506,0.4909613",0
"-2.691001,-1.1746217,1.6255932,-0.25167465,0.22447224,0.21787302,1.1534007,-1.6704941,-0.7257776,-0.08412427",0
"1.2988861,0.68736553,-0.76622146,-0.7571072,-0.04458005,-1.0666021,-0.40740126,-1.8614912,-0.20952125,-0.53598523",4
