embedding,labels
"11.205608,-8.555655,-10.844601",0
"-0.9695546,9.47948,8.07823",2
"8.124858,-17.649204,-8.823833",2
"17.125154,-5.521706,-3.2314878",11
"3.48265,6.562202,10.820825",9
"5.886986,-0.13593079,-7.6509066",3
"6.6708474,4.52174,5.0503473",5
"6.613529,-3.3942494,4.564041",3
"19.189213,2.3788848,9.863759",7
"5.044218,-0.48771352,-9.573433",3
"-17.66043,4.7140207,19.858356",4
"11.802194,-8.318769,-7.3404293",11
"-5.9048195,7.1494513,-1.900249",10
"7.0905104,1.413485,-6.081449",0
"4.832751,-0.0862964,-9.07669",10
"-8.208299,-12.397493,-9.789686",1
"-5.6225953,6.550967,-2.0132577",3
"15.847081,-3.7835255,-5.885294",11
"-5.193305,4.9723487,-6.0082455",1
"3.0635507,1.6827111,-1.6813548",0
"18.127285,-1.5632725,-6.469473",5
"-19.107962,-2.0852,-4.2913485",8
"9.56392,-17.719965,-8.830074",2
"9.471576,0.2538313,-0.31184703",11
"5.897483,-5.8805537,-0.8779975",11
"-8.322102,-2.5888553,-5.8258147",9
"4.677196,-1.2192277,6.8561482",5
"-22.940744,1.0772738,-4.6848435",8
"15.359289,-0.1480889,11.596724",10
"10.59885,-5.153069,-10.934987",5
"-4.880952,-10.823551,-4.3684683",1
"-7.139626,-11.688403,-11.812126",1
"-7.43745,-1.8042891,-3.7513485",11
"-1.4966389,15.841045,8.072117",8
"-5.171933,-1.089567,-4.420822",3
"-10.179607,-2.4489648,-5.90093",9
"-2.416842,6.6374187,-2.9348943",3
"-6.1055965,-1.8999646,-4.8234215",3
"14.638672,-15.000777,1.0650426",0
"-1.7323672,8.653976,8.806105",3
"17.427925,4.9897003,15.04295",7
"-5.4923253,7.0213637,-0.8014405",10
"-2.6931818,6.6782713,-1.7198608",3
"-5.161301,5.065949,-5.9260736",8
"4.175247,0.68761855,-10.6867075",10
"-8.205886,17.896105,12.835604",4
"0.74478,6.6167617,12.944429",10
"-10.07972,-2.7090468,-5.9078236",9
"-8.30545,-0.7999207,-6.3787875",9
"16.179295,-12.479907,-1.7731187",11
"13.9678335,1.2735022,8.981457",0
"1.0748619,6.97024,1.1279336",10
"-17.75885,4.6490583,20.038544",4
"-24.465988,2.2980306,-1.2216014",8
"15.154609,-2.213188,2.4659233",5
"8.017674,0.3134928,7.0141397",3
"12.498585,5.604172,-0.8072284",0
"-2.7242138,11.102015,6.9797516",2
"9.665041,-17.839413,-8.525893",2
"-4.7201085,-2.2138505,-3.9996257",3
"-16.510294,2.8518748,19.896204",4
"1.4656073,7.4583235,7.971742",2
"16.08972,-5.4427385,-7.9927254",11
"-23.90464,1.9546504,-1.6248449",8
"-18.917263,-2.248933,-4.2501082",8
"-8.522913,-10.855407,-10.971659",1
"1.5460213,8.5563755,-4.218761",10
"20.852274,5.2211747,10.274043",7
"-23.222107,1.0218494,-4.3275642",8
"-7.18953,16.823343,13.0726",8
"-23.603199,1.1499096,-2.3162541",3
"-0.64861983,-1.7691811,5.6345387",10
"-7.1345,-10.059462,-11.552375",1
"5.65832,4.2288465,7.1308966",8
"-7.2522564,-11.450394,-9.568948",1
"-7.3803368,-12.844582,-11.166045",1
"-9.795372,16.959152,11.912366",8
"-5.385636,-11.0222025,-4.2990136",3
"17.71821,-3.3513646,-5.4612274",11
"-22.756187,1.1327918,-4.8012366",8
"-7.739694,-12.270229,-11.013706",1
"7.4580364,-5.3776107,2.2589598",5
"-6.7593355,16.991863,13.251073",4
"-16.535782,0.48717865,18.761566",4
"-5.7768703,8.968968,3.7328176",10
"-16.750229,3.000114,19.042412",4
"15.938856,-0.8024408,1.9753228",5
"5.718505,-3.3205016,-2.4075646",5
"11.716543,-10.183095,-9.34291",11
"10.797165,0.7106506,-3.7109766",11
"-7.7941036,7.946754,4.4251046",10
"-16.203436,1.7869998,18.231512",4
"16.181341,-1.9431936,-3.760565",2
"5.3273544,1.7807992,-3.42128",10
"17.472271,5.8382096,14.112385",7
"18.161413,-5.5471067,-4.4671755",11
"-12.302121,-1.5564765,-11.093328",8
"12.421373,0.6831558,-4.921088",11
"-8.0238085,15.440713,10.54984",9
"7.5955405,-5.267066,-0.12881914",5
"2.498263,4.060521,-10.158432",2
"2.444783,-0.40935698,5.9176445",5
"10.979261,0.07785712,2.4856577",10
"-10.545003,-4.841004,-9.02522",9
"-8.728013,3.8913448,0.50856566",4
"-19.257273,0.9173552,15.3324",4
"20.189566,-1.2951256,-1.3489128",5
"0.26685604,5.630405,-6.752423",0
"-15.979853,-0.059062056,-7.3373437",8
"1.7165622,4.0148387,11.206604",4
"4.416185,-4.6075954,-1.8257301",11
"10.434145,-5.95043,8.6350765",5
"19.927843,7.171526,11.729953",7
"4.9336233,6.9776287,11.540882",1
"18.567385,7.8034825,13.12785",7
"-7.887071,3.119247,5.759489",10
"-5.350219,-15.2193365,-12.74919",1
"-2.499579,6.1587896,-0.4326588",10
"-14.078286,-0.29711998,-7.9476953",9
"9.582068,-0.113363616,-5.846947",11
"-11.637708,-3.1041632,-8.645902",9
"-5.924044,-11.083333,-14.348817",1
"-4.8148975,-17.544353,-15.569148",1
"-19.11061,1.9945865,16.314905",4
"-11.476853,-4.119907,-9.975195",9
"14.348221,-9.339607,-3.3469713",11
"15.874763,0.68895805,12.004088",0
"-10.183215,-5.2776318,-10.848709",2
"-1.5578753,-0.35740006,4.3752522",10
"9.761594,3.5208402,9.784146",3
"-7.4680443,0.944614,-2.3890245",3
"-1.7682842,-0.08596925,-14.838258",3
"18.223766,5.7309947,14.47932",7
"12.412045,-19.67226,-5.5693955",2
"-4.248573,-10.475735,-4.289934",1
"-10.341044,-3.0551066,-11.037647",9
"-10.287454,-2.9484906,-9.479642",9
"-19.782026,2.65405,-7.912554",8
"12.939873,-15.319362,0.8180868",11
"2.9397357,3.725551,-10.222502",0
"7.7650957,-7.7308865,-5.81052",11
"17.750767,-5.8729897,-4.993476",11
"19.198414,1.2631785,12.077831",10
"11.09656,-1.1137311,3.6274908",3
"-10.489668,-4.409793,-10.39091",9
"11.810624,-11.135343,-9.275244",5
"15.510563,-10.862892,-8.816136",5
"6.3320312,2.222633,8.670865",10
"-21.160173,2.2976255,-7.7276263",3
"-4.8297415,5.981689,8.503132",0
"-19.650625,1.8658327,17.638002",3
"7.77904,5.0061607,3.65396",3
"-8.346982,0.70895666,-1.5924686",9
"19.819632,-0.34843507,-0.19559595",5
"7.1193013,6.7557,5.634449",0
"-8.697719,16.899574,10.584346",4
"-3.8064668,12.497581,0.47948894",3
"-20.390865,1.8885924,-7.1878867",8
"-19.39881,0.38317126,-6.6492386",8
"1.9232016,-2.2121887,1.0491029",3
"10.479404,3.5442889,9.552114",3
"-0.6142902,10.752448,0.83134925",10
"0.24982685,-5.5746927,-0.41231096",11
"16.065353,-8.512479,-9.834925",5
"-6.962994,15.767678,11.596685",8
"-4.328396,3.2551327,-6.7106895",3
"1.6520048,5.0084033,10.569535",10
"6.887831,-3.3895674,2.4285202",10
"15.470266,-3.9621804,2.4567013",2
"5.8903675,-6.808743,-9.532154",11
"-8.075543,-1.7053512,-1.5600269",10
"-11.094746,-3.333814,-11.175082",9
"-11.799301,-3.3274064,-10.080074",9
"-11.037547,-3.4506633,-10.051437",9
"1.18246,3.8688955,-10.812531",0
"3.3300505,-0.9149574,3.3939762",3
"10.361157,-6.3951216,-11.991439",5
"9.975739,-5.16199,-2.7111852",5
"-2.3616505,6.4157076,-4.199062",3
"13.886773,-7.26637,-8.763884",11
"-5.508916,-15.902037,-14.235932",1
"20.056381,-0.9086715,-0.9208655",5
"-6.947347,-15.681518,-12.5662985",1
"-11.720622,-2.5000815,-9.988814",9
"4.8729835,1.8104248,10.549635",3
"20.796904,6.5212655,12.272084",7
"-2.4374244,-0.22581504,6.3292704",10
"-20.740232,1.2128925,-7.1113486",8
"-8.377486,2.27628,5.904162",3
"-4.6057806,7.8354487,0.74192566",10
"-20.74802,1.3780057,15.377183",4
"5.5711994,12.018643,2.1620996",11
"-8.694872,16.156313,10.515891",8
"19.606573,6.8537135,9.462448",7
"-21.005108,0.8506796,-6.7724743",8
"21.440538,-9.258884,-5.773137",6
"-4.315829,9.154352,3.7179837",8
"-11.943791,-2.2811568,-9.569257",9
"-7.59104,-15.048625,-11.967867",1
"12.798462,-9.925597,-8.509777",5
"14.378369,-10.037275,-5.6152854",11
"12.599332,-1.5534321,-1.9035429",2
"-5.749645,-16.09846,-11.138394",1
"-9.248304,3.583919,0.15177147",8
"1.9835986,7.886446,10.736521",3
"-19.660261,1.4331262,15.814898",4
"-6.6868076,14.101364,9.4668255",8
"-18.980122,1.1971703,16.435446",4
"17.582037,1.277249,10.468105",7
"11.314174,2.6565201,10.165307",3
"-18.6481,1.471505,15.699939",4
"5.012434,-4.9295707,6.0491934",2
"8.914156,1.6375719,-9.075701",2
"-10.8314495,-1.7972219,-9.364079",1
"-20.704395,0.78652656,-7.4764824",8
"0.3797944,10.630946,-3.026125",3
"-5.0322227,10.954186,8.300982",3
"20.560545,-8.666146,-2.1774328",3
"17.839602,5.2494307,5.8838835",6
"3.12482,0.73972493,-6.0265183",11
"-6.5768046,3.9601736,-0.49714023",9
"22.348057,7.661956,8.784566",7
"0.62548953,8.194184,1.7365508",3
"12.932604,3.6687434,4.121081",10
"20.819475,7.6791496,11.89333",7
"19.219995,7.7834263,11.097967",7
"0.94406515,3.8159282,9.049046",3
"-4.6754193,7.0228834,7.508173",10
"3.3597114,7.9210076,11.238935",9
"4.4417415,2.7246642,-5.8291516",3
"11.252533,3.1339967,7.750459",3
"-18.052437,2.577362,-9.958006",8
"-15.22225,-5.316308,-12.988944",10
"1.5042769,6.7526464,2.1859944",3
"-0.33543554,-0.50386643,-7.298304",3
"-17.068296,0.35053614,-7.8108788",8
"16.433222,-11.747013,-1.332711",0
"3.831611,11.975879,9.014532",8
"1.564686,2.0281906,5.81345",5
"10.165518,0.62729555,-4.926316",11
"7.156142,-2.4076364,2.758998",3
"-5.5447226,9.725547,9.43483",8
"-13.401125,-3.8883533,-15.309648",2
"-2.2748609,7.922924,2.4116433",3
"-13.376114,-5.1836762,-12.900243",9
"9.875649,2.2311683,-5.1763616",11
"-14.349237,-4.4198403,-12.359778",11
"-5.008683,12.080186,5.5111194",3
"3.8490567,10.958616,8.969522",5
"-20.44072,4.297303,17.524242",4
"-18.151138,5.763236,16.3906",4
"-2.3457813,4.740904,-5.661202",3
"16.306416,4.272431,8.6716585",6
"-13.538676,-4.9810047,-14.211361",9
"-17.40513,2.9190896,-10.810417",8
"-19.785547,2.498708,-9.378416",8
"17.57696,5.902871,8.007169",7
"1.5056745,3.9370983,9.390057",1
"-1.5944889,-0.65493584,3.268381",3
"0.7376922,9.998311,1.9076065",5
"-18.782757,2.4476695,-9.397918",8
"16.183018,-6.8760657,2.1146061",2
"11.11511,9.600112,7.439294",3
"-9.497377,19.25542,11.384788",8
"14.674719,-9.34234,-2.4214423",11
"-16.60914,0.30291423,-7.9117727",8
"0.30199793,-4.4381704,-4.416643",11
"-19.525488,4.847476,16.409542",4
"-4.717858,11.937702,5.1730475",10
"11.765236,-6.5412655,4.758538",5
"-1.9895089,0.98115057,3.8979185",9
"-0.99642783,16.61684,8.098375",0
"-18.499521,3.6186311,-10.289107",8
"-14.271419,-3.8507304,-13.4723",9
"-10.007295,-6.8137164,-13.368111",3
"12.781701,-9.858399,-0.4914608",11
"-12.201742,-5.137501,-13.391774",9
"7.834734,-5.763475,1.915617",5
"-4.2913117,2.1598103,-9.057065",3
"-19.131563,4.0394244,17.22848",4
"4.358211,1.2907224,-6.8977833",0
"4.295033,5.4255843,10.085344",1
"3.464344,0.76025105,-0.34870622",1
"11.71749,-7.1097383,1.3624836",5
"-18.542994,2.8735468,-9.835208",8
"-4.909349,8.919082,8.22253",5
"-12.4809,18.03603,11.730165",4
"-11.388336,18.52305,11.638204",8
"-12.750109,-3.9759579,-13.144452",10
"16.37489,-11.653993,-0.63463724",0
"0.2768466,12.466949,-1.4194411",6
"-13.830052,-0.31113064,-8.745057",9
"-13.408877,-4.233585,-12.6283865",9
"-18.185799,5.163079,16.941242",4
"19.899002,6.9543905,13.178738",7
"13.490126,-12.986462,-4.388408",3
"4.3306117,0.95396054,1.7677152",10
"0.66213894,-17.783655,-13.909053",6
"17.78996,1.7366153,9.890227",7
"-8.709863,-10.160395,-13.585322",1
"17.176529,3.684712,13.843541",7
"16.067972,3.8174908,12.839574",7
"-10.884357,18.229898,11.747422",8
"4.5867414,8.654736,12.831868",3
"-11.111384,17.723007,12.218023",4
"-4.5394974,8.134782,7.1465654",9
"16.025177,-13.997599,-5.9771647",11
"-13.172175,-3.0070677,-12.787271",9
"-14.018139,-3.344676,-12.462015",9
"12.808264,3.4044893,3.7779467",8
"-19.373272,3.7248976,18.124022",4
"0.7702635,3.8451457,-10.503026",11
"-13.631747,-0.05480296,-8.3326",0
"-5.470397,-13.581407,-7.0097528",8
"-4.4411073,2.5112073,-8.374609",3
"-13.2325535,-3.847027,-11.688071",4
"-20.114128,3.1508296,-9.515619",8
"12.435653,-8.761747,-5.7419496",11
"-1.6350061,5.3465776,-6.902157",0
"13.149358,1.9753217,5.949487",10
"14.758221,-6.1409135,-8.2468815",0
"10.459076,-5.166107,-3.4191163",5
"-4.58788,-15.022284,-14.208668",1
"-19.590086,4.8719172,17.595594",4
"5.37415,-2.0967062,-1.5866144",3
"8.410992,2.4567885,-8.315587",3
"15.85234,-2.2920735,1.1225274",5
"-0.31693202,-0.558733,-7.2607746",11
"-12.427011,-3.3541071,-13.737964",9
"9.012485,-6.354425,1.5016536",5
"-11.525144,-6.2243943,-13.521094",1
"22.412376,-8.585662,-6.086333",6
"12.913931,3.5845847,13.005446",3
"1.0583636,-5.2739644,-4.224125",11
"3.078835,-3.8766983,0.05574545",11
"-0.9375215,-5.911971,-0.7016597",5
"-6.6636705,-12.719198,-14.416951",1
"-12.654879,-4.6684065,-11.848638",3
"6.889611,4.6021857,7.1811934",4
"13.676899,2.3832111,11.208352",5
"16.298368,-6.349043,2.5417175",11
"-20.093916,5.2097945,16.652925",4
"3.627516,0.22839323,0.69304514",10
"11.801898,5.8627787,-2.0763783",10
"-6.759051,10.829193,3.0404875",1
"-19.042688,4.7225184,17.45792",4
"-2.5342438,-18.554016,-13.485897",1
"19.27056,6.659017,14.0533",7
"16.164648,-1.8502697,-4.192726",3
"14.826003,-13.37453,-2.7900481",11
"-3.6550145,5.5232444,7.107501",11
"-17.088438,7.560093,16.449833",2
"-13.63262,0.11765751,-9.224238",9
"1.6240706,4.8622046,-9.394636",11
"10.17033,-9.836199,-7.5290427",11
"-8.733853,-13.802685,-13.338441",1
"-0.59431714,5.62773,-6.087096",10
"-12.070777,6.735634,17.150608",9
"22.575516,-8.257759,-6.3982177",6
"-7.6135564,1.6227299,-11.112093",9
"8.778912,1.2857139,-4.30477",11
"13.409536,-1.0606567,-1.5258994",5
"5.9239035,-2.4536107,1.9490296",3
"-22.188208,-1.589641,-9.651832",8
"-10.054765,0.68902874,-12.095441",9
"-1.7887628,-0.08505944,-14.829642",8
"-6.4562607,-16.52106,-16.499496",1
"-13.5289,5.8122683,18.070621",4
"-4.3451724,-16.025232,-16.412483",1
"2.5336661,6.3989773,11.350622",10
"11.882219,10.315674,6.311157",2
"-9.582287,1.0111057,-13.16661",9
"6.3652,7.4521627,12.088727",6
"-3.905619,-13.208154,-13.032419",1
"-13.910522,7.5009394,18.803366",4
"13.598424,-0.19033703,-1.186651",3
"-7.6857567,-14.634997,-15.11969",1
"1.1294262,8.872116,11.960683",10
"7.400933,4.459349,1.9192793",11
"-22.462057,0.12276836,-8.628923",8
"13.205444,-9.356927,-10.627808",2
"13.283317,-10.942129,1.5566944",5
"-14.839618,6.97991,17.69753",4
"-5.2608104,-14.148851,-14.973105",1
"6.235931,-3.6611211,-10.385127",11
"0.6839325,6.6217785,11.559226",10
"-13.096447,6.566592,17.748657",8
"-7.8188076,18.913437,15.439701",8
"2.7357814,-2.3198974,-2.3235064",11
"1.181538,5.112867,-9.460269",3
"-6.9206014,-0.29070064,-12.432926",3
"-8.287909,-0.6145666,-12.83801",3
"-0.36158893,11.683043,7.098587",2
"-13.796574,6.5807395,17.455767",4
"11.240998,-8.757691,-8.01376",0
"-7.1929307,-13.321822,-13.02591",1
"6.8270397,8.05577,8.629897",4
"5.724027,-8.505288,1.7962264",2
"16.269249,1.9630531,12.814891",7
"10.240041,-5.2374673,10.064745",2
"-5.6638975,11.598403,-0.029789226",10
"-8.473901,0.71708673,-12.564126",9
"14.374383,-8.03142,0.31660396",5
"-9.319048,-0.12460856,-11.783915",9
"16.294586,-3.9347632,-6.7274117",2
"-7.5994134,-13.621497,-16.292727",1
"10.484833,-6.0588474,3.999469",5
"-8.405715,0.6573969,-11.581498",9
"-4.6431456,4.9768534,2.1988208",3
"-7.2080097,7.7455487,14.429686",8
"2.3295248,5.349525,13.097835",3
"10.481449,-0.5167738,3.0962968",10
"-6.889467,-2.6076,-14.130183",3
"-4.3542056,9.268674,0.77306217",11
"-15.294338,7.3407,17.477827",9
"3.774,-3.7752683,0.64857894",11
"-9.900599,-0.40381825,-14.53554",8
"10.378006,-0.39932936,3.196027",3
"-8.562105,-0.82536924,-14.568261",8
"17.559189,-2.5442479,-6.324883",5
"-7.4353223,-14.027673,-14.581653",1
"-2.8571126,9.273183,1.0749025",3
"-14.0951395,6.494314,17.983564",4
"-5.8398185,-0.9274478,-12.011112",9
"-10.222879,-0.19090855,-12.785175",9
"-22.179861,-0.057812292,-8.708648",8
"-6.613293,-13.108131,-15.19911",1
"16.349028,-6.8714957,-3.4505365",11
"17.81831,3.467885,7.851231",7
"5.219379,3.140362,-8.135788",11
"12.61895,-1.7123346,-8.794108",11
"17.612843,2.9210837,12.798768",7
"-8.478462,-15.582126,-14.469983",1
"-8.015921,-12.234472,-15.355691",1
"-6.033968,-8.60297,-8.514654",1
"7.7351046,-7.7285104,-5.7997746",11
"-1.7132396,11.941211,9.911956",7
"-9.499692,-9.157328,-14.674503",1
"16.083912,-11.402222,-1.4428205",0
"-8.510343,1.5165718,-13.259158",9
"2.7443914,-2.530182,-0.78301084",11
"-1.5066186,6.12655,0.8625148",10
"-19.16623,0.3601573,-7.9933786",8
"3.208314,4.738528,9.667087",10
"-7.930989,19.045837,15.319098",4
"2.9207978,-3.591247,-0.11715765",11
"8.570216,-4.217258,0.6440744",5
"10.2937,1.1577073,0.3391167",11
"-3.6912417,7.5673194,7.4556975",3
"-4.904455,9.162441,8.017938",3
"-6.650377,-2.0065188,-13.473391",3
"17.315914,8.5773945,8.663072",0
"-0.55636054,5.2110324,12.212072",3
"-22.397049,-0.115157306,-8.810953",8
"-9.243798,1.3486805,-12.267541",8
"-4.604091,-12.820593,-13.671059",1
"1.8083395,6.9552693,0.9909618",3
"16.147528,-10.462088,-4.547735",0
"17.380417,-1.1666722,2.280037",5
"16.85672,-13.80203,0.82122767",3
"-5.1403613,5.7499714,8.677139",3
"-9.511254,-0.37650216,-13.151724",0
"-9.051776,0.35488153,-13.438654",10
"12.68196,5.621305,-0.20904924",0
"3.7116323,-2.2471137,4.4540763",5
"6.6963835,6.7060633,5.740919",3
"-17.501852,7.1122837,16.80397",4
"13.629908,-9.106462,-2.0941494",11
"-9.819063,-0.48940626,-14.59232",8
"-3.8995965,-14.7396145,-15.325192",1
"12.504463,-4.80738,4.4201465",3
"16.08142,-7.713659,-3.3480973",11
"11.292887,2.1339076,6.432475",10
"16.774866,-6.028366,-4.2036943",11
"-5.1539326,-1.0582848,-11.560527",2
"12.148831,-17.747559,-6.924618",2
"-7.0468636,-2.42576,-14.185448",3
"-7.3539896,18.405172,15.999856",4
"-2.1812136,11.876777,3.9333155",3
"0.64780694,-3.6864173,-3.0266616",11
"-18.717726,6.1792693,18.643456",9
"5.3712654,-2.7917683,-3.2098045",5
"4.148622,9.133245,11.993614",3
"9.481835,-7.598004,-6.294544",11
"-0.22451895,-3.337944,-3.9885132",11
"10.719606,-7.120016,-6.428166",11
"18.388147,5.100166,7.9448304",7
"6.280407,-4.239726,4.453578",8
"-1.5008018,-3.6081235,-5.922854",11
"-14.905358,-0.84901375,-13.593572",9
"-20.423994,7.5541644,18.481163",4
"-19.801483,-0.30733564,-9.705675",8
"6.622697,-16.32867,-4.0546455",2
"-17.141663,-0.22628744,-12.246878",9
"6.717099,5.1311426,2.85994",10
"-19.246216,0.30595058,-10.667813",8
"-0.54792535,4.1875367,9.895496",3
"-1.4644479,11.538511,-2.5320575",3
"-11.876178,18.490723,15.540164",4
"12.44548,0.009492812,2.0934577",0
"-8.375318,-12.707231,-13.394438",1
"-3.7670448,2.6988802,1.1515847",10
"-8.679089,-11.468986,-13.846685",1
"20.55223,6.2272706,9.375511",7
"1.0280372,-18.630247,-13.157309",1
"4.819746,6.2739716,10.225114",9
"-19.257416,7.803817,17.290066",4
"-14.559662,-1.2201414,-13.417502",9
"-10.250787,19.139868,13.541978",4
"-5.037307,8.200514,5.420355",9
"18.972475,5.5926166,14.273651",7
"11.040976,4.90764,8.405061",3
"-9.679891,18.669283,10.662162",4
"-17.675327,0.5595912,-12.6601095",8
"-14.1872425,1.0587513,-14.328857",1
"-10.110878,18.851261,13.201741",8
"-10.238692,19.553753,13.776101",4
"-3.8507779,-2.677561,-3.811612",11
"-17.856375,0.3465064,-11.396922",8
"4.328919,8.978613,10.92021",2
"15.337551,-8.179972,-2.5136564",11
"-0.3128902,9.32014,8.136013",5
"-1.5993675,11.604586,-2.642029",5
"-19.177538,0.21158858,-10.486172",8
"-15.319144,-0.37103048,-14.702656",3
"-17.952503,8.018747,18.471462",4
"10.145002,4.820754,7.2600684",2
"-7.3591537,-16.016245,-16.20864",1
"3.261581,-1.792118,0.45612854",0
"14.317165,-13.4024315,-3.253018",0
"14.979496,-11.708999,-8.534591",11
"6.890804,-15.605023,-3.5028882",2
"13.703538,-6.1375475,-9.105899",11
"4.8813586,-1.4831572,-3.7284272",10
"17.218567,-11.337704,-7.1084137",2
"13.611706,1.9659173,6.0806265",10
"-9.445123,-12.179343,-14.353528",1
"-15.1507015,-0.74166024,-12.245081",9
"-11.888717,18.441374,15.778337",4
"-1.2297724,-2.440449,-4.6868095",11
"-7.9715266,8.39389,4.300148",9
"-5.384873,4.253543,-7.432127",9
"-19.009592,8.212656,17.959503",4
"-17.395308,6.7836566,18.45464",7
"3.2937698,7.583755,12.676818",10
"12.285989,5.6211567,-1.1864676",0
"-3.3710654,4.610372,-6.194471",8
"2.8535042,1.6321481,-1.7664263",10
"6.712798,-5.7477336,-9.730964",11
"1.2065498,8.145925,7.195044",5
"-20.63321,1.4465225,-10.468409",8
"-19.747217,6.720235,18.476366",4
"18.413939,7.7820845,13.209509",7
"-18.998121,7.411191,18.76354",4
"-6.4826655,-11.937436,-14.339548",1
"-18.215176,0.31818274,-11.675107",8
"-16.721323,-1.2276775,-13.875524",1
"4.569073,-0.69760484,1.753912",10
"20.712236,6.9560046,10.41832",7
"15.079135,-0.28642717,2.1066995",5
"-14.950523,-0.20531708,-13.053004",9
"13.543458,-2.9966738,-8.79002",5
"-1.4703851,-3.186313,-5.4343762",7
"-5.3916183,9.267276,2.6927278",3
"13.856927,-8.491576,-1.011014",11
"-18.489382,7.090399,19.429384",4
"-2.051439,12.282899,-0.041841015",2
"-14.2759495,-0.5835575,-12.430958",9
"6.3962383,4.649857,1.5517771",11
"-1.6560147,-1.1087173,2.5425713",10
"-14.077739,-1.3994308,-14.9184",3
"-11.836492,18.676405,15.1505375",4
"-2.2354667,5.1110344,-6.7792883",11
"-9.498607,18.16877,11.54264",8
"6.4188333,7.304454,7.094653",9
"22.050636,-9.708518,-6.936121",6
"-14.004575,0.5196973,-10.97888",2
"20.639418,-0.9524817,-1.5232025",5
"-13.671402,-0.7409452,-13.469892",9
"1.4914502,9.224836,9.483233",5
"-2.0509915,12.316541,-0.31876332",10
"16.25365,7.4102297,9.049169",6
"4.3453126,2.0314271,-2.7976904",0
"-3.2573357,1.180201,2.4433374",1
"20.36709,6.478656,9.879722",7
"6.204701,-3.3162773,2.8342013",3
"-18.628355,7.047728,17.86571",4
"12.816081,3.051833,9.330073",2
"-14.235216,0.34244967,-12.956941",9
"-4.447656,9.870836,-1.1169344",10
"7.5807023,-2.6249416,-11.096421",11
"0.97000724,6.2327657,-0.45444083",3
"-16.695045,-1.9766028,-14.193923",9
"-6.150806,-14.920146,-13.787228",1
"4.340991,7.6632853,9.474328",4
"-19.70736,7.087676,17.338774",4
"10.098458,-9.513993,-10.005821",5
"1.2693601,2.3749964,-10.986568",5
"-16.584015,0.16444616,-12.355447",1
"12.021317,-7.0652566,1.4468383",5
"14.378392,-12.492661,-8.773015",11
"-0.74439406,2.6130726,4.9727545",2
"5.309636,7.1637588,7.6245246",4
"-4.985587,9.93792,0.8930763",4
"2.1867619,8.227908,11.795332",3
"4.029557,-0.31135917,1.3421922",10
