embedding,labels
"-5.616535,1.4683261,0.4566524,0.7204743,0.5422217,-2.5085926,3.026405,2.3583722,-0.1527448,0.38753203",4
"-1.3847435,1.0044373,1.6886512,0.47501317,0.41622064,-0.4165999,2.5107684,-0.018950216,-0.1521208,-0.27899036",10
"-2.455095,0.61002946,-0.16364618,0.10086781,-0.6544521,0.84920233,-1.8495257,-1.6710032,-1.4693041,0.08408658",9
"-2.2753649,0.6105094,-0.1171653,0.0642312,-0.7347574,0.8804431,-1.9595937,-1.696014,-1.5300957,0.18788972",9
"2.1377072,-0.057598665,-0.75504774,-0.41795027,0.13318934,-1.7681222,-0.717964,-1.1803455,-0.3739192,-2.3304627",5
"4.0795355,-0.8309029,-0.941055,-1.9533674,0.90555984,0.11545871,-0.4101014,-0.7344382,0.78040576,-0.5492289",5
"-0.1679765,1.4316185,1.1064011,-0.1606198,0.5940591,-0.6429667,1.4657617,1.1215848,-0.20450833,-0.5040805",3
"-2.5190527,-0.14012024,-0.061757065,-0.26766682,0.3902243,0.80826443,-0.7390563,-1.3422866,-1.3390608,-0.7155295",9
"-2.51837,0.49552876,0.2090898,0.22237553,-0.24671039,0.80438274,-1.950339,-1.5225719,-1.5974773,-0.16280293",0
"1.5243038,-1.4196719,-1.7608763,0.9871795,0.92365867,-1.5601648,-0.5271767,-0.9184269,-0.91679806,-0.09012146",5
"0.70011914,-0.85281587,0.59079325,-0.5730517,-0.9352554,-0.1642101,-1.8248978,-2.0857685,-0.46146533,-0.29135177",10
"-0.79647136,-0.04657115,0.4546449,-1.3198985,-0.15453267,3.8116777,-2.3936167,-1.3438025,-0.69029397,-0.063052244",1
"4.1571703,0.64734,-0.93522716,-0.16605864,-0.818816,1.6061069,-0.43665567,0.7791637,0.20569578,-0.7917318",2
"-2.50157,0.719109,-0.069169976,0.13963732,-0.6238943,0.779832,-1.8605735,-1.6070597,-1.53346,0.09885589",9
"0.56513894,-0.5291114,-1.7505661,0.69118994,1.1393073,-0.7964459,-0.28329486,-1.0980287,0.08261438,0.84989035",3
"0.27258927,1.5823978,-0.5935052,0.5310704,0.99804175,-2.1992874,-0.44107115,-0.8456666,-0.13177346,1.0476129",5
"1.1923184,-0.47517836,0.056380752,-0.38257194,-1.153512,-0.12713656,-2.7760117,-0.84673923,0.35736957,-0.7106814",11
"2.449745,-2.1544287,-1.397606,-0.13483965,0.8185623,-1.066674,-0.41411793,0.64934736,-0.6100295,-0.55363023",5
"-3.2636123,2.5334249,-0.2523374,0.60979044,-0.3384342,-0.08950026,-0.75901735,-0.6534014,-0.7352017,0.24653302",8
"0.008733668,-0.47162473,-0.6155318,-1.583462,0.1865553,4.408883,-2.1481383,-0.6703831,-0.41668686,0.01348693",1
"-3.0277307,1.6796355,1.5314262,1.4626384,0.84782946,-5.7330165,2.267578,1.072907,0.5822989,-0.2497264",8
"-1.7943484,1.5400919,0.5525381,0.9734563,0.85066193,-0.7864112,-0.12946996,0.44107446,0.5157587,0.2651726",3
"-0.5312784,0.6502003,1.6351687,1.7488286,1.0541254,-2.2577868,1.4414685,0.082935475,-0.09122655,0.10585372",3
"-2.792287,1.4912,-0.19950725,0.20938742,-0.5590567,0.3131737,-1.4817297,-1.3544734,-1.3560951,0.29147995",9
"0.0032267955,0.9981409,2.0297947,-0.20468777,-0.6220865,-0.39240634,0.8373489,0.614245,-1.4396051,-0.39259717",0
"0.62146497,-1.2970489,-1.6044542,-0.14540166,0.6073853,1.1123829,-1.1399497,-1.8460965,-0.345583,0.07935931",11
"0.37127104,-0.12724435,-0.9368821,-1.8374377,-0.273634,5.792239,-1.9077569,-0.56076205,-0.68822813,0.010763116",1
"-5.6534567,1.4542433,0.5048966,0.8453121,0.50438905,-2.6079113,2.9369736,2.244229,-0.18123904,0.40670636",4
"2.5017943,0.37037933,-2.0773072,0.70435864,-0.27521366,-0.8352058,-1.9328786,-0.94321036,0.60824794,-0.4865184",5
"4.074614,-1.5739313,0.25982502,-0.39377987,-0.6378675,0.47902444,-1.2314448,0.47081137,-0.5766529,1.2859699",0
"-3.3096514,2.573378,-0.22005662,0.64736944,-0.32863706,-0.063796535,-0.69033015,-0.58030695,-0.7243066,0.22743486",8
"2.9636848,-1.7292192,-1.1540375,0.21246555,0.15272626,0.08403,-1.8346052,-0.5339033,-1.3260572,-0.06536558",5
"-1.2356179,1.1575809,0.5322827,-0.24921215,-0.77697897,0.32695287,-1.6922598,-1.2413361,-1.8525765,0.97507733",3
"3.816695,0.7924739,0.1681921,-0.6022475,-0.19383751,-0.045888845,1.6117414,0.59229857,0.281079,0.9932183",0
"3.8016143,-0.76400745,-0.4157177,-1.4205387,-0.81158584,2.0913422,-1.1228297,2.1254296,0.004392419,-0.19736466",2
"4.457962,0.640214,0.8699882,0.24876016,0.38199866,0.45891002,1.1046581,0.27115163,0.610437,-0.8108664",6
"-0.65156645,0.25072277,0.8602985,0.5644893,1.3681805,-1.6380544,1.3630366,-0.032645963,-0.65892816,-0.17461321",10
"-3.1694272,2.153407,-0.22968867,0.3991569,-0.51669824,0.044432174,-1.0962813,-0.99276173,-1.1769382,0.3092502",8
"3.9424543,-1.6335421,0.4766775,-0.2236975,-0.36111408,0.54176867,-1.1630601,0.24343206,-0.297844,1.58094",11
"3.0688372,-0.011043705,-1.1598136,-1.9287373,-0.45280337,0.34538773,-0.32765678,-0.86330795,0.059462063,-0.43105575",0
"4.4308834,-0.91673535,0.24639377,-1.0914661,0.18535526,1.4773004,0.6013699,1.0663562,0.76920724,-0.7293204",2
"1.6001353,-0.41963676,-0.8410046,-1.4324208,-0.28161377,0.9892704,0.61076635,-1.1800401,0.17193101,-0.5125876",11
"1.1702331,0.19223431,-0.48236617,0.5058468,-0.6916829,0.51005834,-2.40079,-1.3229847,0.43691254,0.3980865",11
"1.6354767,-0.045178667,0.29913712,0.8549611,-0.3634775,-1.9949993,-0.8732824,1.213425,0.6567226,-0.42225134",5
"-1.1452754,0.8836671,0.8832946,0.015514871,0.23830235,0.3425085,-1.0795528,-0.7024115,-0.7036704,0.4192203",3
"0.20004925,0.98628193,-0.035984416,-0.36362574,-0.25618958,-1.8082483,-0.023961376,1.0565823,0.5662857,0.25682026",11
"0.42343372,0.9780288,0.030041287,-0.5532541,-0.2513604,-1.8475748,0.061518427,0.744445,0.5647932,0.4641745",9
"0.7653368,0.042903423,-0.038046483,0.09088257,-0.50764567,-0.8697082,-1.7647396,-0.96122384,1.0001209,0.4820606",3
"0.7708231,-1.3652583,-0.37176067,0.21619259,-0.040571693,-1.7726122,0.40375745,-1.0803924,0.28083318,-0.18300925",10
"-0.3973004,0.054936495,1.1575081,-0.077460475,1.1551994,-0.30226758,0.57125324,-0.921418,0.71466976,0.6623701",3
"-1.3332745,0.8132686,-0.24779037,0.02236025,0.9418381,0.42845005,-1.5300945,-1.8452662,-0.2784947,0.46072775",1
"5.0058184,0.39422914,-1.1109114,-0.50402176,-0.56851166,1.0768598,-0.94033,0.2663666,0.53482926,-1.3727406",6
"4.630109,-0.38762853,1.5904276,0.26786166,0.22721954,-0.8605168,0.3106723,0.16009317,0.19262618,1.4275851",7
"0.29629666,-0.95428914,-0.03005135,-0.9608982,-0.23591097,4.39171,-0.74242795,-1.230323,-0.7136083,1.1236386",1
"2.703381,-1.990698,-0.9797394,-0.628813,0.7806792,0.2812577,-2.5855634,-1.1155238,0.13228314,-0.9101048",11
"0.6544665,-0.7306762,-1.7135011,0.58639896,1.1270702,-0.7610421,-0.1962011,-1.1210732,0.0055505782,0.7714089",3
"-2.4827237,0.8618883,0.6492075,1.3798252,1.3018328,-4.960004,1.507352,0.1823457,0.85720974,-0.16553439",8
"-3.100134,2.6857224,-0.20910072,0.66053426,-0.07793186,-0.27187207,-0.43595266,-0.22111276,-0.23288547,0.106911495",8
"3.075141,0.32983243,-2.3220284,-0.20653199,-0.73798686,-0.044695567,-1.6788745,-1.2938683,0.029588817,-0.59235406",11
"-0.9515979,-0.015919968,0.3940679,0.07096353,0.12183033,1.1226734,-2.8573382,-1.4498267,-1.3912866,0.31095502",9
"3.974762,0.30627385,-0.2940729,-0.8759702,0.053978316,-0.019513048,2.294222,0.5085661,0.06069208,1.7291797",10
"1.4377512,-0.046684522,0.56125224,1.0064216,-0.41195133,-2.0243926,-0.2711031,1.6279898,0.29728875,-0.7803617",5
"-1.4830477,-0.013073098,-0.16083819,0.10119769,0.24485324,0.9943597,-2.0329454,-1.647489,-0.99769616,-0.04430684",9
"3.5692983,-0.008716917,-1.5940353,-1.1020286,-1.2024907,-0.034160834,-1.5383023,-1.2210414,-0.82247907,-1.042468",11
"-1.4695125,0.0993847,0.107573226,0.0564192,0.08373041,0.960293,-2.2819426,-1.7405049,-1.019451,0.13004535",9
"1.1040968,0.22675118,0.95074356,1.6697932,-0.17660974,-2.1804154,0.5511061,1.6891171,0.8915059,0.41900697",2
"0.74320465,0.7480823,-0.3125964,-0.29880008,-0.08656073,-1.1045488,1.0521616,1.7921623,0.0714426,-0.89378023",5
"-1.6393101,0.64143324,0.51885414,0.2561417,0.5909536,0.5809833,-1.9613531,-1.4472674,-0.83400136,0.28514",8
"-1.4650415,0.5205219,-0.36385763,0.05786705,0.4568166,0.4927169,-1.8005325,-1.8560244,-0.62290114,0.57051355",3
"-5.222484,1.0052186,0.9234514,-0.3221657,0.36175844,-1.4817569,3.333818,1.7787553,0.19336036,-0.02794587",4
"0.054336604,-0.82953346,-0.20218179,-2.124658,0.39844978,4.5171175,-1.5182287,-0.7500784,-0.58243936,0.65643334",1
"2.1262076,-0.30904713,0.21246406,-1.7084861,0.011240223,0.591251,0.41530722,-1.0257349,0.06328327,0.20063682",11
"0.45236298,1.6008102,1.3230773,-0.19468656,0.7990953,-1.0858916,1.2953784,1.4921095,-0.29629138,-0.8826707",10
"1.9412954,0.45449072,0.7495396,-0.14533378,-0.08622529,-1.675623,0.53528696,-0.09365361,0.98848045,1.021755",3
"-1.6222305,0.055263802,0.24460827,0.021609822,-0.009774672,1.1161319,-2.36529,-1.604157,-0.969701,0.061955363",9
"-0.818614,0.36839214,1.4420049,0.34332803,0.95848715,-0.28309345,1.0256927,-0.34186736,0.11447305,0.21014124",8
"-0.2564523,0.45094734,2.720997,1.1352582,-0.8633878,-0.24801803,1.2432392,0.25731656,-0.8943818,-0.047819547",0
"2.6307492,-1.0049509,0.08945658,-0.5571601,-0.8532142,-0.9615863,-1.6664627,0.34447682,-0.44573557,-0.5144045",5
"-4.5118065,0.46285248,0.66128266,0.86345136,0.61161244,-3.4372914,1.5815277,0.9607669,-0.29477307,0.18032862",8
"-0.924385,-0.004222543,0.6447116,-0.1665476,-0.017467586,0.66463745,-2.251906,-1.5101552,-1.1278219,0.8783813",9
"3.7980118,-0.9831694,-1.0265279,-0.4917326,-1.1042459,0.22643158,-2.097339,-0.4094718,-1.4543376,-0.56673706",2
"2.1431355,-1.3744434,-1.8482027,0.17478116,1.1178916,-1.3386213,-1.4229003,-1.6388931,-0.3700304,-1.3642029",5
"0.08236744,-0.7769094,-0.39994857,-1.8417583,0.15373936,4.6701736,-1.3784895,-0.63330686,-0.64697415,0.6299074",1
"-1.1597764,-0.13246185,0.45234478,-0.17293242,0.0989329,0.842119,-1.8303795,-1.5520167,-0.9177523,0.101445995",9
"-5.325441,1.0559992,0.8277759,-0.339329,0.46463,-1.6616554,3.2048469,1.6094376,0.19679719,0.0010827002",4
"-0.96091866,-0.0006005544,-0.41591284,-0.013014998,-0.51039076,0.99846816,-2.520586,-1.794318,-0.6922841,0.6374849",8
"-1.9409287,0.022957712,0.055601962,0.08038308,-0.10450002,0.78408486,-2.2194302,-1.8672242,-1.0115587,0.4343897",9
"-1.3774308,-0.06955421,0.4091149,0.050449796,0.114409715,1.0232083,-2.4784758,-1.5426972,-1.1014442,0.1466384",9
"0.43350112,-0.77596825,-0.46349895,-1.7831608,0.1487341,4.557541,-1.5419945,-0.8225442,-0.6399524,0.5353436",1
"1.5896982,-0.47650185,0.42703864,-0.16774814,-0.4662714,-1.524424,0.6532156,-0.9301661,0.99105155,0.8879303",3
"-1.6581166,2.483992,-0.32847157,0.52024084,-0.021009462,-0.7883963,-1.0115389,-0.62704265,0.32590142,0.5004753",8
"4.2836804,1.1194518,0.63057184,-0.09787515,-0.09016751,-0.06623969,1.218878,0.3764815,0.43747416,-0.086451",6
"-3.0237865,0.61061925,0.9013071,1.4553128,1.1716117,-4.786868,1.3032643,0.4602666,0.32877898,0.039235007",4
"-0.4625744,-0.37749135,-0.2249963,-1.5592108,0.021680301,4.233079,-2.2083383,-0.8191598,-0.42712343,-0.08338047",1
"3.0500422,-0.35318676,-1.4002485,-1.8297548,-0.39332473,0.8113091,-0.21534048,-0.26053098,0.8721741,-0.09152055",5
"-1.3712226,0.18950945,1.4933392,0.70432574,0.7617224,0.6842451,0.22947627,-0.9730913,0.42688298,0.40405363",0
"1.6970888,-0.3742119,0.46677384,-0.0020721229,-1.0846121,-0.9104545,0.23019733,1.6994473,-1.1198137,-1.6529905",11
"2.863694,-1.5527576,0.025057025,0.17209381,0.1889544,0.86523354,-1.2636409,-0.5789167,-0.5210901,1.6357982",11
"2.807618,-1.8085934,-1.0421561,0.30296198,0.3418577,0.26126733,-1.8336182,-0.68205965,-1.2448477,0.13542801",11
"-1.5238987,0.16541754,-0.17949224,0.06419733,-0.15497811,0.998097,-2.3956552,-2.0538654,-1.0717689,0.08122795",2
"2.0849211,-0.015061648,-2.255833,1.3442008,-0.24952663,-1.0026498,-1.3697306,-0.5474207,-0.3202609,-0.087850854",5
"-2.9278247,0.6007983,0.8896181,1.4288234,1.217971,-4.7830834,1.3319649,0.41284716,0.4121273,0.008189401",8
"-0.82944196,0.2340934,-0.62917167,0.0138357105,0.2848676,0.32604137,-1.9653769,-1.8860799,-0.6627898,1.5282131",3
"0.09781334,-0.32671207,-0.054231998,-2.113484,-0.552945,5.1440597,-1.401054,-0.28354585,-0.9184041,0.40374678",1
"0.93941087,-1.1964543,-1.6350037,0.5294407,0.85717887,0.4889612,-0.9559886,-1.1477976,-0.35996553,0.72346216",11
"1.9017231,-1.494334,-1.8486776,0.78527266,1.1089314,-1.6757451,-1.0684316,-1.4489906,-0.69601345,-0.6785746",5
"3.5817654,-0.079215564,0.3691611,-0.36754203,0.78277606,0.6650002,1.9694504,0.43348685,0.564436,0.18599829",7
"-3.071541,0.51056105,0.861446,1.3963317,1.2422816,-4.728792,1.2660109,0.4129558,0.35936812,0.020699194",4
"0.18062784,1.0642989,1.1969634,-1.1414722,-1.0309514,-0.26746583,0.32690755,0.56148016,-1.1892436,0.116479486",3
"-5.270953,0.028045919,0.8390586,0.7352995,0.72914433,-2.1415038,1.7968965,1.0065084,-0.94541323,0.31760743",8
"-1.2156221,1.0049657,0.93512774,0.21890897,0.25926673,0.22075485,-0.88544923,-0.4957546,-0.27834544,0.35675696",8
"-2.614683,2.3564768,-0.4529742,0.42852393,-0.09545246,-0.52103704,-0.95667976,-0.69973326,-0.15454435,0.31337053",8
"-3.1101282,2.7887886,-0.1413058,0.65131205,-0.05765601,-0.25370964,-0.28349644,-0.060093194,-0.15273857,0.00458493",8
"-0.7589507,0.1020885,0.21487723,-0.10727872,0.48367444,1.6939431,-1.7924641,-1.300752,-0.5372934,0.08580445",1
"3.5645266,-1.0971725,0.8555308,-0.28862566,1.3015482,0.6145308,1.742794,0.108543836,0.68981856,0.4220034",7
"3.2960281,0.04018158,-1.4753116,-1.7875596,-0.70788866,0.36771828,-0.49870643,-0.8296898,-0.11608232,-0.42067048",11
"-0.38475728,-0.46262723,0.6354487,-0.4773325,-0.30204806,0.47488856,-1.7833701,-1.9455107,-0.866543,-0.094263725",2
"3.7832696,-1.1505444,-0.82710457,-1.6561673,0.8745466,0.24524182,-0.9686186,-0.5011421,1.1433213,-0.5331488",0
"-2.8040738,2.2670324,-0.58784044,0.41014743,-0.07850587,-0.53637767,-1.0350044,-0.8376103,-0.21145304,0.31371737",8
"-0.7109045,0.7488158,1.3962914,0.14658007,0.95556486,-0.6005633,1.425361,0.14360447,-0.29125816,-0.06383195",3
"0.8250102,-0.1532728,0.07808275,-0.021250343,-0.5619351,-0.91530716,-1.570084,-1.0563923,0.9268564,0.36106208",10
"-1.150214,0.025737366,0.5421683,-0.09397115,0.5056379,0.9507584,-1.1515403,-1.1260452,-0.4772907,0.06819206",9
"-5.4699354,0.12745668,0.6061466,0.8163348,0.89618653,-2.3319287,1.824672,0.8277928,-0.40942898,0.25058222",8
"3.948282,0.3084337,1.1840794,-0.20458625,-0.06503181,-1.2421181,0.77063024,0.16541652,0.28391498,1.4226905",7
"-2.1893594,1.9833312,-0.47634614,0.1065167,0.059560668,-0.6120497,-1.3187443,-1.1015353,-0.303572,0.5594727",8
"-5.208357,0.10650685,0.77574176,0.7286416,0.72373015,-2.3028889,1.7965392,1.0176158,-0.82100517,0.2808604",4
"-0.2663751,-1.2588274,0.30602995,-1.2751542,0.52556425,3.8677678,-2.0588915,-0.1286906,-0.99628323,0.010826722",1
"-5.1280828,0.17820919,0.6997013,0.7171139,0.73487306,-2.4577434,1.7982073,1.0270232,-0.67226404,0.24083766",4
"-0.74169755,0.14712563,0.016128475,-0.1392969,0.56720126,2.978724,-1.6312451,-0.75558174,-0.78408855,0.06739356",1
"-0.35967436,1.9418243,0.6388312,-0.2513836,0.9160264,-1.0359062,0.20224299,-0.31209853,-1.373753,1.0389304",10
"-1.1840061,-0.21844824,-0.4458324,0.13894616,0.45243537,1.0545985,-1.909829,-1.6494554,-0.9054625,-0.050364304",0
"-1.4272773,0.06336919,0.5979954,0.034186874,0.0074980394,0.9002718,-2.5718935,-1.5365292,-1.2302282,0.54127854",2
"2.2157507,-0.60598123,0.22248417,-0.4518462,-0.9661428,-1.2337996,-1.8028497,-0.20449318,-0.022606257,-0.8625191",5
"-2.0597117,2.0981538,-0.26069146,-0.08245617,-0.05904141,-0.74481434,-1.4547167,-1.3064241,-0.8265381,0.89835536",3
"2.5020149,-1.8732265,-1.4078573,0.26307106,0.6350035,0.019097412,-1.8934703,-0.88893527,-0.99435204,-0.23683344",11
"2.0959752,0.034545463,-1.2040222,0.36125728,-0.36024183,1.022718,-0.5199563,0.12838061,0.44580632,0.6413246",11
"-5.0602064,0.23184559,0.7037232,0.75551575,0.7091243,-2.5953329,1.7794284,1.0126314,-0.5952032,0.23724271",4
"-5.7593026,-0.19083518,1.2466192,1.0162103,0.5206314,-1.9478478,1.6463879,0.77887654,-1.6271532,0.5972674",9
"1.4158555,-1.6492652,-1.5794469,0.24177156,0.9479838,-1.2068466,-0.42729104,-1.1236279,-0.407703,-0.5395795",5
"5.086318,0.34003636,-1.3488432,-0.56898266,-0.61887157,0.93189305,-1.2579612,0.1866797,0.3236593,-1.3927011",7
"0.16046478,1.0098199,1.5944825,-0.71145153,-0.9047892,-0.2941685,0.57386017,0.6609638,-1.3610177,-0.19001687",3
"2.9954686,0.30444345,-2.2942972,0.04010259,-0.7665904,-0.111038685,-1.7154144,-1.1705089,-0.13195877,-0.44137377",11
"-2.9835465,0.58106697,0.90024257,1.4321585,1.2062526,-4.755511,1.3086718,0.41777062,0.35914415,0.029500924",4
"-1.0734229,1.1481371,1.7421118,1.8825036,0.7467702,-3.2467158,1.682082,0.51909727,-0.15870623,0.05895136",3
"-0.6746492,0.022629377,0.21241151,-0.04203226,0.10365205,0.5480896,-2.6621487,-1.6882671,-1.0698396,1.8011104",9
"-1.2564425,0.31511882,-0.17749982,0.21534374,0.7423858,1.0453842,-2.3502269,-2.0711765,-0.87616974,-0.20557344",3
"3.499396,0.06799742,-1.9552859,-1.5185897,-1.0480019,0.33837658,-0.38226593,-0.58888006,-0.5300597,0.020483883",5
"-2.6962667,2.1338153,-0.5465604,0.29553476,-0.11916021,-0.47799456,-1.1353389,-0.87790346,-0.29619402,0.3205538",8
"-0.85388273,0.35873687,0.32296905,-0.86603093,-0.5170396,4.5879807,-1.8057042,-1.2871525,-0.44546774,0.17454395",1
"-3.0781565,0.56966925,0.88584656,1.4233327,1.1833552,-4.7635503,1.2978708,0.44635332,0.32894987,0.03835142",8
"2.8733506,-1.9612037,-1.2298843,-0.3186313,0.9107232,0.1689007,-2.2838678,-1.0226071,-0.19536403,-0.605558",11
"2.0474243,-0.61610276,0.2555796,-0.32234386,-0.970798,-1.3327876,-1.757528,-0.23336887,0.14835559,-0.7155891",5
"-3.085475,0.52797425,0.8971204,1.4353225,1.1990343,-4.7553873,1.2588555,0.45542178,0.29803687,0.045549605",4
"3.9722502,-0.74832135,-1.0779731,-0.67861015,-1.3357328,0.4579962,-1.9551774,-0.23017368,-1.3636203,-0.7069605",11
"-1.539314,0.20371093,0.014647838,0.1351664,0.20268746,1.0483458,-2.6036258,-2.1234708,-1.0275891,-0.075497694",9
"-0.65478456,0.8124757,1.9919168,-0.44460508,0.8085928,-0.25142333,1.5631741,0.41340622,-1.2732238,-0.6354621",0
"-1.5016993,0.02979357,0.24764584,0.049563438,-0.12755525,0.88227254,-2.5217233,-1.6848731,-1.0946391,0.6259525",9
"-5.3423486,1.0503883,0.86583716,-0.32636276,0.4291443,-1.6120083,3.2247183,1.6251808,0.21832785,-0.011293243",4
"-5.300143,0.07034983,0.7612162,0.7621034,0.76301587,-2.2850296,1.7687483,0.9416656,-0.7965373,0.2927694",4
"3.7413278,0.593459,-0.20259278,-0.48512352,0.17403136,0.71920705,1.9636991,0.74500555,0.36391053,0.3849632",7
"1.3929366,0.6052617,1.2074075,1.0125577,0.056641288,-1.9660445,1.5297604,2.5193279,0.6069297,0.07119857",3
"0.9589539,-1.1231297,0.2553227,-0.42969087,-0.59281385,-0.9184384,-0.28225893,-1.9385821,-0.02084105,-0.1837997",11
"-5.2406654,0.082910016,0.7939958,0.7430866,0.72921807,-2.2637408,1.7913507,0.99472314,-0.8401717,0.2957002",4
"1.6128117,-1.639904,0.30666333,-1.1535493,-0.17835027,0.44924772,-2.2385144,-1.227449,-0.044973154,-1.0986979",11
"3.4451847,-0.23335959,-1.9323195,-0.97036904,-0.043315586,0.34331658,-1.2419319,-0.84087425,1.3269053,-0.70588756",2
"-0.5536041,-0.30578703,-0.18181428,-0.077290155,1.0796614,-0.98800564,0.9250699,-0.3788649,-0.20584974,-0.5509348",9
"-0.092063926,-0.8060745,-1.0364327,0.13113813,0.5397291,1.1258595,-1.4924184,-1.5207733,-0.5876432,0.4844724",11
"-1.2276039,-0.018893803,0.07832865,-0.02219658,0.07253084,1.0077542,-2.168635,-1.6380144,-0.8911052,0.16921726",9
"-0.9001972,0.16268176,-0.037957128,-0.037112616,0.0652455,0.51591134,-2.320074,-1.7490478,-0.9493,1.4234983",11
"-5.113636,0.13470653,0.7436574,0.7003061,0.7264885,-2.3736098,1.7948289,1.0404171,-0.7720094,0.25779948",2
"2.27646,-1.3903883,-0.20589006,0.5202393,0.31767157,1.0367327,-1.3657998,-0.6763949,-0.7058009,1.2768699",11
"-0.14609733,-0.5639768,-0.4009049,-0.8716022,-0.54019845,-1.5049114,1.0419079,1.7400726,0.065915726,-0.34309047",1
"0.583513,-0.49538255,-1.7341231,0.7101272,1.1665429,-0.91615045,-0.19770016,-0.981367,0.072620034,0.8144113",3
"0.8878321,-0.36431906,0.29508203,-0.21533813,-0.58112633,-1.1421095,-1.1198567,-1.1561913,0.8328636,0.25877613",10
"1.7658883,-0.5964514,-0.31725353,-1.3851666,-0.9062495,4.303407,-1.2309021,0.45693833,-0.62963015,-0.06734847",5
"4.177367,1.2849648,0.5035923,-0.21202005,-0.21549042,-0.22828636,1.3314843,0.40614522,0.38608783,0.15581812",6
"-2.6952915,1.1604437,1.0888367,2.0846777,0.39696965,-5.3262672,1.4209597,0.93688154,-0.08818879,0.20147546",8
"3.848737,0.53005457,0.9781131,-0.5476977,-0.21778691,-0.74997205,0.9221655,0.4063892,0.26321682,1.2168453",7
"-3.2727053,1.0731025,1.4037297,1.5700492,0.062026903,-5.5886235,1.9612144,0.5691867,-0.30886042,0.5856251",4
"1.57522,0.2864621,-1.4612736,1.1421697,-0.27780205,-0.15774764,-1.5371232,-0.43028736,0.7015931,0.38653964",2
"-1.6993101,1.62283,1.7604747,0.20924497,0.20062643,-0.5003699,2.3854277,0.3738239,-0.4525584,-0.13559893",3
"3.7811632,-1.2477272,1.3700709,0.39169186,1.28856,0.15203698,1.0260762,-0.4667183,0.81362027,0.14318806",7
"0.43373698,-1.3454291,-0.20010823,-0.53152454,-0.8834148,5.656436,-0.858834,0.1735043,0.060351044,0.013149281",10
"-6.3008513,0.66511583,1.1441864,0.80209434,-0.013477694,-2.3562372,3.1772444,1.3139166,0.4100674,0.78561884",4
"1.9575827,-1.9293056,-1.5651587,0.3283574,1.0585431,-0.88603973,-0.10574999,-0.031821955,-0.66931134,-0.20869224",5
"-3.232662,-1.0658411,-0.9719873,0.055241734,0.48999238,1.1354111,-1.611072,0.24415098,0.59242505,0.08812757",9
"0.016884252,-0.7183034,-1.3368728,0.48211837,-0.4170499,-0.24201871,0.6766519,1.2608589,-0.1852392,-0.015435865",10
"2.5087352,-1.1324685,-0.17560752,-0.35311827,-0.31724563,-1.3270369,-1.3539814,0.93706757,0.110409275,-0.689385",2
"2.178839,-1.3983885,-1.839795,0.16592552,1.0613381,-1.2757256,-1.4229434,-1.5853344,-0.3648959,-1.2812003",5
"-3.37803,-1.0390737,-1.1243782,0.14911893,0.39847594,0.8417854,-1.7526157,0.092120595,0.36995277,-0.35673472",9
"-1.5000495,-1.4969631,-0.71769726,-0.6424799,0.92839557,1.1911105,-0.46613213,0.106884785,-0.49815783,-0.27928948",3
"-3.4345922,0.9602517,-0.73748237,0.46040565,0.39052448,-0.042762652,-0.906325,0.62090427,0.4850966,-0.027828788",8
"-0.9393112,-0.461158,1.5281429,0.5271497,1.50326,-0.3912748,1.1476823,-0.5321909,0.36121887,0.645724",10
"4.5291724,-0.35482278,1.5992169,0.29774827,0.19786514,-0.7594029,0.14944397,0.0015862194,0.2404785,1.1162921",7
"2.4314637,-0.7032214,0.18978289,-0.4399997,1.0504335,0.6790502,1.5240253,-0.02157763,0.36712098,0.46907696",0
"0.8453866,0.07998044,1.0125233,-1.400471,-0.99912465,0.02196464,-0.119224906,-0.43709245,-0.7981849,0.40166998",3
"-3.2577734,1.7607644,-0.2832608,0.7166913,0.46196306,-0.010927157,-0.34763402,0.7608212,0.36452997,0.07897471",8
"-0.78151613,0.014571933,-0.31316024,-0.09846394,0.6524799,3.0449076,-1.3451864,-0.43075818,-0.8127108,0.022706598",1
"4.5090256,-0.19508927,0.15309057,-0.2776374,-0.43615842,1.5460247,-0.3602564,0.8955458,0.34405544,-1.2373989",2
"0.12582476,0.7299573,0.019472944,-0.49166247,-0.48544946,-1.6065427,0.29419675,1.4354523,0.36801097,-0.033541817",8
"3.3638313,-1.419105,-1.7290113,-0.8306584,0.3004352,0.59622693,-2.613457,-0.5385498,1.1531764,-0.8090441",0
"-3.242379,-1.1564878,-0.96655744,0.024218606,0.29906893,1.0693485,-1.8407825,0.07189983,0.40458587,-0.061215017",8
"0.8514782,-1.4107599,-1.5988786,-0.075451635,0.78095865,0.95743483,-1.1903871,-1.7631589,-0.42536736,0.08200251",11
"-3.4853036,1.4452504,-0.36819902,0.80165184,0.71530426,0.24320543,-0.3093904,1.0872707,0.31365484,0.16654836",8
"2.384554,-0.14531602,-0.2060218,0.20129824,-0.90669787,-1.8849382,-2.0577893,-0.10220882,0.823568,-0.93233806",5
"2.620726,-1.159857,-0.5885806,-0.28529748,-0.6102857,1.4658706,-1.3293064,-0.3941078,-0.10992828,2.2080417",3
"-0.9546663,-0.30077174,-0.21779948,0.088956304,-1.7036471,0.5371499,0.7322331,0.85048616,0.36363372,0.87897825",3
