embedding,labels
"-1.2761679,-1.1554792,-2.894445,-4.132977,-1.3351244",1
"8.618358,-0.29463392,0.76232797,-1.0868845,-1.5817269",2
"1.6309993,3.1020858,2.316869,1.2433571,-0.5700385",8
"5.1144795,-4.9625983,-3.4169667,-0.61047906,0.7279131",0
"-5.4216256,-2.9230182,-0.89755076,-2.9439716,-0.55355424",8
"2.5864284,-0.8350858,-3.985775,-0.907746,-0.5642102",11
"-8.461315,-0.28256437,-2.7312005,-2.278115,1.9019303",8
"4.0847373,-3.254672,0.30426452,2.212079,2.640604",5
"2.3828673,-2.1969645,-0.056303788,-3.1498706,-1.966466",3
"-1.2893955,0.33322904,2.6551604,-0.12512966,-2.1207504",3
"1.7690355,-1.396109,0.35378045,0.7652308,2.079583",11
"7.094642,-2.856549,-0.4317118,-0.4881863,-0.39168593",11
"0.20807847,-0.7850157,-3.0837352,-4.7695208,-2.5459223",1
"-0.28802657,-2.568186,-5.537525,-5.878444,-4.5694437",1
"4.7425675,-5.160077,-3.5845034,-0.1622089,1.1159003",11
"2.3431354,-0.87715876,2.4792583,2.8281913,0.8977301",1
"-1.3570732,-2.4637651,-4.3484015,-6.4030433,-6.098529",1
"-4.100586,-2.927223,-0.9079609,-2.1923573,-0.50899667",9
"-4.7623453,-3.1361096,-0.06498341,-3.3146281,-1.4510323",1
"2.2665052,3.2408772,-0.777463,1.3085057,1.4273355",3
"-3.1735003,1.6587576,5.2495923,5.648661,3.5812633",4
"-1.350876,2.8639872,1.1711605,4.298605,0.95203316",6
"1.8665076,0.5024915,-0.1502934,2.3304718,1.0931648",3
"6.387208,-4.0695505,-0.28665212,-0.9855225,-1.5819176",5
"4.0632434,-1.8748231,-0.6467564,1.0504354,3.7868252",3
"4.3139005,-2.7131584,1.7569915,-2.955885,-1.9609809",11
"-5.413774,-3.1586637,-1.244643,-2.3380678,-0.3688371",9
"-3.2941084,1.5226457,5.366351,5.6812625,3.7007916",9
"3.7362616,-1.7256913,-3.3678172,0.016089726,-1.071356",11
"2.4268937,-0.7863259,-4.12545,-1.0008878,-0.579626",11
"-7.960153,-1.0895936,-1.982094,-1.5474172,1.4128265",8
"-5.377928,-2.9668295,-0.7964039,-2.6463454,-1.183774",4
"5.3490334,-2.4305801,0.5144769,-2.7623029,-2.121134",0
"2.1562047,0.15509473,-0.6254156,-0.8244162,1.9327444",0
"-7.9376526,-1.0546722,-1.9689704,-1.5350221,1.4276651",8
"0.8621373,3.6147125,2.0773933,2.9428358,-2.1467416",5
"4.1451197,-0.39090225,-1.3124586,-2.1666064,2.3943357",11
"1.169079,1.9391196,-0.17701772,1.001347,-1.998706",10
"6.6595197,-4.691036,-0.74163353,-0.08630254,-0.8795872",6
"-5.5375333,-2.932741,-0.8202828,-2.7635107,-1.355934",11
"6.303057,-1.7147151,-2.6347806,-1.181771,2.5638545",0
"-0.32692066,2.9546897,-0.22956188,2.8237467,0.73068386",1
"-9.08103,0.31870243,4.4955893,1.5315933,-0.33738384",4
"-5.2439284,-2.854046,-0.8523365,-2.6645,-0.8672425",9
"4.2466974,-4.067193,-2.7945514,-0.6499154,-0.17718568",11
"1.0104159,2.5271401,-0.7802274,2.0033267,-0.44922006",3
"5.6961193,-4.231118,-1.5671971,-0.32399642,-0.9116353",0
"2.9762115,-1.7017976,-4.233977,-1.304563,0.5671986",11
"-2.2767215,1.9908233,0.7476459,2.472884,1.2619503",3
"6.1612935,0.8543581,3.1769216,-0.63170886,-0.5984753",7
"6.1119576,0.55301076,-0.27720055,-3.878533,0.2505361",11
"-9.451512,0.02687297,4.322385,1.6196309,-0.28003433",4
"5.415586,-3.962114,-1.5906302,-3.9894533,1.188145",10
"4.8101287,0.45361045,3.8034956,-2.7735236,-1.0262119",7
"-4.355295,-3.265835,-0.25621185,-3.1472507,-0.8747128",9
"-2.2386403,1.76179,0.4328838,-0.6714162,2.8376238",3
"3.0088985,2.1726062,-2.137388,3.673283,1.3592752",6
"5.974963,-0.25748104,4.431247,-2.7667527,1.0118091",7
"4.7324715,-4.368862,-2.0681076,-2.9345224,1.1206834",0
"-1.6393106,3.0163815,0.9900521,1.5802923,1.5697609",3
"-1.1914116,-2.0775924,-3.5673544,-6.157702,-3.7522943",1
"5.916208,-4.0591135,-1.8869561,-0.28544062,-0.75663644",11
"3.6051204,0.3558052,-1.706527,-3.0448694,0.4142292",11
"3.9260132,1.3507717,-1.6321441,-0.987296,-0.51898164",10
"2.6082993,-2.1741784,0.5278229,0.64036745,2.1950417",3
"2.873958,-0.62720406,-1.5194782,-1.5165821,2.5273805",11
"-3.1718822,1.5517019,5.392311,5.4042683,3.6585886",4
"-9.391979,0.066422336,4.360728,1.6012648,-0.30453613",4
"2.0247936,-0.31527412,-0.9086438,0.5874847,1.8535728",11
"1.8909054,2.9643035,2.268748,1.2664748,0.2094443",9
"3.1880386,-1.5336543,-3.276162,1.8183686,2.2629385",5
"4.9618387,-2.399653,0.45483008,0.059894804,0.388294",5
"-1.2471625,-1.2243595,-2.8128192,-4.2712846,-1.3519573",1
"-3.9372675,2.6317801,-0.2828277,1.3650266,2.667155",8
"-2.9248748,-1.771299,-1.1327778,-1.65935,-0.5936763",4
"1.4631892,-4.0759964,-1.0317353,-0.22132169,1.8397597",11
"5.3929424,-4.474467,-1.8463643,-0.5601149,-0.65271735",0
"1.5997691,2.857529,2.0354319,0.5398735,0.37598333",6
"5.108268,-3.5382175,0.9126648,-2.6955662,-1.692743",10
"3.1477957,2.792416,-1.857051,-2.091183,-2.1677318",5
"5.570809,-3.304809,-3.8712218,-2.144324,2.0572653",11
"-0.32926998,-2.8255842,-5.715404,-6.3384666,-4.266819",1
"2.7986608,1.059269,-3.1866484,0.6882454,-0.26547432",10
"1.9978619,1.5883871,3.7046053,3.7272716,-0.97418946",2
"3.6765034,0.39173475,-1.6442755,-2.8790908,0.29400584",0
"-1.690636,2.702511,0.6471029,2.7250228,0.40826082",9
"-5.2302017,-3.148637,-1.2886642,-2.3389192,-0.23795198",9
"-3.2544925,1.587101,5.3631063,5.5897593,3.6788952",4
"-0.34645203,-1.1646649,-4.545797,-6.583496,-3.222389",1
"-2.4387243,-2.4526443,-3.180922,-6.0395412,-2.3376398",1
"-4.399758,-3.0845778,-0.74206966,-2.5175638,-0.6484912",9
"3.822978,-1.5352639,-0.53330725,-2.1292417,3.3260467",0
"-5.5817075,-3.15411,-1.0544956,-2.6122346,-1.306274",8
"5.50237,1.9151543,1.6933666,-3.2273946,0.2912372",7
"1.7866633,-4.0668306,-1.0122559,-0.27187392,1.6245155",11
"1.4924248,3.2407467,2.6511133,2.1454277,-1.2702521",11
"2.4403887,-0.3225874,-2.274586,-0.10770969,-0.8751001",5
"-1.5448216,3.4424865,2.6048958,0.85921043,-1.3691041",10
"-5.4470115,-3.187486,-0.84353197,-2.7163136,-1.002131",2
"6.7243133,-2.094819,-2.6391075,0.10188249,2.5303853",11
"5.4978213,-0.1768002,4.338163,-2.8656027,-1.5964293",10
"3.0965688,2.4410584,-1.8454548,-1.9283545,-2.032009",2
"-8.133597,0.28842667,-2.4725435,-1.7673913,2.1492429",8
"-9.023829,0.34326226,4.5625534,1.5299977,-0.3710728",4
"-0.6735766,2.470293,1.7094661,5.1968646,-0.4444761",3
"3.4659977,-0.22690418,4.8304944,-0.8569238,-0.28202093",3
"-5.3459663,-3.103092,-1.0787878,-2.4965856,-0.52800006",9
"-8.133817,1.6785263,5.5088625,0.41933128,-0.20159385",4
"-4.0234237,-3.2761047,-0.501591,0.22227739,0.14301346",11
"1.8451812,-3.8718364,-0.38473848,0.63598955,1.6863998",11
"1.3713167,3.3256147,1.9249165,-0.58486897,-0.9328015",1
"3.8056886,-1.2110664,-1.5716906,-0.5547696,3.1714213",0
"2.572406,-0.5036345,1.4997305,-1.7607756,-2.279628",0
"2.7051218,1.9418842,-2.3732777,0.37045977,-0.491422",10
"-1.0408733,-1.4105479,-5.158699,-7.170373,-4.0160484",1
"1.3719374,1.706544,0.21541058,4.3877764,0.6145863",5
"7.5773854,-2.463606,-2.3214238,0.054924972,0.82473457",11
"3.231717,-2.0319974,-0.80363864,-1.5464997,-1.818633",5
"-7.805046,0.7363439,-2.1073174,-0.17247474,2.703894",8
"4.421657,-0.9121896,-0.25190708,-3.4841402,0.87875956",0
"0.93194705,-4.0390253,0.2298254,2.2478468,0.33378217",10
"-1.5689491,2.7307298,5.223083,5.5281844,3.4447734",4
"0.4798214,2.1716561,2.4376194,3.9690113,-1.6171812",5
"0.0586384,-2.2326965,-5.697928,-7.04051,-2.9408536",1
"7.178562,-3.0117033,-1.3759881,0.09887216,-0.21162543",11
"-1.0133932,-3.5099816,0.5911285,0.1753622,1.3800365",11
"6.9511952,-4.4592066,-0.6388681,-0.013466816,-0.80011654",6
"0.6880459,1.243358,-0.5424389,1.1481961,-1.4135069",10
"4.0462675,-0.68559545,-1.9713181,-0.30725616,-1.4890924",11
"-6.888184,-0.5919325,-1.7544459,-0.08213282,2.0078592",8
"6.1370826,-0.7074844,-0.8371624,-0.4534172,3.469223",10
"-0.3889253,-3.69644,0.6136635,0.39969093,1.289769",11
"-7.0178003,1.2919298,4.419917,0.043612804,1.0263463",10
"2.2951133,0.08162667,0.7160814,-3.25042,0.35866275",3
"4.4786687,-4.5626307,-2.9668653,0.95517254,1.8230363",5
"-8.308302,1.4858607,5.3789754,0.5702789,-0.14503834",4
"-7.168184,0.06419696,-1.8504336,0.14843865,2.172741",8
"5.5117855,-2.4871676,-1.2313952,-2.8856506,-2.4122345",5
"-6.433166,-1.9327879,-1.5159832,0.5078299,2.2120624",3
"-6.99314,-0.8854232,-1.3386375,0.07550365,2.1310968",8
"-1.6471753,2.9371989,5.2590466,5.605606,3.3377807",4
"-4.7316556,-2.5657716,-0.5445094,-0.052574314,-0.014966447",9
"-1.8385302,2.7590494,5.2749233,5.30448,3.555766",4
"-0.77110595,-1.5410084,-3.831398,-4.350514,-3.6675167",1
"-8.034946,1.8428701,5.681879,0.21909298,-0.35403606",4
"-1.4178653,0.7389301,0.30863553,-0.9056506,-2.1473756",1
"4.305449,-4.989235,-2.5871115,0.05851237,0.93294984",5
"1.5701619,3.4584408,1.7783024,-0.611173,-1.4613622",1
"-1.6851836,2.6146553,5.1482563,5.6570377,3.3368115",4
"5.964713,-0.9245649,3.6215208,-2.146082,0.8487002",7
"6.3155017,-2.035803,-1.6138017,-2.012708,2.085484",0
"4.3632193,-3.2904913,0.29459256,-2.3000908,-1.2536305",0
"-7.4170985,1.6092281,5.340615,0.39933717,1.2094396",4
"-1.6626861,2.7274885,4.9029794,5.6928434,3.4293685",8
"2.1541893,-3.9023418,0.23516251,0.18777168,1.642695",11
"1.7610679,-0.27866653,-3.2456198,-1.0007184,-1.8180703",11
"-2.5328228,2.0694928,2.346076,0.9545094,0.085919775",10
"-6.320382,2.4422166,5.174435,-0.4421225,0.0787234",7
"-2.253322,3.4225788,0.9572967,3.112032,0.6100085",2
"5.8973103,-4.282983,-0.1239587,0.7690759,0.6089678",5
"-2.712411,-0.34625736,-0.61239225,0.23270163,0.63838017",2
"-1.4792804,0.6785963,0.027785197,-1.0067265,-1.9537379",3
"-4.628135,-2.7043366,-0.47723868,0.08395372,-0.09751116",9
"4.6519237,-4.3964195,-3.3261538,1.0251275,2.2343237",5
"1.6232017,2.345676,0.07718103,1.5382926,2.1569378",3
"4.4871325,0.95504326,-0.13318488,-2.3614175,0.50499505",3
"-7.7697163,2.0168328,5.744991,0.01695228,-0.33413798",4
"-4.692906,-2.664182,-0.576752,-0.015644735,0.017246593",9
"1.0534236,1.8825876,0.51610506,1.7914538,2.0965133",3
"-4.693956,-2.553541,-0.50388575,-0.010190774,-0.08186188",9
"5.045245,-0.9414828,4.6717553,-2.1613362,0.19419606",7
"0.12557372,1.8142816,5.0549846,3.811558,2.6001542",2
"-2.8650532,-0.5054316,-1.548327,1.712918,0.85973614",10
"-1.1679559,2.977237,1.3453511,4.6678643,0.89164525",3
"2.4956715,0.8145867,2.4281764,-0.13406959,1.2795187",10
"-6.694383,-0.82560164,-1.8983501,0.15123352,1.939319",8
"1.4646244,-1.2535487,1.6545064,1.1968437,1.9960603",10
"0.8618363,5.5874915,1.6591766,3.9827068,-0.8248259",3
"-4.384938,-2.669577,-0.32869163,0.14148124,-0.18090808",9
"-1.3069414,-1.7844855,-4.9500136,-6.9100037,-4.457767",1
"3.1767018,-1.610602,-2.5917304,1.6025444,3.5215242",5
"-2.0883975,4.772384,1.988087,2.794557,1.1335466",8
"-6.495297,2.6318429,5.5493407,-0.30352136,-0.26559335",4
"-6.733475,-0.94452786,-1.6283284,0.08413711,1.8985679",8
"5.50397,-2.3512518,-1.1676605,-2.290149,-2.3244908",5
"-5.717435,-1.5644296,-0.69240606,-0.30093586,-0.11557259",8
"2.935709,1.9718963,-2.2523754,-1.0959011,-0.9692187",10
"-3.5002966,-0.22848679,-0.8801092,-1.6948622,-0.12247565",4
"-7.1920667,2.4371052,5.83905,-0.3389939,-0.43837312",4
"-6.6723146,-1.254287,-1.5692734,0.23010385,2.0498765",8
"-1.6285163,3.0227501,5.2421293,5.239795,3.342944",4
"-5.4111543,-0.6749681,1.9009836,0.24199824,-1.033541",9
"-1.588722,0.5087295,-0.5598718,-1.0824113,-1.3740658",2
"3.9614928,-1.4725037,-0.44393334,-2.357668,3.3545585",5
"0.10307805,-3.4934683,0.5635575,0.60140437,1.1385162",11
"-3.1564593,-1.2194592,0.36356127,0.27056628,-0.83733517",8
"1.7089764,2.917394,-0.0991081,1.3027682,1.6994684",3
"4.532815,-2.067605,-0.076546684,-3.5416412,0.68424845",3
"-7.4729095,1.7501327,5.5208197,0.39892387,1.0283751",4
"-1.1068169,0.97300893,0.9791315,1.4123272,-2.2787614",3
"3.0318058,-4.2415676,-1.8868425,-3.2291963,0.9714064",11
"4.7256956,-5.109203,-2.9986956,-0.5474214,0.38225833",11
"-6.766538,-0.9408695,-1.5885701,0.06340304,1.9513688",8
"0.5901269,0.34277058,-1.5387008,2.085029,-0.79720473",10
"-1.5559849,2.8021803,5.077118,5.7225113,3.4087937",8
"0.42925337,-2.3352897,-0.753649,-0.102188535,2.1108713",11
"3.8506258,1.9577233,-0.79696953,-4.379216,-1.161334",10
"2.4874573,3.3198524,-1.2282313,1.7000401,0.5621214",3
"1.7289147,-0.27120966,-3.200146,-1.0555071,-1.9547055",11
"-2.2153606,-1.334247,-4.024675,-5.8403316,-1.0453584",1
"-8.193045,1.7640667,5.5923786,0.2944263,-0.2859764",4
"2.43735,-2.1252084,0.38694847,-2.3895018,-1.6755921",0
"-6.710242,-0.9023237,-1.7380097,0.09667901,1.9597484",8
"3.4093874,-2.217472,-3.9965065,-1.3012664,0.9644434",11
"1.4822084,4.086448,2.2999835,2.1329958,-0.58634347",3
"4.195043,-3.5010595,-0.4298998,2.70169,2.6527896",5
"1.4573131,3.1530008,2.2733138,1.0297552,-0.82349914",10
"-2.0408654,4.3659434,1.9766214,2.5981054,0.7038483",3
"4.1534925,-1.3705077,-1.3508654,-1.017743,3.1001432",5
"5.6213956,-2.5570016,-1.0160196,-1.9870198,-2.1167054",5
"-0.6832769,3.0009508,3.4822037,5.996077,1.9709294",5
"6.1353807,2.0045776,1.1716739,-1.7091129,-1.9428518",2
"-0.8832066,3.8760285,1.3129996,5.1824775,0.85040855",5
"-0.091308005,1.9605004,-1.4014506,1.6037184,-0.2013095",3
"1.0074897,0.19805703,0.5797078,-0.6144285,1.9893453",3
"1.1197995,2.5719035,2.0626802,-0.5957158,0.16593036",10
"4.459271,-3.6927624,-1.2350836,2.530805,3.1349647",5
"4.022153,-2.5864797,-3.8939903,-1.1899226,1.4452785",5
"-2.9633512,3.0272994,0.099701084,1.8369482,2.5691655",2
"-2.6858463,0.05747201,2.051511,-0.49132863,-1.8258663",9
"-2.9843898,-0.3065213,-0.8720268,-1.4107456,-0.1593619",9
"6.1934967,0.4085622,-0.65550953,-4.126476,0.098959185",2
"4.7397265,-1.3626862,-1.2835941,-0.71939665,3.1199574",11
"-7.10094,0.10886324,-1.8393013,0.23898177,2.14602",8
"-7.5168514,2.1616838,5.688339,0.031328015,-0.2560889",4
"0.49541834,1.8124576,5.1839714,3.1379085,2.1763554",4
"0.27593595,-2.1720448,-4.939788,-6.5640073,-3.505163",1
"-0.40119126,3.775856,0.4629907,-1.2313305,0.13123725",8
"-1.0829238,-1.4413915,-4.757871,-6.070283,-1.5857424",1
"2.5571897,-2.158827,-0.86928624,-0.795362,-2.0586374",0
"3.2119968,-0.5158228,-1.6187555,-1.6997541,2.3778253",11
"-4.402917,-1.2496419,0.40270677,-0.20103903,-1.2576747",11
"-3.6987028,-1.0489836,0.39786434,0.32643408,-1.4973019",9
"4.712915,-4.615041,-3.4759033,-0.6516273,1.2722846",11
"4.8306885,-5.091147,-2.635251,-0.32738286,0.4745975",11
"-1.1834542,4.0963364,2.054661,2.0200126,-0.53103846",3
"2.9840608,0.1510723,-2.0648253,1.8825115,0.078370586",5
"-1.8514934,3.664789,2.7618287,7.090489,-0.18939424",3
"-8.374514,2.4035423,3.7743466,1.5470414,-1.774637",4
"2.9326167,-1.1258295,-2.6897757,1.6565268,0.20783065",5
"-4.8602223,-1.4990574,0.052378003,-0.25312147,-1.1227595",9
"6.3973274,-5.2320404,-2.826253,-1.7685454,-1.1209748",11
"0.5437308,1.8113788,5.1790085,3.0705214,2.13315",8
"-1.8306414,1.4047226,1.6925787,3.1529903,0.35973677",2
"3.9811172,0.58207154,-1.1028155,-2.5585692,0.5036367",0
"2.2173176,0.9169353,2.5385935,-0.43185407,1.4294438",8
"1.5457503,-3.8334613,-0.6926535,0.1544233,1.7142079",11
"-0.47782612,-2.6405015,-6.5165005,-7.1184783,-3.4551516",1
"2.1039133,2.7637575,-0.92779136,1.814792,-0.63704336",3
"-5.3119392,-1.5479988,-0.44226158,-0.43910038,-0.8746831",4
"-1.1142192,0.8101889,1.2986596,-0.41237286,-2.3529422",9
"-8.357283,2.3766334,3.7242968,1.6509967,-1.8649024",4
"-0.7963765,4.033056,0.4024352,-0.8535214,0.2893371",3
"-4.321697,-1.2703794,0.29208145,-0.06974695,-1.0804348",9
"-2.553637,-2.7960043,-4.3348036,-6.150064,-2.076651",1
"-8.377601,2.3951275,3.7362957,1.5926803,-1.8797545",4
"1.9455558,1.6916283,-0.20535645,4.262244,0.5582248",10
"4.675604,-3.5698056,-1.2003274,-2.491099,-1.1839278",0
"7.078466,-2.6789682,-3.0239637,0.9702659,1.305161",5
"4.887284,-4.1735477,-2.0352745,-3.1228087,1.3962603",0
"0.36571538,2.76056,1.4599615,5.147029,-0.48505417",2
"7.053716,0.8467316,0.5352587,-0.8717765,-2.9846191",2
"7.269357,-2.4561121,-1.3838584,0.060009036,0.8830135",11
"1.2493126,2.9397104,2.9273734,2.5313525,-1.6486362",9
"3.8578677,1.3284322,0.5383514,-2.466629,0.48577586",3
"2.353132,-0.83011943,2.6718917,3.0410194,1.4121038",5
"2.6377447,1.1108177,-2.0564594,2.6340754,1.2063551",3
"4.819461,1.4062558,2.940627,-3.1230197,-0.82197547",7
"2.294956,0.27808374,0.74799585,-3.0766373,0.4122807",3
"-8.832857,1.8227757,3.3533068,2.1999447,-1.2556689",4
"4.0637155,-3.7301106,-2.7926083,-1.5080583,0.655353",11
"-2.4879284,1.0302252,0.15249151,2.0961568,-1.4597322",10
"4.352913,1.2081964,-0.4745683,-2.481063,1.0773106",0
"2.302495,0.42231256,0.69511545,-3.1206212,0.3848926",10
"-1.3685465,-2.481349,-3.796756,-5.471482,-1.4970213",1
"-2.4256048,0.78526974,0.23958984,1.8607026,-1.5753957",3
"6.727426,-2.0110984,-2.3682954,-0.38604552,2.252888",11
"-1.4222692,0.65245855,2.3941648,-0.11669697,-1.8039511",1
"2.9101465,1.116424,-1.2169956,-1.7115368,-2.5496976",0
"7.900226,-2.194014,-2.0752,-2.115025,1.9549965",5
"-7.188999,-0.073623,-1.3035207,-0.50470644,1.0483339",8
"7.7652063,0.32598922,0.16066067,-0.518569,-3.048794",2
"1.9696714,-0.35632193,-0.85430306,0.030892357,1.9521298",11
"3.08096,-1.0827969,-3.1484404,0.6241907,-0.62119776",11
"-4.447129,-1.3350626,0.23211044,-0.040889885,-1.2996302",9
"2.3845453,3.3945296,-0.880161,1.3301804,1.5588889",5
"-6.5589514,1.9537404,-2.095807,-0.08498612,1.9908516",8
"4.232383,-1.1932715,2.7915134,-2.1503444,-1.2338688",10
"4.2716236,-3.5952017,-1.5025808,-2.092983,3.323448",5
"-0.3638347,-0.30710265,-2.5074823,-2.5842772,-2.9521985",1
"-2.1739233,-1.6819049,-4.191466,-5.978734,-1.543299",1
"-3.188427,-0.8931961,0.18814169,0.34948894,-0.71802145",11
"-1.8792905,3.6835792,2.7865508,7.1426125,-0.21113507",8
"-2.6606426,-0.07653883,0.20275529,1.2690352,-1.8740216",3
"-5.1324906,-1.4819275,-0.24038316,-0.3909506,-0.9445439",9
"-1.3728596,0.7979324,2.7352273,1.2352,-0.07107965",3
"-3.2477534,-0.75642616,0.29055074,0.7504757,-1.7523742",3
"4.4784927,-2.603073,1.5213807,-2.838072,-1.938794",0
"1.0166428,2.2440124,1.6430103,5.052954,0.016277075",3
"5.912456,-0.6596867,4.029191,-2.8095975,1.1160322",7
"-2.6719644,1.254333,0.19938149,2.1742268,-0.99693805",10
"-1.9751365,1.4737322,2.3717859,1.456675,0.18069345",3
"-1.3831681,0.59606165,2.435265,-0.06827358,-1.7572848",8
"2.515518,-0.6589548,0.63981485,-3.6526663,0.34510455",10
"-2.328229,1.7555078,5.8612113,6.790817,2.5573375",4
"0.29094172,1.4476613,2.4635537,1.1609459,-2.5711346",10
"-5.0727053,-1.5379194,-0.2596328,-0.37164405,-0.95194775",9
"-5.042561,-0.9755484,1.2047985,0.110832304,-1.1481252",9
"5.676942,-3.100181,0.266963,-1.4422112,-0.5131542",11
"4.588878,-0.48433033,2.5364492,-0.08900014,-0.27412197",0
"-1.4834783,3.8450885,2.7850997,1.152464,-1.4520994",10
"-8.869925,1.8177125,3.3013053,2.1993587,-1.2901353",4
"-4.4717793,2.1138496,-0.7553676,0.6851448,2.5579164",8
"3.95592,-2.5847936,0.6180425,1.8066319,1.6571611",5
"1.2588799,1.895356,0.34592864,1.7443461,2.006487",3
"4.5903068,0.53510183,1.3435788,-0.37422702,2.5821357",0
"-0.9254438,3.128812,1.5343302,5.137424,0.5872104",2
"7.789838,0.3018774,0.18588407,-0.5458428,-2.9713178",2
"-2.5005224,-0.7998083,-0.09290979,1.2855548,-2.115945",3
"-8.30656,2.527147,3.769553,1.5836049,-1.9898196",4
"1.008759,3.485414,1.4018518,4.05455,-1.9847745",2
"6.097243,-2.9175067,-3.4427435,0.042550433,2.1869557",11
"-4.649025,1.9684384,-0.71747804,0.62049097,2.4670546",8
"-7.1162105,-0.16276337,-1.2457032,-0.4814554,0.95093673",8
"-2.6599174,-2.2695286,-4.0617857,-5.81005,-0.7422248",1
"-0.41989058,3.8427272,0.5588873,-1.1230441,0.083207235",10
"5.610323,1.7137975,1.6837368,-3.3123384,0.5705781",7
"-6.482413,1.9594417,-2.0234303,0.005465043,1.993426",8
"-1.5562754,2.1275249,5.5421047,6.146162,2.595607",8
"-5.474711,2.0248096,-0.9631973,0.44680488,2.3954937",3
"0.6943036,0.22980851,-1.6444095,2.2257903,-0.9291438",10
"-2.50371,-1.1949257,-4.1233025,-5.8105316,-0.7304531",1
"2.2851644,2.7447662,3.0300767,2.189756,1.1326264",8
"-1.6180544,-1.8035921,-3.339648,-5.2642035,-1.3304728",1
"-1.9185982,-2.0741892,-3.7512279,-5.8168488,-2.044769",1
"-2.93345,1.9388145,4.9199295,6.771137,3.1766813",8
"-0.5790269,-0.2724699,-2.3434122,-2.6009712,-2.9786806",3
"7.614359,-2.2957463,-2.142361,-1.1384449,1.4465793",11
"-6.5533414,1.9603254,-2.084722,-0.074268036,2.003809",8
"-2.113032,-2.2140217,-3.9165971,-5.8738804,-1.7426716",1
"3.628083,-0.028672071,-2.5546393,2.2672641,-0.07323753",5
"-1.4513595,2.048508,5.6172686,6.1018853,2.4872553",4
"-8.712692,2.3223283,4.219829,0.07063659,-1.6927804",4
"-1.5264622,1.7194117,1.4834191,3.0088701,0.5346337",10
"-8.310119,2.4340107,3.7918313,1.5802717,-1.8978311",4
"4.0046425,-3.0318537,0.43684834,2.2146163,2.461534",5
"4.1789103,-0.6266927,-1.6789929,-0.38904238,-1.5954266",5
"4.4338627,-4.9399014,-1.9856699,-2.1629438,0.49205697",11
"3.0186682,-0.64051944,-1.493569,-1.3812706,2.5190125",11
"-0.94399244,0.61796916,2.1278913,3.0859058,0.01490382",10
"-8.201313,2.357314,4.63963,0.6642983,-1.7216139",4
"6.4147644,-2.3710752,-0.44365525,-1.3325183,1.753021",2
"3.409328,0.34388226,-1.8917686,-2.993468,-0.48122692",10
"6.107831,-0.65451735,3.5271137,-2.5208385,1.2517556",7
"7.5932813,-2.394728,-2.4240758,0.26231238,0.90074426",11
"-5.2206874,-0.6566597,-3.1039503,-0.58049154,-3.27104",8
"3.8914504,-1.6816102,-1.381002,-1.4094365,3.109321",11
"-2.6203609,2.764853,3.9659095,5.733316,2.7795537",9
"3.0442126,-1.1546173,-2.8575816,1.6026154,0.32686245",5
"2.7168684,-0.78382695,1.06289,-2.3827665,-2.1895812",2
"2.446541,3.434763,-1.1688975,2.106371,0.0047823247",5
"2.7425878,-0.53899956,0.39925703,1.1678503,1.922302",10
"-4.359901,-1.659214,-1.4496709,-1.2860101,-3.0659466",9
"-2.9898446,-0.27976844,-1.4783244,1.9454745,0.85844",4
"-7.756796,-0.05752048,5.6951604,1.4209229,-1.0221009",4
"5.369742,-3.3930655,-2.6823628,2.6534128,2.1673281",5
"1.6649005,-0.10846737,2.1385503,-0.6925599,-2.469168",0
"-5.6878695,0.6277998,-2.0598342,-1.995185,0.16976745",8
"0.98979926,3.0364208,1.4642112,1.3341771,-2.0541174",4
"3.3371782,-0.5207817,-2.6219454,-0.5704263,-0.89746684",11
"1.2019423,6.2425575,1.4838204,4.330196,-0.7133354",5
"6.408813,0.8552258,1.7634975,-2.8293128,1.7193366",7
"1.728754,3.546892,3.389672,2.816065,-1.6021848",1
"6.73012,-0.25344685,2.2632315,-2.3506117,1.8776321",7
"-1.4265833,3.0658422,0.99782133,0.62169147,2.3713508",10
"-1.3851234,-1.8150192,-4.4466715,-7.132468,-3.434918",1
"-2.4058444,2.1048505,2.3279846,0.92368567,0.079569764",10
"-4.7455087,0.3889568,-1.8423315,-1.8769023,-0.9294235",9
"4.028219,-0.10824453,-1.8013378,-2.3465612,2.040543",11
"-5.04806,-1.5816115,-1.9740276,-0.58956265,-2.2293391",9
"-2.0362785,0.024607105,-4.7572455,-5.9431624,-2.6003633",1
"-0.79776686,-3.1593313,-5.5993094,-6.4180346,-4.2153664",1
"-7.8756185,0.16414621,5.481533,1.2907143,-1.3377746",4
"-4.931559,-1.1659746,-1.9787464,-1.4092585,-2.607844",9
"5.6743293,-3.4143312,-2.0843513,-0.082953386,-1.0942279",11
"4.5099654,-0.8164384,3.3374476,-2.0935488,-0.9661735",0
"-4.0718346,-1.0797288,-2.0199676,-2.0772762,-2.7865872",2
"0.6056269,0.7878898,-1.2156428,1.2319005,-0.14192525",10
"3.4879992,1.4482013,3.5546966,0.34795123,0.6723904",3
"-1.9757795,0.16829707,-0.8832552,-0.84143984,-0.5387151",3
"3.6947718,-1.7095442,-1.1668427,-0.96980345,-4.2212243",3
"6.13923,-0.39701164,3.5564086,-2.842606,1.4584175",7
"8.396783,-0.16480109,0.5714914,-2.0247717,-0.8100235",2
"-0.036362,-0.28067794,-2.6518583,-2.3982487,-2.8862803",1
