embedding,labels
"-4.828937,1.2274616,-2.31662,-0.19535738,-0.30018252,-0.45361042,0.81688863,0.03528989,0.94207805,0.28528717",2
"-5.9509087,0.089747645,-2.99787,-0.4902013,0.040680937,-0.19315523,0.3499951,-0.029169984,0.28831208,-0.25654712",3
"5.372948,-3.206206,0.17196888,1.5244663,-0.6783346,0.017995417,0.027665855,-0.023510639,0.11650289,-0.124570146",5
"0.16918486,3.532271,0.39253137,0.35768285,-0.36978433,-0.970907,0.19373256,-0.40649945,-0.22189687,-0.69472814",3
"-1.582234,5.736566,2.7546813,0.2151415,-0.4109612,1.5675343,-0.97283906,0.26183173,-0.6771484,-0.09619259",2
"-1.2681017,4.5448313,4.232742,0.8649362,0.056442637,0.50069547,-0.743818,0.42458117,-0.63288814,-0.59317833",2
"5.275965,-0.5334611,-0.21808536,-2.0414796,0.40279266,0.5280342,-0.9663841,0.78253436,-0.5633305,0.34992537",1
"2.1469975,-4.6916547,0.5183833,-0.5196692,0.29147074,-0.5774024,0.19007339,1.1887676,0.68845594,-1.2402791",5
"4.5529428,-0.406989,2.2678773,-0.6062224,1.351151,1.5482672,0.74467963,-0.1789204,1.3667799,0.27354556",1
"-5.814813,0.4699673,-2.641978,-0.35188362,0.0048512565,-0.1906919,0.3548172,-0.05424411,0.32379165,-0.3244914",3
"0.058525104,0.8146517,0.8703586,1.0623364,0.27551776,0.20532522,0.2651691,-1.3542138,-0.86616534,-0.38594216",4
"0.63049334,-0.31429127,6.900523,1.7250314,-0.86201394,-0.073974,-0.3548926,0.38554636,-0.45596424,-0.31229034",2
"4.513778,-2.401255,-1.6842928,0.16292933,0.1270827,-0.80998546,0.41835392,-0.77852845,-0.5006009,-0.2017354",5
"-5.7775187,0.42406026,-2.7056828,-0.3963782,0.0027233,-0.20166823,0.3858959,-0.04454075,0.36783883,-0.26842508",3
"-0.1691209,4.9746914,-4.2538223,-1.009662,1.2138535,0.62338644,0.44997212,0.4034336,0.42131555,1.5843227",3
"0.182091,4.7073627,-3.7081144,-1.4099343,1.2609515,0.088111766,0.5178337,-0.007737275,-0.04701272,0.8980017",3
"-3.1054015,4.0629425,-2.3542,-1.1045288,-0.93113846,-0.5401362,-0.043264087,0.6369252,-0.5262125,-0.25261053",3
"0.18426266,2.201282,-1.9640094,-1.2021449,0.8268003,0.13029389,0.47435984,0.7378659,0.42384645,0.59436613",3
"2.3273451,-4.013167,0.8000179,-0.40102643,-0.8361909,-0.016110623,0.10510184,0.73335874,-0.36229905,0.25789335",0
"3.8436608,-0.9880281,-0.84747034,-2.521885,1.0828431,-0.6285836,-0.66283727,0.38412008,0.11085274,-0.4166495",1
"4.9952264,0.23998077,2.4905665,-0.6944597,1.5202733,0.00084505044,0.9129734,-1.2919443,1.4388589,0.18740925",1
"0.48779026,-1.9986231,1.1247734,0.21367885,0.40033913,-0.037453853,0.3675437,-0.6259219,-1.4080117,-0.54975027",4
"3.7705765,-4.870835,0.44792786,-0.7846463,-0.11814145,0.5833896,0.8139613,-1.72561,-0.4313743,0.09550026",5
"-5.266392,-3.6501393,-2.9102695,-0.9709382,0.25381246,1.2106178,-0.25823045,-0.41666442,0.20003602,-0.56041294",2
"2.0402155,0.57997197,0.07767624,-0.4695973,0.6696612,1.194489,1.7088342,1.6907706,0.0031753266,0.77901614",1
"-5.0601635,3.1959689,-1.1251804,-1.2358185,-0.08817711,-0.52291214,0.09999436,-0.33963057,0.450204,0.40430495",3
"-5.1132727,-4.311192,-2.7774491,-1.0138289,-0.19320618,0.14937879,-0.59795487,0.3337996,0.055331714,-0.089067176",2
"-0.10697166,4.971331,-4.0025,-0.91773564,0.52701414,-0.07479466,0.45768878,-0.3726803,-0.19586173,0.3073048",3
"3.5675464,-0.6554072,-0.90269387,-0.04947921,0.16880032,-1.269639,0.16580267,0.9439835,2.164544,0.25907665",1
"1.2368573,0.41756618,6.278724,1.2202106,-0.43965453,-0.1553332,-0.1432616,0.52912456,-0.55609787,-0.58692443",2
"3.7571082,-1.310179,2.8774025,1.6695644,-0.37896076,-0.0074776853,-0.38108453,0.107862845,0.16039018,-0.5326147",5
"-5.2733316,-3.7321272,-3.0315962,-0.9483355,0.043215897,0.47304955,-0.33242512,0.072339825,-0.0012258926,-0.22164449",2
"-4.323273,-4.474488,-3.5457375,-1.0414758,-0.41176486,-0.119365476,0.41230556,0.09211517,0.3464336,0.30537075",2
"0.92906475,-0.3370157,0.3431002,-0.5790997,-0.5004812,-0.11914491,-0.47940484,-0.9085119,-1.706573,-0.52832365",4
"-0.47717878,1.2385609,5.775294,2.1594174,0.30989414,-0.5765418,-0.64415014,-0.1619316,-0.544392,-0.4670708",2
"5.0670266,0.104226656,0.33007702,-0.9438903,0.34869036,0.20631625,-1.2454705,-1.1007369,1.4934782,0.57777196",1
"0.5832855,-1.6094395,1.0061631,0.6574549,0.07280418,-0.65593827,-1.5593395,1.1581882,1.0557458,0.20262219",5
"-1.5181876,5.813522,1.8177477,0.21497363,-0.15553354,1.5825988,-0.86054313,0.023078693,-0.34448442,-0.04919675",3
"1.4638202,-2.4874175,0.61553466,0.40398312,-0.76911026,0.48394707,-0.72580075,-1.2782288,-1.1550977,1.2842664",4
"-0.39050344,3.8032548,-0.89402956,-0.85943174,0.95239556,-0.30802262,-0.13899948,-0.41251314,0.24071544,0.15810077",3
"0.6600555,-4.4640512,0.06206787,0.23018058,1.1871302,-0.6284461,0.32175553,1.0345691,-0.8135427,-0.9896653",5
"0.5822956,3.446972,-1.0224733,-0.08527018,-0.40365368,-1.191038,-0.19339024,-0.526007,-0.7958334,-0.6346701",3
"-1.327237,5.0296597,3.3638918,0.61059797,-0.24652234,0.75041413,-0.86324126,0.48945528,-0.65793097,-0.5579693",3
"-4.544404,-0.8876766,-3.7523797,-0.78453094,1.1707497,-0.0452529,0.38632417,0.06305591,0.64550525,-0.093188085",2
"0.71487695,-1.7534924,0.83050644,-1.1422242,-0.8068214,0.10665784,1.0779498,0.42953208,-0.5350864,1.3799464",0
"-5.6040425,-1.6949742,-3.3480585,-1.1742817,0.2916318,0.50408125,-0.15169325,0.073848344,0.009676279,-0.27063206",2
"0.27178848,3.252435,-1.5480077,-0.55331534,-0.20928493,-0.574003,-0.06546542,-0.8392994,-0.87753236,-0.20283055",3
"1.747927,-4.629911,1.9333955,0.24951525,0.2578883,-1.014987,0.018982569,0.44668818,-0.36532676,-0.58383775",5
"-0.79784316,0.3671028,1.9605906,0.10637999,0.034915037,0.23656294,-0.61952764,-0.23218547,-0.10723918,-1.5691271",0
"-1.214393,4.963486,0.31464472,0.4730399,-0.13766995,1.1079481,0.14659268,-0.24358334,0.4221684,0.43968737",3
"-5.2189693,-1.7753309,-4.0936294,-1.397226,0.25600958,-0.13827989,-0.15607715,0.31343558,-0.37426114,0.12976085",2
"4.2086287,-2.0027957,-1.127846,0.72588515,-0.8399384,0.14681041,0.22285338,0.34322387,-1.233473,0.18000448",5
"4.5760374,0.26945126,1.9301938,-1.2509953,0.98440504,-0.9132947,0.0844362,-0.8544848,0.553816,0.25680938",1
"0.31420425,1.0168787,5.915361,0.99131227,0.2770581,0.35015664,0.5243796,0.627709,-0.41079345,-0.39655843",2
"2.0858474,-0.8743384,0.54641515,1.8208898,-0.18556932,-0.34174263,-0.3706859,-0.62112993,0.35703465,1.0674005",4
"-0.944427,2.9773204,-0.5685839,-0.41090032,0.38539085,-0.47336897,0.6321103,0.18225433,0.45177522,-0.29400545",3
"3.657078,-0.7172701,2.7938898,1.3798966,-0.23962611,0.06094739,-0.329921,-0.115011945,0.32553065,-0.38248175",5
"2.1191738,-2.2018569,-1.4150956,-1.67226,0.72184926,-0.24105118,-1.195536,-0.8409808,1.0955586,0.2730612",5
"-4.434497,-4.0030174,-4.0596714,-2.0681129,0.41288868,-0.41833633,-0.0414148,0.45968133,-0.43213695,0.19533993",2
"-1.6081836,4.7630234,2.0684557,0.21548958,-0.6833134,1.5053909,0.229512,0.6010828,0.1992387,0.6428826",3
"-4.5112557,-4.5434895,-3.509291,-0.8700383,-0.12387674,-0.31754214,-0.01945192,-0.19743657,-0.5371907,0.82381284",2
"1.30319,3.0374389,-0.8234471,-0.580448,0.27541342,-1.2200544,-0.47072443,-0.090474844,-0.42003396,-0.99422383",3
"3.5881214,-0.4610654,-0.7567812,-0.20779999,0.03744633,-0.9458867,0.07231372,0.97118956,1.9127303,0.25524303",1
"-5.170338,-1.6687832,-3.8587215,-1.6242837,0.061436042,0.62705433,-0.27638346,0.18569592,0.13810663,-0.12813935",2
"-5.188186,-1.4154079,-4.081605,-1.098834,0.50415236,-0.44773194,0.056859173,0.20455338,-0.37529865,0.23972028",2
"-1.1724857,5.2322745,-3.4636867,-1.4096073,0.09101467,0.077830814,0.10797892,0.035080746,0.49298424,-0.036015496",2
"-0.023444142,5.406233,-4.1363597,-1.5956054,0.3842071,0.54188406,0.14169432,-0.26494765,-0.05731403,0.100429185",2
"-4.9377346,2.7497323,-2.1477592,-0.5322644,-0.12306027,-1.0737253,0.24958503,-0.22250557,-0.030133577,-0.36687303",2
"5.2707705,-0.4743331,-0.58484614,-2.0150185,0.63196427,0.61440235,-0.97339976,0.639436,-0.54345965,0.35469037",1
"-1.3249127,4.5661902,2.9129498,0.2085743,-0.874703,1.2287556,0.08123564,0.59444684,0.06321108,0.72331774",2
"-0.063263655,2.5239801,0.80805653,-0.29927072,0.30812168,0.23562768,0.5780283,0.739593,-0.37571022,0.29252654",3
"0.23752283,-2.577735,-0.5562344,-0.83352077,0.94020015,0.48337772,-0.36686704,-1.5573311,-0.54599625,1.5959637",0
"4.981768,-3.5390873,-0.08350379,-0.12150088,-0.48957744,0.82563347,0.8633038,-0.102817126,-1.2276736,-0.8680858",5
"-4.0185213,-4.83256,-2.6015189,-0.6502865,-0.25879514,-0.37427494,-0.4302515,-0.26534644,-0.192172,0.9483553",2
"-1.2634811,4.4798474,0.479056,0.8243181,-0.7634163,1.7382729,0.5903599,-0.16975762,0.10957193,0.7092072",3
"1.4201043,0.52490157,-0.77583265,-0.41920954,0.5509421,0.92006224,0.6211716,1.318791,0.53855145,0.847164",4
"0.77015954,3.2819579,0.15353449,-0.06602273,-0.06584596,-1.133025,-0.16916674,-0.21601263,-0.43473685,-0.7301539",3
"0.88227195,-1.3389248,1.6543581,0.88957626,0.38298205,0.32720834,-0.8331796,0.7858055,0.6086391,-1.8678032",5
"-5.3259006,-0.41927594,-4.0624394,-0.7655034,0.29989466,-0.7578922,0.407724,0.09181727,0.16882057,0.2860996",3
"2.880664,0.4383719,-0.57129186,0.14174564,-0.40051323,0.93013895,1.3877796,1.4364711,-0.51315016,-0.60198516",5
"-4.8260446,-0.047091458,-4.0726185,-0.51423943,0.4399395,-0.7742122,0.33788344,0.21585184,0.83138156,0.44629717",3
"1.563353,-1.9386251,-1.3322967,-1.1678305,1.2897459,-0.1435162,-0.6754353,-1.9719099,0.86122245,0.9998248",5
"-1.1808903,2.3764858,5.2449293,1.6079142,0.61899865,-0.038611118,-0.526584,0.058427896,-0.4730644,-0.4242766",3
"0.30661568,-0.4223829,1.4922924,0.39417705,0.08304637,-0.2600727,-0.36979488,-0.34182307,0.29832253,-1.7795317",0
"-2.859837,4.430899,-3.0995495,-1.2381102,-0.15191239,-0.3413066,-0.26563892,-0.17871353,-0.07360979,-0.15391622",3
"-0.08159626,3.6306512,-2.9493737,-0.70277166,-0.12963012,-0.14093126,-0.024275338,-0.91561514,-0.7767729,-0.22483346",3
"3.0714912,-3.164917,-0.030068804,0.20036894,-1.3803661,0.09372794,-0.3483315,-0.17560212,-1.0775194,0.7619464",5
"1.8593286,-3.8225794,-0.1084947,0.3781505,-0.12247523,-0.6790233,0.13145089,2.2055726,0.270865,-1.1409842",5
"0.97326535,-2.1573644,0.6928012,-0.7839309,-0.18259484,0.15112258,0.0024714242,-0.85756576,-1.1944095,1.2852429",0
"4.2506943,-2.9692035,-0.2905989,0.86506283,1.0656573,-0.8514268,0.29964653,1.0320181,-1.2052481,-0.048755396",5
"-0.5491445,4.235565,-0.19433662,0.14956254,-0.15061548,0.0501955,0.34944,-0.4827253,0.5945879,-0.22889665",3
"0.7413077,-1.1894729,-0.3878136,1.0911134,0.6237188,-1.7056038,-1.2089379,0.40157583,1.0229098,-0.49301624",5
"-1.3976375,4.6449723,2.8136556,0.20328423,-0.8182145,1.3252956,0.078228965,0.5956034,0.03201367,0.708277",2
"0.7380261,-1.3069738,0.52576816,0.158805,0.36047828,-0.38429305,0.4963349,-0.9088343,-1.4445249,-0.45905474",0
"0.10560465,5.372011,-4.4831977,-1.6026468,0.32432583,1.0262864,0.087868646,-0.61230004,-0.007822302,0.29838774",2
"0.32473418,-0.22109887,0.2740074,-0.3851129,-0.7719176,-0.55326694,-0.72021276,-0.40255997,-1.0618638,-0.24621397",4
"4.2141056,-0.870278,-1.2972016,-1.2495703,0.31687585,1.1030062,0.07078821,-1.1412499,0.3974123,0.51614857",1
"3.7043228,-4.1216063,-0.41893056,0.15434358,0.36829,-0.636952,1.2626381,-0.75275093,-1.4795414,0.5188051",5
"0.1514411,-3.8458102,0.5037927,0.74133164,1.0735334,-0.9161267,-0.28691825,1.501051,-0.4957319,-0.63970727",5
"-0.10331447,-3.17063,1.9270158,0.45978832,-0.3789779,0.36620313,0.3539755,-0.46994507,-1.1704835,-0.98205715",0
"-4.2603803,3.033632,-2.5505295,-0.6828108,-0.065025836,-1.2586999,0.26393947,-0.09982358,-0.7811842,-0.8020919",2
"-2.9706774,4.3934484,-3.0352666,-1.250115,-0.18032473,-0.38279665,-0.20033413,-0.19916356,-0.07779698,-0.23064059",3
"-0.30923516,5.3984,-3.7969098,-1.1211877,0.6032544,0.3731921,-0.12426939,-0.08548873,0.4680422,0.31318548",2
"0.34652466,-3.3412454,1.828823,1.0753878,-0.33195773,-0.33751026,0.25964448,0.28999636,-1.3074205,-1.157678",5
"4.375814,0.5177326,0.5645423,-1.0965779,0.54311764,0.9009438,-0.05463815,-0.33078304,1.2686845,0.6380195",1
"-0.06901371,3.3985558,-2.0361106,-0.73770875,-0.050751626,-0.030151285,0.0065899063,-1.0145241,-0.65802974,-0.13120775",3
"0.7693508,-3.5232425,0.7769907,0.9920452,-0.107215494,-0.524239,-1.0442395,1.6269311,0.54611754,-1.397051",5
"4.2304535,-3.0076761,-0.33739206,0.82072914,1.0303738,-0.7997594,0.31509304,0.9505139,-1.2082131,-0.011147405",5
"-1.0130037,5.613768,-4.3251324,-1.1024003,0.25452152,0.4482221,-0.15495251,0.13965371,0.9357539,0.69606084",2
"-0.04819463,1.3992313,5.871603,1.3203449,0.30150247,0.2557504,-0.37627718,0.34583443,-0.23164268,-0.6799486",2
"-4.4014378,3.171172,-2.133787,-0.49310267,-0.2621793,-1.0795461,0.20754565,-0.098809026,-0.2338233,-0.34542903",2
"2.2118545,-0.85527235,-1.119203,-0.62672526,1.1579599,-0.4231885,-0.5585578,-2.2180538,0.28209016,1.4573941",5
"-1.4118865,4.969331,0.56474334,0.4470096,-0.0065254895,1.1136668,0.008102774,-0.12496675,0.29334605,0.44281664",3
"3.7175124,-2.4964976,-0.81841916,-0.07123869,-0.35597044,0.2820415,1.2370276,-0.57554036,-1.0772085,1.2506187",5
"-4.615158,-2.823842,-3.835462,-0.97370446,0.3953525,0.0048727244,0.12021835,-0.35373452,-0.7992718,0.3541283",2
"-4.9078894,-1.3624271,-3.6395252,-0.83570594,1.2906986,-0.5525833,-0.028073173,0.34355995,-0.6910695,0.3402424",2
"0.68426955,3.183523,0.48564997,0.10741219,-0.17707826,-1.0846862,-0.104104854,-0.25352177,-0.5011635,-0.71432036",3
"2.0562863,-3.1927702,0.70701766,-0.079676956,-0.8721035,0.3793508,-0.17050716,-0.9420491,-1.1722424,0.9819717",4
"0.15607758,1.1782049,5.8461,1.0089805,0.29884776,0.3849655,0.39528552,0.5915955,-0.3335073,-0.41701806",2
"4.137353,-1.8429437,2.8811648,1.7681445,-0.4627991,-0.098529205,-0.42842874,0.16717842,0.17903008,-0.59018326",5
"0.5637532,0.45828623,6.001254,1.393131,-0.08989087,-0.29371327,-0.15174505,0.18431585,-0.32364535,-0.54560626",2
"-1.4188892,4.461952,2.4254215,0.21079367,-0.950446,1.3406694,0.2867306,0.22812189,0.1650577,0.8345808",2
"0.1793955,0.9971175,0.92047435,0.6987641,-0.018220361,0.31747338,-0.12311723,-0.9250926,-0.73019415,-0.74906623",4
"-1.0304708,1.7908128,5.546392,2.1506739,0.57932043,-0.47487324,-0.5755467,-0.09117288,-0.34210435,-0.38155612",3
"4.3312306,0.53661793,0.60943234,-1.0999284,0.6255091,0.75720763,0.061574794,-0.26864913,1.368057,0.59419054",1
"5.429238,-2.994695,0.18859446,1.5184917,-0.6151001,-0.17376404,0.021388678,0.14422965,-0.16700815,-0.56412107",5
"0.35711026,2.1021714,-1.9978927,-1.121723,0.72220707,0.15773462,0.49691644,0.7154733,0.42307374,0.47163302",3
"-4.736108,-4.5744014,-3.539434,-1.5536284,0.047840543,-0.33296403,0.34649375,0.1978235,-0.41381523,0.38310674",2
"-4.461505,-2.4429116,-3.878467,-0.851195,0.63732713,0.015252469,0.11852195,-0.72485334,-1.2371323,0.5170192",2
"0.8980174,-2.9418147,0.7286096,0.61219054,0.27112642,-0.30914468,-1.0023376,1.3644196,0.92952883,-1.939306",5
"3.0115483,-2.2147799,0.46021405,-1.3287883,-0.15687531,-0.11322769,1.4276768,0.28028455,-0.9278544,1.4464701",1
"0.60490596,1.0585055,6.042407,0.73148507,-0.054238517,0.3290798,-0.37778863,0.6426069,-0.30631214,-0.6247964",2
"0.39519855,1.2781107,5.2020345,2.5631936,-0.4916005,-0.29605368,-1.0020094,-0.476323,0.695951,-0.5701065",2
"5.3538246,-2.8561323,0.26389736,1.5377038,-0.5519179,-0.33194306,0.0074000433,0.29482496,-0.30354854,-0.7521427",5
"-4.7266054,-1.7007499,-3.38321,-0.7820379,1.0531523,-0.3457265,-0.008272206,0.38195083,-0.76142097,0.26602325",2
"2.3554766,1.9710366,0.61223775,1.058387,-0.5617255,-1.242178,0.047749594,0.045589272,-1.1219448,-1.6799495",3
"5.419305,-3.0310826,0.18426605,1.5445292,-0.63041496,-0.15512916,0.012363499,0.10954729,-0.08922667,-0.45699018",5
"-5.3539667,-1.8801683,-4.1423726,-1.60216,0.11403883,-0.008062183,-0.3311326,0.4480783,-0.46332785,0.08833395",2
"0.66679126,0.4054228,0.82222587,0.7459156,0.013507454,-0.0065844213,0.15438217,-1.3618623,-0.4403371,-0.8300399",4
"0.09934197,-2.7668633,-0.48236945,-0.7205224,0.24997263,0.4871508,-0.6092164,-1.0797169,0.05725337,1.0504223",0
"3.7541673,-2.283058,0.96278554,-0.8031245,-0.39054775,-0.05427503,0.8950081,1.065923,-0.20177834,0.5822001",1
"-5.036327,2.2879918,-2.402067,-0.39872584,-0.10760113,-1.1616321,0.33332285,-0.18827601,-0.12337284,-0.56093186",2
"-5.264458,-1.0514108,-4.0662,-0.95992637,0.49700975,-0.5815029,0.17308918,0.18935084,-0.24614125,0.26147246",2
"1.0322777,-0.86997503,0.509796,-0.6034886,-0.39159712,-0.04472341,-0.33607006,-0.9277014,-1.7226259,-0.050026726",4
"-1.4609312,6.051926,-3.6129844,-0.5603341,0.16577187,0.094287485,-0.33726627,0.30483225,1.1065977,0.44505805",2
"-5.193934,1.8958213,-2.5296192,-0.32367712,-0.07281083,-1.1262274,0.38255492,-0.19095783,-0.0200444,-0.5922422",2
"-4.658722,-2.9177313,-3.7884755,-1.281735,0.7686689,-0.40170777,-0.19423011,0.4508166,-0.32111853,0.100982666",2
"1.0470965,1.697489,-1.2270212,-0.64903945,0.48693502,0.96969837,0.60191417,0.35509616,0.3350326,-0.7158047",3
"0.5896185,1.2739499,0.8267913,-0.4546735,1.0319608,1.031707,1.3461745,0.5044017,0.021368455,-0.44798818",4
"0.5730576,0.66816217,5.810585,1.2711862,-0.12568071,-0.028088482,-0.079313174,0.32747898,-0.2627384,-0.4010238",2
"-1.7282447,4.7421994,-3.3658779,-1.4584515,0.0675127,0.14428842,0.08751187,0.32371378,0.3057938,-0.041507468",2
"-1.1831846,5.311526,-3.6833365,-1.1523767,0.2852632,0.26067963,-0.06535424,0.097310625,0.66402644,0.24930152",3
"-0.39385796,2.8286119,3.8174117,0.13501118,-0.77596664,0.28313333,0.4669099,-0.002387432,-0.5318263,0.76105195",3
"4.4405293,-0.09294616,3.1303074,-0.061482005,0.82310176,-0.31470788,-1.0343335,-0.44867575,0.59870297,0.013981813",5
"-2.4815814,4.176476,-2.7377264,-1.4095017,-0.3406114,-0.6042537,-0.1917601,0.312004,-0.093859985,-0.2390294",3
"0.95272017,-4.742541,1.335049,0.034674507,-0.47064307,-0.18755038,-0.5282322,0.77726793,-0.42995372,-0.6204281",5
"-4.5788217,2.5958688,-2.3998682,-0.40352172,-0.16967028,-1.2277969,0.36972007,-0.21187556,-0.4737171,-0.76906955",2
"2.996123,-5.039161,1.6806529,-0.08379733,-0.9933915,0.23940995,0.660618,-0.8264095,-0.52620286,0.5744182",5
"-0.75735587,2.7530954,3.8858936,0.24529088,-0.7003712,1.109958,0.84627527,0.52135646,-0.27319062,1.2019776",3
"4.472785,0.27259636,0.2686773,-1.364404,-0.106091484,0.73009545,-0.9986358,-1.2365267,1.122069,0.6288954",1
"2.550074,-4.3423214,0.91422254,1.3049749,-0.68890744,0.072321944,-0.8783568,1.2993351,0.35048893,-1.2927628",5
"-4.7329984,-4.1119704,-3.7707078,-1.1616763,0.04752136,-0.2755991,0.175952,-0.15100446,-0.45724887,0.54555565",2
"0.4303265,0.8579519,0.7687302,0.5609698,-0.2273649,0.57094795,-0.4055711,-0.81317514,-0.7244616,-0.8305534",4
"-3.9885397,0.27863252,-1.4842958,0.33152243,-0.48961407,-0.06986447,0.54172224,-0.19282308,2.20128,0.77109194",2
"2.7861433,-0.34206736,-1.7700396,-0.23932493,0.5493542,-0.5631342,0.4652037,-0.17229655,0.006771275,-0.92645705",0
"-1.1148434,3.4121459,4.283701,0.71391463,-0.39360967,0.7522352,0.48308814,0.41271254,-0.14279509,0.16024484",2
"4.041602,-2.3419728,0.030684592,0.98863494,0.1488932,-1.3078272,0.47227234,1.0278881,-1.3957615,-0.84444284",5
"0.0976465,-3.5052636,1.2304064,1.066677,0.8576326,-0.99307984,-0.56330687,1.5215061,-0.28647792,-0.6342267",5
"-4.8808436,-4.1482286,-3.8540406,-0.930371,-0.031230422,-0.19298783,0.2673974,-0.22881149,-0.2848711,0.5376974",2
"0.35863677,-3.0744128,1.858323,0.59137696,0.7960319,0.10396754,0.026378723,0.29824352,-1.1766694,-1.2036958",5
"0.8356718,0.18031436,5.389695,1.8969098,-0.2331967,0.04822285,-0.08580802,0.1491213,-0.2545484,-0.082151815",2
"-0.72430277,3.6317456,4.3603177,0.61401534,-0.45953187,0.42749077,0.46063757,0.33209494,-0.16761076,-0.01328505",3
"1.2804761,-4.183329,-0.032177467,0.44912603,-0.1434278,-0.7005553,-0.07821346,2.2260666,0.12759624,-1.1133378",5
"0.63302726,-4.115412,1.8582549,0.7215924,0.19489022,-0.81164473,-0.33168224,0.9326742,-0.6548609,-0.6032852",5
"-5.0262547,-0.26720852,-4.1716595,-0.61240375,0.5452072,-0.78753155,0.24441019,0.20814618,0.48689368,0.37184206",3
"-2.802836,-2.8665998,-1.9837666,-0.9987536,-0.26097935,1.2129405,0.33818555,-0.8091682,0.7892552,0.21994464",3
"4.007352,-0.9073751,-0.6934855,-0.5134698,0.48793083,1.224943,1.5464559,-0.76496226,0.10750541,0.51693475",1
"-3.406935,-0.8155288,-2.4315073,-0.80662054,0.02624886,1.3582047,0.39889944,0.419275,2.3742697,0.57392204",3
"3.5221987,-2.285319,-1.4214522,-0.95797807,-0.18190318,-1.4948912,1.3637213,-0.9508135,-0.80310816,1.054143",0
"-0.45047784,3.8672504,2.4565237,0.23431534,-1.5630758,0.48664445,0.3231678,-0.21987942,0.30376703,0.74672484",3
"0.014230515,3.0183618,3.5562358,0.055099476,-0.84295046,-0.04233608,0.5738391,-0.16832978,0.11953657,0.5848577",3
"-4.3738256,-3.9679217,-3.2397583,-1.1535674,0.094593525,1.447193,0.1775693,-0.68871003,0.78162235,-0.5753875",2
"1.592675,-4.0818872,0.40927365,-0.004060057,0.18148041,-0.06903656,-0.4686342,1.0983219,1.0176694,-2.2723753",5
"-4.2190495,-5.0665164,-3.298931,-1.6079966,0.023229752,-0.4204515,0.9390734,-0.049603242,0.23656079,-0.04753333",2
"-3.828895,-2.1882036,-3.974599,-1.5991468,-0.063354045,0.28329852,0.3839899,0.2065755,1.008363,-0.25516373",2
"0.59327465,-2.1096497,1.1728497,-0.6535481,-0.9019763,0.38848692,0.23135677,-0.30347586,-0.60464376,1.1770194",4
"4.0469637,-0.9506795,0.12070837,-0.41193464,-0.03991624,-1.3496736,0.31620216,1.0318366,1.4549028,0.29605213",1
"0.053371083,-2.6649406,-0.6058673,-0.7184702,0.48477212,0.51515514,-0.5177869,-1.8600723,0.3738952,0.68428415",0
"-0.35961652,-3.6944687,0.5583394,-0.15754986,1.5737269,-0.5582188,-0.3586562,0.6551976,-0.8491679,0.013604886",0
"-3.0925186,-4.0444236,-2.6251059,-1.0296079,0.056657758,1.0087788,0.38286304,-0.1795525,1.0016103,0.24396756",2
"4.4270926,-5.7117305,0.438178,0.25425157,-0.14824785,-0.030699868,0.012571542,-0.5448132,-0.36749807,-1.5238249",5
"1.3524601,-2.2224667,-1.5359545,-1.2352567,0.8288885,0.069538735,-1.0979003,-1.836626,1.1598995,0.9386039",5
"3.68724,-4.1476054,0.36359355,0.48479122,-0.15718037,0.3628495,0.7836095,0.46462286,0.06997021,0.8722518",5
"-3.4820523,3.587621,-1.885829,-0.7195798,-0.28490463,-1.0675058,0.31887126,-0.13634819,-0.035928104,-0.8404004",3
"1.2485975,-2.6868613,1.2238401,1.1118361,0.050225668,0.5187939,-0.2874475,1.2036027,0.21821304,-1.9581071",5
"1.6650283,-2.0209513,0.80890083,-1.2652442,-0.3859736,0.15752257,0.894993,-0.011026004,-1.1867348,1.4113897",0
"2.5172274,0.87917835,-0.26913166,-0.26319608,0.38638932,1.6203381,1.5015192,2.7538366,0.10805949,0.8527278",4
"1.6446946,1.6757392,-0.8375323,0.47850758,-1.0340278,-1.2767984,-0.75996494,-0.108184,-1.4759343,-2.0456448",3
"0.90144235,3.4069278,-0.4233907,-0.30656525,0.124982804,-1.1412132,-0.2715596,-0.13291568,-0.2009384,-0.83596957",3
"-1.7257656,4.7805147,0.41740578,0.40014845,-0.040005807,0.936405,0.025980039,-0.21100275,0.5107336,0.4011103",3
"-2.8701184,-3.4734943,-2.2614844,-0.9884847,-0.10793353,1.0733712,0.30626798,-0.5057934,0.82155514,0.38133276",2
"3.5103767,-1.7996615,-1.0267826,0.16348177,-0.8933104,-0.23333313,-0.012429449,-0.7430456,-0.75388163,1.5645291",0
"1.9361174,-4.6193004,0.82132524,-0.8762635,0.05607942,-0.3844984,0.24317022,0.5947068,-0.05717405,-0.2762783",5
"-4.603279,-0.11148376,-3.9056034,-0.95670146,0.18143442,0.09923422,0.55766875,0.12065703,1.1667299,0.01878798",3
"1.96781,-2.894683,0.1852133,0.90441096,-0.0032067331,0.44842383,0.7623204,1.0622742,-0.18949793,-1.2253443",5
"-0.8992442,2.5683773,3.8801463,0.6383055,-0.7323571,-0.042042065,0.25780168,-0.13060594,0.58193207,0.3518473",2
"1.6695817,0.9854983,-0.40614042,-0.29152203,0.42073524,1.011205,1.1127422,1.1967485,0.3319295,-0.049903944",3
"-4.488126,2.2832975,-2.081092,-0.45606938,-0.7960937,-0.48227918,1.1576875,0.2931312,0.88166404,0.4511276",3
