embedding,labels
"3.8611186,-2.6157045,-0.030347662,-0.26889306,-0.24575394,-1.4936061,0.17652576,0.038806412,-0.56773406,0.64207065,0.083021216,0.37507814,-0.5957737,-0.39887083,-0.76958853",5
"-0.8346301,5.105608,-4.112171,-1.1621165,0.4866358,0.15584211,-0.31727904,0.15990075,1.1078769,0.5111327,-0.11003478,0.3244376,-0.4196278,-0.31655034,-0.124757156",2
"-0.26809543,0.99941933,5.4732347,1.3333346,0.28959468,0.3249785,-0.72612494,-0.051301282,-0.8495061,-0.13436842,-0.30725518,-0.07386912,-0.09488065,-0.022825588,0.3851653",2
"-4.3320036,3.1461105,-2.0798736,-0.5577878,-0.02162391,-0.515526,-0.26380178,0.17076322,-0.06191468,-0.058501076,-0.31846085,-0.19675742,0.5563666,0.1672295,-0.43998155",2
"2.0231636,-0.89847624,-1.1237621,0.10914232,0.57341754,-0.1527295,-0.066965505,-1.8348486,0.10092408,0.31628445,-1.3298825,0.08422653,0.5531516,0.45756283,0.6013425",5
"-1.4022037,4.5788937,0.5644014,0.2677618,0.38005462,0.5775986,-0.5466421,-0.29098627,0.29244286,-0.07260371,0.08040281,0.17852463,-1.0091166,-0.16508818,-0.16646823",3
"3.453702,-2.3052137,-0.26446885,-0.08429832,-0.5496362,0.029615019,1.4016219,-0.41232303,0.10928926,0.94772065,0.2000703,-0.6438595,-0.414406,0.25417605,0.83003324",5
"-4.3505607,-2.7241547,-3.6917853,-0.3291515,0.34204704,0.10180641,0.0038184049,0.5742247,-0.23240878,-0.18854916,-0.16351928,0.12683474,0.36781678,0.6268982,-0.18075989",2
"-4.6500287,-1.2166837,-3.6649237,-0.36337617,0.62110186,-0.6822481,-0.1853453,1.1504917,-0.20694579,0.1434829,-0.20744893,0.043902718,-0.0508295,-0.026528027,-0.0036972468",2
"0.8500985,2.9568691,0.5225599,-0.106867135,-0.1408877,-0.7700847,-0.3049377,-0.10899109,-0.35882533,-0.26439765,-0.12706654,-0.64112914,0.60563076,0.22947055,0.311522",3
"1.8882755,-2.7971456,1.0555547,-0.46703127,-0.74230534,0.6767367,0.019270211,-0.6401867,-0.45073307,0.6053806,-0.5193906,-0.6293077,0.057864748,0.20534441,0.502853",4
"-0.13082923,0.777484,5.493606,1.3723274,0.12797543,0.55618954,-0.64966863,-0.54557526,-0.56788754,0.059434272,0.38856268,0.19140235,-0.0298377,0.0049077175,0.29004246",2
"3.5771892,-1.8118616,3.1045094,1.7588251,-0.31751275,-0.24303965,-0.2787385,-0.11615541,-0.121318184,-0.42060348,0.12543619,-0.03948278,-0.17251922,-0.34098774,-0.61226785",5
"0.1788267,-0.032035932,5.5662794,1.2505523,0.050241873,-0.024864638,-0.4243641,-0.22906351,-0.57938445,0.0059027276,-0.38624215,-0.19606814,0.1551712,-0.1262154,0.08902332",2
"-1.1985185,3.843375,2.079264,0.96596867,-0.45471904,0.8840347,-0.07595182,-0.4402688,0.62503165,0.07220837,0.22210708,0.7707171,-1.0489455,-0.09583887,-0.032632567",2
"0.17738865,0.8199959,0.90191287,0.27065492,0.35893595,0.3922548,-0.6170394,-0.14303905,-0.8427043,-0.35036898,-0.4712557,-0.44363916,0.008047018,0.17474198,0.12372196",4
"-0.87596476,1.6401734,5.39713,1.2082486,0.4149442,-0.17292969,-0.39015833,0.35107464,-1.1733489,-0.14197697,-0.77406627,-0.07965741,0.69791365,0.07649879,-0.43848762",3
"4.256735,0.60796577,0.81796324,-0.8092233,0.7942176,0.35441685,-0.2621599,-0.44753942,0.8729751,0.6462067,-0.02190228,0.07430292,-0.15451278,-0.13141558,-0.051755235",1
"4.8309503,-3.0003457,0.67468274,1.3894594,-0.25306576,-0.08290716,-0.25388297,0.2175718,-0.2617866,0.12234803,-0.024280285,-0.2694975,-0.6920473,-0.36557615,-0.6690803",5
"0.29882666,1.9775779,-1.8634079,-1.0804621,0.74128443,-0.15092194,0.4020514,0.27990094,0.7451972,0.69860804,-0.0004919919,0.22634527,-0.2912677,-0.21225533,0.52348316",3
"-4.388535,-4.383133,-3.302902,-0.482819,-0.084596105,0.18198225,-0.11660125,0.80011106,0.3842293,0.16102651,0.02453947,0.42465782,0.06337084,0.14305153,-0.18702504",2
"-4.2222457,-2.2894661,-3.7860644,-0.010506637,0.49058422,0.12417761,0.089408174,0.8673597,-0.44478396,-0.3078001,-0.25791183,0.1347149,0.61769253,0.89382535,-0.16380383",2
"0.6719782,-3.215082,0.08106289,1.0644186,0.31757283,0.19123533,-0.9738526,1.1435102,-0.059976537,-1.1853136,0.3533474,0.332023,0.037265453,0.17710887,-1.2565995",5
"2.6981168,-1.9506239,0.56699127,-0.57806534,-0.342162,-0.19617303,1.0892689,0.30889875,-0.14052063,1.392122,0.24179241,0.49279988,0.1842403,-0.12249367,1.5506202",1
"0.086051166,0.48808116,5.587183,1.4030551,-0.0032022488,0.3069475,-0.84176135,-0.2811142,-0.32324934,-0.07103181,-0.033526972,-0.3311798,-0.35034546,-0.38309956,0.7801971",2
"0.6615241,0.7952859,4.381416,1.3454182,0.109930895,0.018450513,-0.48680866,0.7947338,-0.80018485,-0.14473069,-1.4222678,-0.34647077,0.44526297,0.45480075,-0.22110115",2
"4.7284384,-2.8982396,0.7244067,1.3233112,-0.19979937,-0.2526901,-0.31505272,0.3782923,-0.42563388,0.010797111,-0.15603676,-0.27264637,-0.6890949,-0.45740435,-0.7396556",5
"-4.495361,-1.5529536,-3.317883,-0.39576074,0.49945512,-0.59393454,-0.102272734,0.9771562,-0.35436067,0.09807833,-0.28442007,0.123596914,-0.01364483,0.027813595,-0.06579656",2
"2.4481614,1.7585938,0.8968891,0.5370777,-0.74022615,-0.74081045,0.13459161,-0.0068814275,-1.1866727,-0.34405127,-0.049315903,-0.109734595,0.37835622,-0.014952377,-0.33314553",3
"4.8160696,-3.0133893,0.67084116,1.4506906,-0.28844416,-0.030455222,-0.24665596,0.15471175,-0.20998128,0.20919384,0.017911717,-0.2397655,-0.6606588,-0.31453758,-0.6654759",5
"-5.0557055,-1.9545985,-4.052597,-0.613336,0.2040945,-0.2445744,-0.54479814,-0.056290425,-0.21730037,0.33267993,0.023789583,0.71153986,-0.11084911,0.12815017,-0.38538218",2
"0.42015126,0.34966564,0.8850478,0.3924944,0.4602442,0.3048516,-0.3202305,-0.39889205,-0.8934814,-0.747264,-0.480868,0.17086056,0.3969648,0.058035523,0.24400593",4
"0.07620203,-2.0081692,-0.42349297,-1.220724,0.03882935,0.29873365,-0.33515692,-0.9457766,-0.34086293,0.35480222,-1.0758437,-0.4402616,-0.021389112,0.1353401,0.08604341",0
"3.304315,-1.8436838,1.1417917,-0.026944224,-0.21269865,-0.19214429,0.49530572,0.7031334,-0.39089987,0.47917864,0.69834983,0.6774785,0.36288118,0.22531433,0.8352756",1
"-4.936592,2.3528483,-2.3727965,-0.581972,-0.028972788,-0.65077746,-0.3378309,0.25358486,0.12747373,-0.12169341,0.021878244,-0.31438863,0.5209032,0.07783966,-0.7933971",2
"-5.021509,-1.054248,-3.9483187,-0.5828823,0.35494554,-0.32292882,-0.14120403,0.6863912,0.12746415,0.33941656,0.306728,0.12103355,0.04977274,0.17287934,-0.53074884",2
"0.802331,-0.9028964,0.42029145,0.16327074,-0.5269153,0.35908544,-0.6973644,0.1273478,-1.1374488,0.4594958,-0.050062533,-0.07673924,0.8112779,-0.1720927,1.0482355",4
"-1.2888237,5.555051,-3.484687,-0.47775975,0.10104137,0.20882604,-0.30845636,-0.030180644,1.2702994,0.5202301,-0.20588467,0.09046056,-0.36539152,-0.049132563,-0.1107635",2
"-5.0656414,1.9845684,-2.4849749,-0.59506124,-0.066450655,-0.6511185,-0.30095297,0.25357354,0.18888456,-0.11181193,0.20333128,-0.36091036,0.44244102,0.04114728,-0.91074705",2
"-4.370801,-2.8093643,-3.623561,-0.64422554,0.4935027,-0.51385874,-0.5353773,0.5937787,0.02260242,-0.05260873,-0.10918152,0.11349274,-0.1808903,-0.115291186,-0.115057394",2
"1.1301943,1.6759895,-1.4105071,-0.49491844,0.77222276,0.7887785,0.1477354,0.47296733,-0.103656664,0.22644638,-0.34573662,0.08932024,-0.28607416,-0.44798112,-0.05029869",3
"0.7204384,1.1941828,0.6325963,-0.9927828,1.2025931,0.6806026,0.161092,0.77905744,-0.5981913,0.51122254,-0.10488815,-0.38283512,-0.34303004,-0.2787763,-0.44735625",4
"0.34758696,0.22593786,5.3762627,1.4043168,-0.024909707,0.1803883,-0.50959563,-0.2705318,-0.5338212,0.04696909,-0.1414726,-0.12372801,0.17204958,-0.25013134,0.25763625",2
"-1.5982536,4.2674723,-3.1831818,-0.92987806,0.07427172,0.13531913,-0.38208312,0.5748625,0.43533298,0.25477964,0.17011808,0.46995455,0.24205236,-0.29942968,-0.111638784",2
"-1.0859828,4.776685,-3.56602,-0.9070551,0.2936945,0.22811799,-0.26247144,0.2657176,0.78980845,0.28814584,0.11512894,0.22543757,-0.13119838,-0.23014651,0.0064500934",3
"-0.39042914,2.5453305,3.5378551,0.30861366,-0.69902843,0.14648975,0.19790825,-0.12642282,0.5861883,-0.052996963,0.4354098,0.6182551,0.0749404,0.45462883,0.16435246",3
"4.9759774,0.005749864,3.044615,0.2666765,-0.16342524,-0.1395275,-0.22227003,-0.37876892,0.4099504,-0.5149919,-0.40698063,-0.40521416,0.26213914,0.14689797,0.113354765",5
"-2.3804255,3.8471253,-2.5478427,-0.877388,-0.51148826,-0.29288867,-0.53635114,0.48786995,-0.021478543,0.26038253,-0.27572924,0.25574034,0.42648456,-0.2201312,0.310058",3
"0.7918323,-4.4856186,1.2446059,-0.08309518,-0.8806366,-0.23371723,-0.32241186,0.56943214,-0.12326227,-0.020877521,0.14152537,0.3598213,0.32324588,-0.15699434,-0.55112654",5
"-4.467028,2.6170938,-2.3251655,-0.50929093,0.020113776,-0.7201286,-0.39737168,0.34700668,-0.03122742,-0.16539104,-0.09794006,-0.30937505,1.0065601,0.08440706,-0.7622482",2
"2.9005094,-4.5503144,1.3919301,0.11106084,-0.70066535,0.2110292,0.32660297,-0.29473296,-0.36967328,0.56659573,-0.04603581,-0.23237488,0.58731264,0.14674123,1.3213859",5
"-0.75921625,2.481788,3.3345258,0.5658221,-0.7146994,0.8609682,0.21027961,0.07665111,0.3712834,-0.10544143,0.7351081,1.2241688,-0.18783242,0.62459373,-0.28121465",3
"4.43756,0.13287619,0.42301163,-0.90787274,0.4429329,0.33530083,-1.1839995,-1.4615548,0.34127337,0.27984118,-0.042417858,0.015734633,0.23184879,0.16943224,-0.033706475",1
"2.2548034,-4.0493526,0.79596084,1.2117771,-0.8939644,-0.09134265,-0.7735075,0.96154046,-0.28282288,-0.43416062,0.8758214,0.4974864,-0.29909188,-0.3432042,-0.94595",5
"-4.3935947,-3.9824233,-3.6163263,-0.35527325,0.10743137,0.2272717,-0.033846684,0.60463685,-0.07879281,0.11760273,0.07540121,0.17114422,0.16013609,0.31783897,-0.06001908",2
"0.40427762,0.72612774,0.65195566,0.3874365,0.13107601,0.6159539,-0.8756167,-0.1659455,-0.8440018,-0.3166844,-0.32871586,-0.37286872,-0.082655825,0.10996679,0.050377212",4
"-3.4127772,0.52892864,-1.3297036,0.05102438,-0.029329125,0.101512074,0.55505353,-0.27921265,1.39758,0.6801775,1.4228625,-0.24218987,-0.6658874,0.33240983,-0.5720163",2
"2.6875722,-0.424225,-1.6251082,0.009720236,0.0767985,-0.48007518,0.52057344,0.21766663,0.075573094,-0.7937932,0.04177778,0.20285258,-0.22816929,-0.46461034,0.4558515",0
"-0.80456406,3.0690775,3.9388173,0.93638176,-0.33194914,0.88011503,-0.07972438,-0.23062648,-0.27462077,0.18879879,0.39279756,0.47450766,-0.14598519,0.23592754,-0.030366123",2
"3.650071,-2.3256774,0.26801464,0.11606304,0.18322915,-1.3096164,0.123299815,0.7331989,-1.0292614,-0.016694715,-0.6239826,-0.22705777,-0.37684742,-0.30947256,-0.80715764",5
"-0.049136516,-3.5782206,0.8780411,0.6484414,0.31362507,-0.51643986,-0.17531538,1.9005297,-0.780774,-0.35975984,-0.21059644,0.6648583,0.4153133,-0.3267131,-0.962281",5
"-4.547835,-4.0469284,-3.6945872,-0.4252966,0.106019035,0.28414452,0.16279723,0.4112012,-0.14209212,0.12935868,0.07717408,-0.022779519,0.1457683,0.29289177,0.0074097454",2
"-0.29380703,-3.4490454,1.3566698,0.7955127,0.06732414,-0.41535988,-0.009090107,0.079678364,-1.2747852,-0.69976735,0.015123733,0.35928372,0.4543988,-0.39288676,0.068430185",5
"0.69124055,-0.13179576,4.8340836,1.507373,-0.23112954,0.054772153,-0.44096306,-0.41387194,-0.8171609,0.24206112,-0.4311185,-0.024620097,0.5213055,-0.35066777,0.05796059",2
"-0.33468798,3.2408864,4.036101,0.86915475,-0.35442132,0.72199804,-0.028950877,-0.33034074,-0.16373937,0.30235553,0.34862325,0.2619387,-0.023053305,0.14646184,0.09105452",3
"1.189545,-4.1093,-0.14096995,0.19461584,-0.1001632,-0.569438,0.055026524,1.4791694,-0.25912282,-0.14681743,0.51228285,0.23066127,-0.45213506,0.5681991,-1.1142856",5
"0.39233166,-4.0779757,1.3946177,0.4930405,-0.19586,-0.60702175,-0.29920682,1.043111,-0.78753847,0.057352096,-0.46033117,0.5100177,0.3834154,-0.21024247,-0.52824783",5
"-4.6372895,-0.31772557,-3.9780574,-0.7858195,0.36552522,-0.23228456,-0.07866568,0.7680077,0.47954777,0.5572281,0.88308,-0.33106536,-0.016869316,0.008484674,-0.548603",3
"-2.4623334,-2.6165922,-1.832885,-0.70546603,-0.09067351,0.6786424,0.7129937,-1.1144184,0.09306645,-0.07683831,-0.06397314,-0.099056914,0.016038569,-0.06316662,0.35625955",3
"3.7130687,-0.5522275,-0.53894037,-0.5118879,0.73818094,0.26927474,1.4685384,-0.5093775,0.68948257,0.49869165,0.4651684,-0.36643273,-0.5893794,-0.30937833,0.5680088",1
"-2.8934917,-0.5918892,-2.3396924,-0.7288769,0.83136487,0.9813141,0.31664157,-0.6830132,1.048091,0.15346134,1.1459609,0.28140536,-1.0083872,0.36768967,-0.15932642",3
"3.2501283,-3.3203146,-0.388884,0.29788142,-0.44356346,0.066368185,0.41130412,-0.35814548,-0.24566755,0.3607535,-0.2360445,-0.48165074,0.4969511,-0.015672525,1.8105308",0
"-0.31435925,3.2837036,2.1618528,0.9065878,-0.9570479,0.24528363,-0.050739974,-0.3637297,1.0928009,-0.042392533,0.18627791,-0.027821748,-0.65283066,-0.06065014,-0.108677715",3
"0.13009036,2.6471162,3.246801,0.43143958,-0.4796089,0.32323056,0.3449159,-0.06998953,0.8506246,0.1337621,0.46581742,0.031932727,0.10845733,0.07074763,-0.17034636",3
"-3.8030689,-3.6201372,-3.0178092,-0.7746123,-0.22983009,0.21710338,0.45277354,-1.0828567,0.8976391,-0.94984907,-0.25425518,-0.052541185,0.16645229,0.2071096,0.36509544",2
"1.350261,-4.2475476,-0.16456354,0.62095934,0.29557133,0.25808257,-0.84602964,0.49502495,0.1322141,-1.3757449,0.46806386,0.28039873,-0.101516925,0.27264363,-0.8974841",5
"-3.9385939,-4.906152,-3.1100774,-0.6614857,0.26125532,0.49403852,0.20215312,0.39058864,0.769897,0.11996697,-0.4681661,0.13539848,-0.30097136,0.025316764,-0.5331207",2
"-3.549384,-2.1730452,-3.5484629,-1.2919424,0.3205822,0.20694,0.13142258,-0.55067706,0.8658623,0.28880227,0.14143124,0.2161066,-0.26847842,0.23563154,-0.80517983",2
"0.5134975,-1.9343408,1.0893033,-0.67252606,-1.0445976,0.7900083,0.031830642,-0.19509077,-0.1916283,1.0631043,-0.4028872,0.26248875,0.022063108,-0.06930544,0.23895396",4
"3.7285967,-1.1180295,0.4028529,0.24063478,1.2318854,-0.6054289,-0.11451133,0.9988265,0.8123245,0.3642677,-0.55738604,0.7187818,0.68237436,-0.022915456,0.13602887",1
"-0.0027223497,-2.225457,-0.597758,-0.8179873,0.22189909,0.06614796,-0.42155138,-1.4550309,-0.35279655,-0.08633955,-1.464783,-0.05293802,0.19274494,0.22415307,0.1125745",0
"-0.8587034,-4.0586615,0.35397193,-0.49095213,0.81450224,-0.097594894,0.36624685,1.2500415,-0.7691963,-0.44184577,-0.27283096,0.8543951,0.6098005,-0.091020435,-0.094158195",0
"-2.7445018,-3.7524445,-2.233484,-1.0080196,0.14331831,0.46515,0.6093756,-0.44410327,0.6677924,-0.13167265,0.1622547,-0.31738335,-0.22607459,-0.115656264,0.3879363",2
"4.3818703,-5.3475647,0.4368993,0.1886243,-0.32906714,-0.22920269,-0.31502223,-0.062347334,-0.083430484,-0.8716864,-0.09787186,0.15999022,0.28486905,-0.45003834,-0.15657009",5
"1.3323524,-2.0924182,-1.5101659,-1.2659553,0.9085461,-0.09077472,-0.51214314,-1.452015,0.39400324,-0.35032278,-1.4621032,-0.055603568,0.53530055,0.25224537,0.27007273",5
"3.3712754,-3.7092278,0.74142945,0.2382257,-0.04866398,-0.14358442,0.6053861,-0.2594459,0.052101452,1.0236939,0.93463737,0.39822134,-0.16390347,0.5741034,-0.0051414124",5
"-3.3898747,3.4415386,-1.760332,-0.49301478,-0.29931292,-0.48939422,-0.5061462,0.28493696,0.0059349397,-0.5012686,-0.49171862,-0.31117284,0.58601177,0.043101415,-0.34110045",3
"0.65928316,-2.9858606,0.9024712,1.4302143,0.11755752,-0.27316174,-0.37806582,0.5064205,-0.37276268,-1.2591562,0.8240517,-0.002064385,-0.37646773,0.22451909,-0.85907704",5
"1.4511979,-1.8519342,0.7900995,-0.7669711,-0.71140367,0.22006637,0.50249964,0.099644996,-0.36945552,1.6347994,0.08728367,0.42927718,0.110506386,-0.09476843,1.1295736",0
"2.4334025,0.6354658,-0.12540115,-1.3061479,0.2991233,0.03717224,0.98992646,1.0328572,0.4993094,0.42836463,0.9080389,0.87131166,-1.5609605,0.5170965,-1.2059649",4
"1.7397618,1.4218343,-0.51000273,0.47025773,-1.33124,-0.7991281,-0.4975632,-0.40214813,-0.7255444,-0.49246883,0.10358519,0.4776928,0.77503145,0.20013961,-0.72224206",3
"1.0120676,3.2121468,-0.47229567,-0.1996385,-0.24140833,-0.62789416,-0.14490463,-0.021559324,-0.11731139,-0.39227927,-0.2059526,-0.45634505,0.57648456,0.3261452,0.6496011",3
"-1.7578495,4.416509,0.32802188,0.4347476,0.33119273,0.6123964,-0.5062428,-0.24741988,0.3983738,0.04676769,0.26567402,-0.017503876,-0.832716,-0.06741109,-0.13923624",3
"-2.4972618,-3.1996613,-2.022548,-0.7947541,-0.020221828,0.60875523,0.58547604,-0.75613415,0.25830755,-0.03844614,-0.026963195,-0.22191294,-0.17202961,-0.053069286,0.41803503",2
"2.9500866,-1.6996491,-0.5765675,0.4573432,-0.85704243,0.56707644,0.17920813,-0.49001387,0.16399488,1.0316701,0.06069881,-0.94450796,-0.13405734,0.48028275,0.7198202",0
"1.7177926,-4.3960233,0.95651,-0.9042449,0.10587503,-0.0040354305,-0.0623407,0.27894118,0.05736322,-0.03629717,0.13403329,0.6189097,0.15511191,0.24015275,-0.028535655",5
"-4.087553,-0.11883276,-3.713942,-1.0428725,0.17169876,0.49915388,0.17905858,-0.017923785,0.7983746,0.078551,0.8072768,-0.18537638,-0.29046416,-0.015512799,-0.6797763",3
"1.6890774,-2.7744277,0.5550443,0.61004364,0.19891287,-0.54931056,0.55374897,0.26210743,-0.6102044,-0.9231653,0.9878138,0.2854305,-0.33463943,0.28053087,-0.4371796",5
"-0.8124224,2.3029482,3.6882637,1.0836138,-0.36215284,0.46154025,-0.02570571,0.105743214,0.6507384,-0.11100891,0.4986594,-0.3411845,0.28051594,-0.08794182,-0.031738114",2
"1.6616364,0.93439305,-0.5294121,-0.85682523,0.6820377,0.48484835,0.49390632,0.73931676,0.11376945,0.56670815,-0.088851325,0.12662482,-0.88988936,-0.45345274,-0.80176806",3
"-4.022964,2.512424,-2.1675444,-0.5061027,-0.58676034,0.23225597,0.8332899,0.34429815,0.5658444,0.15832111,0.3347786,-0.5724786,-0.27087742,0.28410184,-0.55405134",3
"-0.32826307,2.554386,3.4375422,0.67164844,-0.70063585,0.21807557,0.042794265,-0.1512465,0.80869216,-0.005727062,0.3587002,0.09750382,-0.0024169122,0.22553076,0.04129571",3
"-1.0509857,3.6564078,1.0721881,1.0179205,-0.56866336,0.7226024,-0.30769446,-0.009507689,0.9008617,0.13639224,0.2730464,-0.4030415,-0.7911362,0.03176688,-0.17121187",3
"-0.96159923,-1.8335366,-0.33758342,-1.2148776,-0.29934937,0.33059168,0.13751526,0.024255471,-0.789446,1.1554297,-0.32197163,-0.29130027,-0.42627257,-0.026110083,0.31957442",2
"-3.7693784,-2.2746212,-3.6036367,-1.2005643,0.22260568,0.2062249,0.12793915,-0.43410832,0.7448373,0.18582748,0.23462875,0.1784092,-0.2661406,0.1468778,-0.60452205",2
"1.0478181,1.6463754,-1.9720955,-0.83994627,0.30598179,-0.41270325,-0.072346635,-0.26704943,0.3767268,0.16073616,0.27186623,0.023045018,-0.0068641715,-0.14591894,0.7405389",3
"-1.1898406,3.0224507,2.1375797,1.2496083,-0.7098583,0.7658273,-0.11508868,-0.040567692,0.599503,0.056635506,0.3499327,-0.20809825,-0.4387236,0.0031191297,-0.24220681",3
"3.7327685,-0.7229748,-0.085215226,-0.119745106,1.1504,-0.4196999,-0.47529963,0.8368407,1.2802039,0.17040129,-0.4960445,0.66047496,0.64965254,0.104361236,0.06603718",1
"4.0551476,-0.55382466,-0.9331095,-1.7604047,0.13222739,-0.17489645,-0.13217781,0.5289233,-0.107319735,-0.63948905,-0.5893126,0.40064812,0.4614759,0.20873497,1.0940549",1
"2.885009,-4.505512,1.2842944,-0.11696931,-0.44199562,0.307313,0.45707116,-0.65902364,-0.14082088,0.69527936,-0.08327241,-0.18733059,0.26636118,0.16476148,1.2038227",5
"-3.0990179,2.8470924,-1.4028419,-0.42449057,-0.2713818,-0.7377468,-0.23256451,0.30425906,-0.04825691,-0.3989344,-0.4135138,-0.53635585,0.8238776,0.24798612,-0.781643",2
"1.8497401,1.798793,1.2570832,0.55584675,-0.308988,-0.7602453,-0.20614839,-0.2522361,-1.1441201,-0.38032952,-0.24401674,-0.29219803,0.6553877,0.01914921,-0.06658805",2
"-0.6079622,4.508935,-1.1485385,-0.061146487,0.17459702,0.25724545,-0.2543005,0.12382568,0.44229156,-0.44834474,0.35727763,-0.79114974,-0.3719979,0.0055328123,0.17341982",3
"4.1325583,-0.36370116,-0.69510716,-1.2055935,0.2663744,-0.41889647,-0.069508046,0.8632864,0.20184706,-0.6468887,-0.7333366,0.5046687,0.36565158,0.23604687,1.0418288",1
"-3.908781,-1.332895,-3.587897,-1.3192266,0.1848632,0.051792856,0.59283674,-0.10563609,1.3245566,0.12490845,0.7059477,-0.27731654,-0.3009334,-0.02673133,-0.5546514",3
"3.3800294,-0.43109536,-1.3952632,-1.2272749,0.27635074,0.22625653,-0.4669779,-1.2878212,0.1874928,-0.23731655,0.04144171,0.011680265,0.39130715,-0.029703397,0.6162025",0
"0.16141303,5.2348824,-3.2195227,-0.5520729,-0.32135308,0.24197342,0.5637606,0.46015143,0.902432,-0.63021743,0.47466472,-1.1628901,-0.5029474,0.25289464,0.103261694",3
"2.4481337,-2.962105,0.75792426,0.18477617,-0.022553034,-0.33709407,0.54838806,0.47989392,-0.44041196,-0.23351295,0.96793264,0.33572108,-0.40171623,0.50139195,-0.313769",5
"-4.149881,0.56032115,-3.2781549,-1.049829,-0.27817458,0.76723254,0.08437438,-0.09474233,0.5230459,-0.1289715,0.7394031,-0.3710115,-0.36526766,-0.25324622,-0.68550825",3
"2.5080142,-0.41619277,-1.6618935,-0.19709063,0.0025444878,-0.09789796,0.09816445,0.23945384,0.13925478,-0.7796347,-0.027195238,0.39518607,0.10450826,-0.21501784,0.6176953",4
"0.27010176,-1.8271959,0.36949277,0.66026366,-0.20437595,0.7273103,-0.1972055,1.3496089,1.2079283,-0.5650121,-0.47193396,-0.29388955,-0.031029962,0.42897666,-0.93855953",5
"-0.6619076,4.5751266,-2.2828574,-0.2804939,-0.49115807,0.34242275,0.46744195,0.3492713,0.6811109,-0.6750344,0.46827704,-0.93788487,-0.1703737,0.16207856,0.054166403",3
"-0.80690306,3.507045,1.9659215,0.83246136,-0.8624821,0.59316564,-0.038916405,-0.31409252,1.1333963,0.027424412,0.25091642,-0.16952914,-0.86038613,0.039073795,-0.18964197",2
"-0.17989269,0.41941303,1.3096308,0.42206672,0.4182132,0.07295746,-1.1549275,0.54462075,-0.45201066,-0.7133572,0.03784585,-0.24149376,0.40862653,0.18454029,-0.73348063",4
"0.6600451,0.49053776,5.062599,1.031693,0.14531809,0.36958116,0.060029656,0.013693933,0.38315693,0.100606054,-0.03161661,-0.47808072,0.4544073,-0.109002106,0.13873169",2
"0.5154676,0.28607064,5.1955066,1.3674588,-0.021431448,0.26727924,-0.43903637,-0.050357822,-0.013488158,0.083788045,-0.05206571,-0.08971388,0.28345418,-0.15435408,0.1821463",2
"-0.040224284,0.31727707,0.72589165,0.1291008,0.5356707,-0.20031162,0.48110357,0.010738721,-0.69016993,-0.4948636,-0.3576302,-0.27978534,0.51169336,0.006846285,0.12918971",4
"-0.9557601,3.4442754,2.091396,0.7780099,-0.9804004,0.6789194,-0.02238814,-0.37431094,1.2165935,0.098755874,0.2886096,-0.20779234,-0.97273433,0.111037455,-0.21019633",3
"0.31143373,2.4525704,2.8910599,0.43589306,-0.60091907,-0.41987187,-0.1670052,-0.17122121,0.53591955,0.12382596,0.016651968,-0.36621335,0.2634472,0.26097324,0.13576113",3
"-4.161276,-1.9474425,-3.9824498,-0.9523672,0.24462545,0.30470166,-0.18074933,-0.5433181,0.25708577,0.12014671,0.21536943,0.47276124,-0.24873364,0.16905363,-0.43692186",2
"0.38050616,-0.558079,0.26498446,-0.13897857,-0.95389014,0.1523595,-0.6777923,0.62431276,0.3138838,0.21723962,0.037081663,-0.14525712,0.84609145,0.036684666,0.2166198",4
"0.5354066,-1.4269497,-0.08659642,0.70392066,-0.19026522,0.34065545,0.704922,1.1343457,1.3724076,-0.2971212,-0.36668172,-0.19927824,0.0038360422,0.12872316,-1.656074",0
"-0.39292228,-1.5284302,0.29236364,-1.0151743,-0.06734359,0.34399033,-0.90009236,-0.98430914,-0.96131164,0.81139094,-1.4757446,-0.76841474,-0.20094134,0.26917043,0.79324985",0
"-3.913452,-0.9898107,-3.6507857,-1.0488406,0.28287205,0.39676538,0.23503682,-0.3268199,0.7987691,0.027379548,0.580946,0.04062794,-0.36735526,0.016797023,-0.44544515",2
"1.10257,-1.5070742,-0.90620595,0.725922,0.36982128,0.14256954,-0.7551737,0.7468327,0.44513947,-1.1455727,-0.04775111,-0.11069729,0.86850387,0.4052703,-0.96328145",5
"-0.33967918,1.6649404,0.15758486,-1.5524758,1.009043,0.014364471,0.749002,0.5816514,-0.03428252,0.776424,0.06967432,0.5864913,-0.70441496,-0.13610639,-0.21871874",3
"-1.240519,2.6029537,2.7693996,1.286904,-0.48935923,0.85573006,-0.06576123,0.1447244,0.28490198,0.0025451956,0.50210357,-0.18052265,-0.01527896,-0.03511514,-0.22936526",3
"-3.7914388,-4.6804366,-3.393406,-0.6240215,-0.19145784,0.8999158,0.1203722,-0.2088754,-0.0148243485,0.07765945,0.019150259,0.29441342,-0.36120763,0.050962757,-0.2105972",2
"3.4293573,-1.9074479,0.6671063,0.25864446,0.3546217,-0.4925834,0.38781816,0.8741655,-0.41724595,0.5448824,-0.24496758,0.45035967,0.693716,-0.034646448,1.0890695",1
"-0.5030711,3.4128335,2.348863,0.91035414,-0.8891492,0.39224303,0.08817628,-0.33316106,1.1424071,-0.11108049,0.18329388,-0.0656964,-0.6885679,-0.05376946,-0.08924503",2
